Speed (TAS), Efficiency
 287.371228,   17.691213
 287.944666,   17.707472
 288.518103,   17.723795
 289.091540,   17.740179
 289.664977,   17.756627
 290.238414,   17.773138
 290.811851,   17.789712
 291.385288,   17.802090
 291.958725,   17.813372
 292.532162,   17.824689
 293.105599,   17.836044
 293.679036,   17.847435
 294.252473,   17.858863
 294.825910,   17.868902
 295.399347,   17.876286
 295.972785,   17.883691
 296.546222,   17.891116
 297.119659,   17.898562
 297.693096,   17.906028
 298.266533,   17.913516
 298.839970,   17.917349
 299.413407,   17.919272
 299.986844,   17.921199
 300.560281,   17.923130
 301.133718,   17.925065
 301.707155,   17.927005
 302.280592,   17.928948
 302.854029,   17.929317
 303.427466,   17.929020
 304.000904,   17.928722
 304.574341,   17.928424
 305.147778,   17.928125
 305.721215,   17.927826
 306.294652,   17.927526
 306.868089,   17.926229
 307.441526,   17.923797
 308.014963,   17.921360
 308.588400,   17.918920
 309.161837,   17.916475
 309.735274,   17.914027
 310.308711,   17.911575
 310.882148,   17.909119
 311.455585,   17.904696
 312.029023,   17.900120
 312.602460,   17.895538
 313.175897,   17.890949
 313.749334,   17.886355
 314.322771,   17.881755
 314.896208,   17.877148
 315.469645,   17.872378
 316.043082,   17.865461
 316.616519,   17.858538
 317.189956,   17.851608
 317.763393,   17.844670
 318.336830,   17.837726
 318.910267,   17.830774
 319.483704,   17.823815
 320.057142,   17.816849
 320.630579,   17.807871
 321.204016,   17.798562
 321.777453,   17.789246
 322.350890,   17.779923
 322.924327,   17.770593
 323.497764,   17.761256
 324.071201,   17.751913
 324.644638,   17.742563
 325.218075,   17.732508
 325.791512,   17.720651
 326.364949,   17.708789
 326.938386,   17.696922
 327.511823,   17.685051
 328.085261,   17.673174
 328.658698,   17.661293
 329.232135,   17.649407
 329.805572,   17.637516
 330.379009,   17.625088
 330.952446,   17.611396
 331.525883,   17.597701
 332.099320,   17.584003
 332.672757,   17.570304
 333.246194,   17.556602
 333.819631,   17.542898
 334.393068,   17.529192
 334.966505,   17.515484
 335.539942,   17.501774
 336.113380,   17.486478
 336.686817,   17.470977
 337.260254,   17.455478
 337.833691,   17.439979
 338.407128,   17.424482
 338.980565,   17.408986
 339.554002,   17.393491
 340.127439,   17.377998
 340.700876,   17.362506
 341.274313,   17.347016
 341.847750,   17.329938
 342.421187,   17.312850
 342.994624,   17.295768
 343.568061,   17.278691
 344.141499,   17.261619
