Time, Speed
   0.000000,    0.000366
   0.001667,    0.366123
   0.003333,    0.730120
   0.005000,    1.093855
   0.006667,    1.457590
   0.008333,    1.821325
   0.010000,    2.185060
   0.011667,    2.548796
   0.013333,    2.912531
   0.015000,    3.276266
   0.016667,    3.640001
   0.018333,    4.003736
   0.020000,    4.363566
   0.021667,    4.722909
   0.023333,    5.082252
   0.025000,    5.441595
   0.026667,    5.800938
   0.028333,    6.160280
   0.030000,    6.519623
   0.031667,    6.878966
   0.033333,    7.238309
   0.035000,    7.597652
   0.036667,    7.952971
   0.038333,    8.307788
   0.040000,    8.662605
   0.041667,    9.017422
   0.043333,    9.372239
   0.045000,    9.727055
   0.046667,   10.081872
   0.048333,   10.436689
   0.050000,   10.791506
   0.051667,   11.146323
   0.053333,   11.497005
   0.055000,   11.847171
   0.056667,   12.197337
   0.058333,   12.547504
   0.060000,   12.897670
   0.061667,   13.247836
   0.063333,   13.598002
   0.065000,   13.948168
   0.066667,   14.298334
   0.068333,   14.648500
   0.070000,   14.994428
   0.071667,   15.339827
   0.073333,   15.685226
   0.075000,   16.030625
   0.076667,   16.376024
   0.078333,   16.721423
   0.080000,   17.066822
   0.081667,   17.412221
   0.083333,   17.757620
   0.085000,   18.103019
   0.086667,   18.443577
   0.088333,   18.783529
   0.090000,   19.123482
   0.091667,   19.463435
   0.093333,   19.803387
   0.095000,   20.143340
   0.096667,   20.483293
   0.098333,   20.823246
   0.100000,   21.163198
   0.101667,   21.503151
   0.103333,   21.837128
   0.105000,   22.170359
   0.106667,   22.503590
   0.108333,   22.836821
   0.110000,   23.170052
   0.111667,   23.503283
   0.113333,   23.836514
   0.115000,   24.169745
   0.116667,   24.502976
   0.118333,   24.836207
   0.120000,   25.163413
   0.121667,   25.489866
   0.123333,   25.816319
   0.125000,   26.142772
   0.126667,   26.469226
   0.128333,   26.795679
   0.130000,   27.122132
   0.131667,   27.448585
   0.133333,   27.775039
   0.135000,   28.101492
   0.136667,   28.421906
   0.138333,   28.741567
   0.140000,   29.061227
   0.141667,   29.380888
   0.143333,   29.700548
   0.145000,   30.020209
   0.146667,   30.339869
   0.148333,   30.659530
   0.150000,   30.979191
   0.151667,   31.298851
   0.153333,   31.612468
   0.155000,   31.925331
   0.156667,   32.238193
   0.158333,   32.551056
   0.160000,   32.863919
   0.161667,   33.176781
   0.163333,   33.489644
   0.165000,   33.802506
   0.166667,   34.115369
   0.168333,   34.428232
   0.170000,   34.735055
   0.171667,   35.041124
   0.173333,   35.347193
   0.175000,   35.653262
   0.176667,   35.959330
   0.178333,   36.265399
   0.180000,   36.571468
   0.181667,   36.877537
   0.183333,   37.183606
   0.185000,   37.489675
   0.186667,   37.788855
   0.188333,   38.087174
   0.190000,   38.385493
   0.191667,   38.683812
   0.193333,   38.982131
   0.195000,   39.280450
   0.196667,   39.578769
   0.198333,   39.877088
   0.200000,   40.175407
   0.201667,   40.473726
   0.203333,   40.764225
   0.205000,   41.053747
   0.206667,   41.343270
   0.208333,   41.632792
   0.210000,   41.922315
   0.211667,   42.211838
   0.213333,   42.501360
   0.215000,   42.790883
   0.216667,   43.080405
   0.218333,   43.369928
   0.220000,   43.651748
   0.221667,   43.932607
   0.223333,   44.213466
   0.225000,   44.494324
   0.226667,   44.775183
   0.228333,   45.056042
   0.230000,   45.336900
   0.231667,   45.617759
   0.233333,   45.898617
   0.235000,   46.179476
   0.236667,   46.452763
   0.238333,   46.725105
   0.240000,   46.997447
   0.241667,   47.269789
   0.243333,   47.542131
   0.245000,   47.814473
   0.246667,   48.086814
   0.248333,   48.359156
   0.250000,   48.631498
   0.251667,   48.903840
   0.253333,   49.168746
   0.255000,   49.432724
   0.256667,   49.696702
   0.258333,   49.960680
   0.260000,   50.224658
   0.261667,   50.488636
   0.263333,   50.752614
   0.265000,   51.016592
   0.266667,   51.280570
   0.268333,   51.544548
   0.270000,   51.801230
   0.271667,   52.057002
   0.273333,   52.312774
   0.275000,   52.568546
   0.276667,   52.824318
   0.278333,   53.080090
   0.280000,   53.335862
   0.281667,   53.591634
   0.283333,   53.847405
