Time, Acceleration
   0.000000,    3.795210
   1.000000,    3.738674
   2.000000,    3.681598
   3.000000,    3.624044
   4.000000,    3.566071
   5.000000,    3.507716
   6.000000,    3.449026
   7.000000,    3.390077
   8.000000,    3.330935
   9.000000,    3.271587
  10.000000,    3.212146
  11.000000,    3.152705
  12.000000,    3.093319
  13.000000,    3.034143
  14.000000,    2.975230
  15.000000,    2.916737
  16.000000,    2.858609
  17.000000,    2.800890
  17.960000,    2.745580
  18.960000,    2.732436
  19.582485,    2.724159
  20.189437,    2.563023
  20.689437,    2.261662
  21.689437,    1.307096
  22.689437,    0.863279
  22.990626,    0.770818
  23.990626,    0.527491
  24.990626,    0.355208
  25.990626,    0.249410
  26.990626,    0.211614
  27.942125,    0.234102
  28.942125,    0.227801
  29.942125,    0.215193
  30.942125,    0.196845
  31.942125,    0.173518
  32.942125,    0.146132
  33.942125,    0.115719
  34.942125,    0.083389
  34.990626,    0.081793
  35.990626,    0.041191
  36.990626,    0.001590
  37.035369,   -0.000137
  38.035369,   -0.000799
  39.035369,    0.000155
  40.035369,   -0.000285
  41.035369,   -0.000426
  42.035369,    0.000962
  43.035369,    0.000915
  44.035369,    0.000879
  45.035369,    0.000852
  46.035369,    0.000871
  47.035369,    0.000884
  48.035369,    0.000879
  49.035369,    0.000863
  50.035369,    0.000868
  51.035369,    0.000855
  52.035369,    0.000831
  53.035369,    0.000804
  54.035369,    0.000776
  55.035369,    0.000770
  56.035369,    0.000767
  57.035369,    0.000752
  58.035369,    0.000746
  59.035369,    0.000749
  60.035369,    0.000743
  61.035369,    0.000717
  62.035369,    0.000709
  63.035369,    0.000722
  64.035369,    0.000720
  65.035369,    0.000680
  66.035369,    0.000682
  67.035369,    0.000616
  68.035369,    0.000624
  69.035369,    0.000619
  70.035369,    0.000600
  71.035369,    0.000624
  72.035369,    0.000590
  73.035369,    0.000606
  74.035369,    0.000617
  75.035369,    0.000591
  76.035369,    0.000611
  77.035369,    0.000575
  78.035369,    0.000576
  79.035369,    0.000565
  80.035369,    0.000562
  81.035369,    0.000570
  82.035369,    0.000582
  83.035369,    0.000580
  84.035369,    0.000569
  85.035369,    0.000580
  86.035369,    0.000609
  87.035369,    0.000585
  88.035369,    0.000054
  89.035369,    0.000672
  90.035369,    0.000395
  91.035369,    0.000437
  92.035369,    0.000566
  93.035369,    0.000664
  94.035369,    0.000810
  95.035369,    0.000941
  96.035369,   -0.000337
  97.035369,   -0.000276
  98.035369,   -0.000276
  99.035369,   -0.000349
 100.035369,   -0.000302
 101.035369,   -0.000264
 102.035369,   -0.000189
 103.035369,   -0.000113
 104.035369,   -0.000055
 105.035369,    0.000041
 106.035369,    0.000108
 107.035369,    0.000166
 108.035369,    0.000231
 109.035369,    0.000298
 110.035369,    0.000387
 111.035369,    0.000331
 112.035369,    0.000356
 113.035369,    0.000435
 114.035369,    0.000492
 115.035369,    0.000537
 116.035369,    0.000591
 117.035369,    0.000611
 118.035369,    0.000671
 119.035369,    0.000688
 120.035369,    0.000746
 121.035369,    0.000765
 121.736564,    0.000222
