Speed, Forces
 162.208974, 59841.318547
 162.895289, 59528.542048
 163.581604, 59214.444968
 164.267919, 58903.163160
 164.954235, 58605.411787
 165.640550, 58306.418995
 166.326865, 58012.477275
 167.013181, 57729.770828
 167.699496, 57445.900250
 168.385811, 57167.284847
 169.072126, 56899.626258
 169.758442, 56630.878952
 170.444757, 56365.508621
 171.131072, 56112.883953
 171.817388, 55859.244106
 172.503703, 55604.970125
 173.190018, 55367.348572
 173.876333, 55128.783506
 174.562649, 54889.274926
 175.248964, 54660.723565
 175.935279, 54437.183730
 176.621595, 54212.770172
 177.307910, 53990.611167
 177.994225, 53782.030145
 178.680540, 53572.643316
 179.366856, 53362.450681
 180.053171, 53160.806905
 180.739486, 52966.361644
 181.425802, 52771.176620
 182.112117, 52575.251831
 182.798432, 52391.291228
 183.484747, 52211.009909
 184.171063, 52030.052994
 184.857378, 51848.420483
 185.543693, 51679.198540
 186.230009, 51513.086852
 186.916324, 51346.361860
 187.602639, 51179.023565
 188.288954, 51021.483312
 188.975270, 50869.524449
 189.661585, 50717.012702
 190.347900, 50563.948072
 191.034215, 50414.920076
 191.720531, 50277.074744
 192.406846, 50138.735073
 193.093161, 49999.901063
 193.779477, 49860.572713
 194.465792, 49732.309847
 195.152107, 49608.078590
 195.838422, 49483.409664
 196.524738, 49358.303069
 197.211053, 49232.758806
 197.897368, 49121.412936
 198.583684, 49010.821066
 199.269999, 48899.846324
 199.956314, 48788.488710
 200.642629, 48676.748222
 201.328945, 48578.302527
 202.015260, 48481.347244
 202.701575, 48384.062011
 203.387891, 48286.446826
 204.074206, 48188.501690
 204.760521, 48098.770660
 205.446836, 48015.421048
 206.133152, 47931.792532
 206.819467, 47847.885112
 207.505782, 47763.698789
 208.192098, 47679.233563
 208.878413, 47608.525253
 209.564728, 47538.492549
 210.251043, 47468.230116
 210.937359, 47397.737952
 211.623674, 47327.016057
 212.309989, 47256.064433
 212.996305, 47199.335578
 213.682620, 47142.627236
 214.368935, 47085.736462
 215.055250, 47028.663257
 215.741566, 46971.407621
 216.427881, 46913.969553
 217.114196, 46865.940726
 217.800512, 46822.530460
 218.486827, 46778.983186
 219.173142, 46735.298906
 219.859457, 46691.477619
 220.545773, 46647.519325
 221.232088, 46603.424025
 221.918403, 46572.502720
 222.604718, 46542.237050
 223.291034, 46511.877923
 223.977349, 46481.425339
 224.663664, 46450.879299
 225.349980, 46420.239802
 226.036295, 46389.506849
 226.722610, 46369.359963
 227.408925, 46352.228480
 228.095241, 46335.045215
 228.781556, 46317.810171
 229.467871, 46300.523345
 230.154187, 46283.184739
