Ground Distance, 
   0.000000,   15.240000
 250.745195,    2.099001
 259.651597,    1.658231
 268.558000,    1.269422
 277.464402,    0.932534
 286.370804,    0.647533
 295.277206,    0.414389
 304.183609,    0.233080
 313.090011,    0.103587
 321.996413,    0.025896
 330.902816,   -0.000000
 331.646776,    0.000000
 339.078318,    0.000000
 389.865521,    0.000000
 399.940509,    0.000000
 409.988191,    0.000000
 420.008643,    0.000000
 430.001942,    0.000000
 431.997350,    0.000000
 432.006798,    0.000000
 432.009893,    0.000000
 432.011097,    0.000000
 432.011551,    0.000000
 432.011906,    0.000000
 432.012226,    0.000000
 432.015425,    0.000000
 432.047416,    0.000000
 432.367271,    0.000000
 435.559737,    0.000000
 466.849179,    0.000000
 497.981317,    0.000000
 526.433221,    0.000000
 552.133144,    0.000000
 575.157408,    0.000000
 595.619655,    0.000000
 613.654700,    0.000000
 619.384226,    0.000000
 623.380218,    0.000000
 627.509632,    0.000000
 628.398225,    0.000000
 629.209181,    0.000000
 637.064106,    0.000000
 642.020120,    0.000000
 645.711843,    0.000000
 646.479303,    0.000000
 647.335126,    0.000000
 655.468661,    0.000000
 658.991159,    0.000000
 662.046974,    0.000000
 664.390854,    0.000000
 664.732294,    0.000000
 665.063764,    0.000000
 668.262832,    0.000000
 676.417265,    0.000000
 682.763490,    0.000000
 683.119573,    0.000000
 683.371226,    0.000000
 683.475865,    0.000000
 683.574717,    0.000000
 684.516570,    0.000000
 688.008079,    0.000000
 688.591430,    0.000000
 688.820354,    0.000000
 688.970607,    0.000000
 689.065993,    0.000000
 689.122864,    0.000000
 689.126917,    0.000000
 689.129323,    0.000000
 689.129924,    0.000000
 689.130043,    0.000000
 689.130053,    0.000000
