Time, Altitude
 -83.760789,  457.200000
 -83.660789,  456.901880
 -83.560789,  456.600816
 -83.460789,  456.298350
 -83.360789,  455.995884
 -83.260789,  455.693417
 -83.160789,  455.390951
 -83.060789,  455.088484
 -82.960789,  454.786018
 -82.860789,  454.483551
 -82.760789,  454.181085
 -82.660789,  453.878618
 -82.560789,  453.571159
 -82.460789,  453.261197
 -82.360789,  452.951235
 -82.260789,  452.641273
 -82.160789,  452.331311
 -82.060789,  452.021350
 -81.960789,  451.711388
 -81.860789,  451.401426
 -81.760789,  451.091464
 -81.660789,  450.781502
 -81.560789,  450.466370
 -81.460789,  450.148647
 -81.360789,  449.830923
 -81.260789,  449.513200
 -81.160789,  449.195476
 -81.060789,  448.877753
 -80.960789,  448.560029
 -80.860789,  448.242306
 -80.760789,  447.924582
 -80.660789,  447.606859
 -80.560789,  447.284223
 -80.460789,  446.959126
 -80.360789,  446.634028
 -80.260789,  446.308931
 -80.160789,  445.983833
 -80.060789,  445.658736
 -79.960789,  445.333638
 -79.860789,  445.008541
 -79.760789,  444.683443
 -79.660789,  444.358346
 -79.560789,  444.028122
 -79.460789,  443.695329
 -79.360789,  443.362536
 -79.260789,  443.029743
 -79.160789,  442.696951
 -79.060789,  442.364158
 -78.960789,  442.031365
 -78.860789,  441.698572
 -78.760789,  441.365779
 -78.660789,  441.032986
 -78.560789,  440.695036
 -78.460789,  440.354500
 -78.360789,  440.013964
 -78.260789,  439.673428
 -78.160789,  439.332893
 -78.060789,  438.992357
 -77.960789,  438.651821
 -77.860789,  438.311285
 -77.760789,  437.970750
 -77.660789,  437.630214
 -77.560789,  437.284948
 -77.460789,  436.937311
 -77.360789,  436.589674
 -77.260789,  436.242038
 -77.160789,  435.894401
 -77.060789,  435.546764
 -76.960789,  435.199127
 -76.860789,  434.851491
 -76.760789,  434.503854
 -76.660789,  434.156217
 -76.560789,  433.803661
 -76.460789,  433.448639
 -76.360789,  433.093617
 -76.260789,  432.738594
 -76.160789,  432.383572
 -76.060789,  432.028550
 -75.960789,  431.673528
 -75.860789,  431.318506
 -75.760789,  430.963484
 -75.660789,  430.608462
 -75.560789,  430.248249
 -75.460789,  429.885435
 -75.360789,  429.522621
 -75.260789,  429.159807
 -75.160789,  428.796993
 -75.060789,  428.434178
 -74.960789,  428.071364
 -74.860789,  427.708550
 -74.760789,  427.345736
 -74.660789,  426.982922
 -74.560789,  426.614865
 -74.460789,  426.244180
 -74.360789,  425.873495
 -74.260789,  425.502810
 -74.160789,  425.132125
 -74.060789,  424.761440
 -73.960789,  424.390755
 -73.860789,  424.020070
 -73.760789,  423.649385
 -73.660789,  423.278700
 -73.560789,  422.902913
 -73.460789,  422.524568
 -73.360789,  422.146224
 -73.260789,  421.767880
 -73.160789,  421.389535
 -73.060789,  421.011191
 -72.960789,  420.632847
 -72.860789,  420.254502
 -72.760789,  419.876158
 -72.660789,  419.497814
 -72.560789,  419.114601
 -72.460789,  418.728948
 -72.360789,  418.343296
 -72.260789,  417.957643
 -72.160789,  417.571991
 -72.060789,  417.186338
 -71.960789,  416.800686
 -71.860789,  416.415033
 -71.760789,  416.029381
 -71.660789,  415.643728
 -71.560789,  415.253278
 -71.460789,  414.860424
 -71.360789,  414.467569
 -71.260789,  414.074715
 -71.160789,  413.681861
 -71.060789,  413.289006
 -70.960789,  412.896152
 -70.860789,  412.503297
 -70.760789,  412.110443
 -70.660789,  411.717588
 -70.560789,  411.319734
 -70.460789,  410.919374
 -70.360789,  410.519014
 -70.260789,  410.118653
 -70.160789,  409.718293
 -70.060789,  409.317933
 -69.960789,  408.917573
 -69.860789,  408.517213
 -69.760789,  408.116853
 -69.660789,  407.716492
 -69.560789,  407.311215
 -69.460789,  406.903474
 -69.360789,  406.495732
 -69.260789,  406.087990
 -69.160789,  405.680249
 -69.060789,  405.272507
 -68.960789,  404.864766
 -68.860789,  404.457024
 -68.760789,  404.049283
 -68.660789,  403.641541
 -68.560789,  403.228597
 -68.460789,  402.813045
 -68.360789,  402.397493
 -68.260789,  401.981941
 -68.160789,  401.566389
 -68.060789,  401.150837
 -67.960789,  400.735285
 -67.860789,  400.319733
 -67.760789,  399.904182
 -67.660789,  399.488630
 -67.560789,  399.068037
 -67.460789,  398.644919
 -67.360789,  398.221800
 -67.260789,  397.798682
 -67.160789,  397.375563
 -67.060789,  396.952445
 -66.960789,  396.529326
 -66.860789,  396.106208
 -66.760789,  395.683089
 -66.660789,  395.259971
 -66.560789,  394.831914
 -66.460789,  394.401382
 -66.360789,  393.970850
 -66.260789,  393.540318
 -66.160789,  393.109786
 -66.060789,  392.679254
 -65.960789,  392.248722
 -65.860789,  391.818190
 -65.760789,  391.387658
 -65.660789,  390.957126
 -65.560789,  390.521419
 -65.460789,  390.083117
 -65.360789,  389.644816
 -65.260789,  389.206515
 -65.160789,  388.768213
 -65.060789,  388.329912
 -64.960789,  387.891611
 -64.860789,  387.453309
 -64.760789,  387.015008
 -64.660789,  386.576707
 -64.560789,  386.133294
 -64.460789,  385.687320
 -64.360789,  385.241346
 -64.260789,  384.795372
 -64.160789,  384.349397
 -64.060789,  383.903423
 -63.960789,  383.457449
 -63.860789,  383.011475
 -63.760789,  382.565501
 -63.660789,  382.119526
 -63.560789,  381.668896
 -63.460789,  381.215931
 -63.360789,  380.762966
 -63.260789,  380.310002
 -63.160789,  379.857037
 -63.060789,  379.404072
 -62.960789,  378.951108
 -62.860789,  378.498143
 -62.760789,  378.045178
 -62.660789,  377.592214
 -62.560789,  377.134596
 -62.460789,  376.674647
 -62.360789,  376.214697
 -62.260789,  375.754748
 -62.160789,  375.294798
 -62.060789,  374.834849
 -61.960789,  374.374900
 -61.860789,  373.914950
 -61.760789,  373.455001
 -61.660789,  372.995051
 -61.560789,  372.530460
 -61.460789,  372.063543
 -61.360789,  371.596625
 -61.260789,  371.129708
 -61.160789,  370.662790
 -61.060789,  370.195873
 -60.960789,  369.728955
 -60.860789,  369.262038
 -60.760789,  368.795121
 -60.660789,  368.328203
 -60.560789,  367.856843
 -60.460789,  367.383257
 -60.360789,  366.909670
 -60.260789,  366.436084
 -60.160789,  365.962497
 -60.060789,  365.488911
 -59.960789,  365.015324
 -59.860789,  364.541738
 -59.760789,  364.068152
 -59.660789,  363.594565
 -59.560789,  363.116359
 -59.460789,  362.635838
 -59.360789,  362.155317
 -59.260789,  361.674796
 -59.160789,  361.194275
 -59.060789,  360.713753
 -58.960789,  360.233232
 -58.860789,  359.752711
 -58.760789,  359.272190
 -58.660789,  358.791669
 -58.560789,  358.306756
 -58.460789,  357.819643
 -58.360789,  357.332530
 -58.260789,  356.845417
 -58.160789,  356.358304
 -58.060789,  355.871191
 -57.960789,  355.384078
 -57.860789,  354.896964
 -57.760789,  354.409851
 -57.660789,  353.922738
 -57.560789,  353.431691
 -57.460789,  352.938672
 -57.360789,  352.445653
 -57.260789,  351.952634
 -57.160789,  351.459615
 -57.060789,  350.966596
 -56.960789,  350.473577
 -56.860789,  349.980558
 -56.760789,  349.487539
 -56.660789,  348.994520
 -56.560789,  348.497310
 -56.460789,  347.998000
 -56.360789,  347.498690
 -56.260789,  346.999381
 -56.160789,  346.500071
 -56.060789,  346.000761
 -55.960789,  345.501451
 -55.860789,  345.002141
 -55.760789,  344.502831
 -55.660789,  344.003521
 -55.560789,  343.499850
 -55.460789,  342.993993
 -55.360789,  342.488136
 -55.260789,  341.982279
 -55.160789,  341.476422
 -55.060789,  340.970565
 -54.960789,  340.464708
 -54.860789,  339.958851
 -54.760789,  339.452994
 -54.660789,  338.947137
 -54.560789,  338.437065
 -54.460789,  337.924880
 -54.360789,  337.412695
 -54.260789,  336.900511
 -54.160789,  336.388326
 -54.060789,  335.876141
 -53.960789,  335.363957
 -53.860789,  334.851772
 -53.760789,  334.339587
 -53.660789,  333.827403
 -53.560789,  333.311254
 -53.460789,  332.793119
