Time, Vertical Forces
   0.000100, 764918.700000
   0.000554, 764918.700000
   0.003018, 764918.700000
   0.007538, 764918.700000
   0.021082, 764918.700000
   0.042512, 764918.700000
   0.069054, 764918.700000
   0.095517, 764918.700000
   0.122054, 764918.700000
   0.148673, 764918.700000
   0.175360, 764918.700000
   0.201970, 764918.700000
   0.228868, 764918.700000
   0.255859, 764918.700000
   0.282884, 764918.700000
   0.310132, 764918.700000
   0.337289, 764918.700000
   0.364707, 764918.700000
   0.392245, 764918.700000
   0.419836, 764918.700000
   0.447531, 764918.700000
   0.475195, 764918.700000
   0.503448, 764918.700000
   0.531751, 764918.700000
   0.560302, 764918.700000
   0.589362, 764918.700000
   0.618421, 764918.700000
   0.648095, 764918.700000
   0.677862, 764918.700000
   0.707684, 764918.700000
   0.737255, 764918.700000
   0.767490, 764918.700000
   0.797609, 764918.700000
   0.828093, 764918.700000
   0.858654, 764918.700000
   0.890290, 764918.700000
   0.921967, 764918.700000
   0.953497, 764918.700000
   0.960128, 764918.700000
   0.977396, 764918.700000
   0.984393, 764918.700000
   0.984713, 764918.700000
   0.984925, 764918.700000
   0.985045, 764918.700000
   0.985620, 764918.700000
   0.986192, 764918.700000
   0.988688, 764918.700000
   0.998841, 764918.700000
   1.023580, 764918.700000
   1.055062, 764918.700000
   1.087241, 764918.700000
   1.120369, 764918.700000
   1.153730, 764918.700000
   1.186755, 764918.700000
   1.221255, 764918.700000
   1.255160, 764918.700000
   1.289284, 764918.700000
   1.323543, 764918.700000
   1.358776, 764918.700000
   1.393342, 764918.700000
   1.428742, 764918.700000
   1.464231, 764918.700000
   1.499664, 764918.700000
   1.535522, 764918.700000
   1.571744, 764918.700000
   1.608689, 764918.700000
   1.645411, 764918.700000
   1.682864, 764918.700000
   1.720341, 764918.700000
   1.758341, 764918.700000
   1.796006, 764918.700000
   1.834346, 764918.700000
   1.872995, 764918.700000
   1.911325, 764918.700000
   1.950337, 764918.700000
   1.958154, 764918.700000
   1.978677, 764918.700000
   1.980170, 764918.700000
   1.980539, 764918.700000
   1.980943, 764918.700000
   1.981120, 764918.700000
   1.981143, 764918.700000
   1.981167, 764918.700000
   1.981353, 764918.700000
   1.982297, 764918.700000
   1.986311, 764918.700000
   1.998544, 764918.700000
   2.025233, 764918.700000
   2.065647, 764918.700000
   2.105573, 764918.700000
   2.146093, 764918.700000
   2.186411, 764918.700000
   2.227034, 764918.700000
   2.268041, 764918.700000
   2.309293, 764918.700000
   2.351040, 764918.700000
   2.392754, 764918.700000
   2.434470, 764918.700000
   2.476450, 764918.700000
   2.519391, 764918.700000
   2.562267, 764918.700000
   2.605246, 764918.700000
   2.647976, 764918.700000
   2.691328, 764918.700000
