Ground distance, CL
   0.000000,    1.406400
   6.087701,    1.406400
  24.231001,    1.406400
  54.248970,    1.406400
  95.959182,    1.406400
 149.177878,    1.406400
 213.720117,    1.406400
 289.399935,    1.406400
 376.030524,    1.406400
 473.424389,    1.406400
 581.393488,    1.406400
 699.749443,    1.406400
 828.303762,    1.406400
 966.868134,    1.406400
1115.254802,    1.406400
1273.276817,    1.406400
1440.748392,    1.406400
1617.484919,    1.406400
1803.303043,    1.406400
1892.083060,    1.406400
2090.868905,    1.788434
2220.079878,    2.010431
2346.802302,    2.218550
2454.703744,    2.218550
2675.528204,    2.218550
2900.445616,    2.218550
2953.176401,    2.218550
3176.770087,    2.218550
3404.083343,    1.874474
3631.394627,    1.745716
3858.704235,    1.704600
4086.012619,    1.693780
4313.320484,    1.691616
4540.629240,    1.693780
4767.938186,    1.693780
4995.247348,    1.695944
5222.556800,    1.698108
5449.866603,    1.700272
5677.176808,    1.702436
5680.656626,    1.702436
5817.281455,    1.698108
6044.591313,    1.698108
6271.901335,    1.700272
6499.211719,    1.700272
6726.522471,    1.702436
6953.833673,    1.705481
7181.145351,    1.708928
7408.457537,    1.711092
7635.770210,    1.713256
7726.940060,    1.713256
7954.251623,    1.482790
8181.560967,    1.428690
8408.868945,    1.422198
8636.177719,    1.430854
8863.488265,    1.675386
9090.800716,    1.735978
9318.114472,    1.755454
9545.429253,    1.761946
9772.744753,    1.764110
10000.060750,    1.766274
10227.377015,    1.768438
10454.693164,    1.768438
10682.009427,    1.770602
10909.325525,    1.770602
11136.641466,    1.772766
11363.957490,    1.772766
11591.273210,    1.772766
11818.589276,    1.774930
12045.904941,    1.774930
12273.221042,    1.777094
12500.536564,    1.777094
12727.852643,    1.779258
12955.168057,    1.779258
13182.484141,    1.781422
13409.799556,    1.781422
13637.115630,    1.783586
13864.430933,    1.783586
14091.746893,    1.785750
14319.062136,    1.785750
14546.378002,    1.787914
14773.693194,    1.787914
15001.008949,    1.790078
15228.324150,    1.790078
15455.639820,    1.792242
15682.955018,    1.792242
15910.270563,    1.794406
16137.585906,    1.794406
16364.901500,    1.796570
16592.217040,    1.796570
16819.532645,    1.798734
17046.848376,    1.798734
17274.163952,    1.798734
17501.479803,    1.800898
17728.795247,    1.800898
17956.111219,    1.803062
18183.426678,    1.803062
18410.742788,    1.805226
18638.058246,    1.805226
18865.374424,    1.807390
19092.689931,    1.807390
19320.006158,    1.809554
19547.321706,    1.809554
19774.637973,    1.811718
20001.953710,    1.811718
20229.270073,    1.813882
20456.585865,    1.813882
20683.902116,    1.816046
20911.217988,    1.816046
21138.534171,    1.818210
21365.850119,    1.818210
21593.166161,    1.820374
21820.482040,    1.820374
22047.797528,    1.820374
22275.113222,    1.822538
22502.428327,    1.822538
22729.743841,    1.824702
22957.058622,    1.824702
23184.374001,    1.826866
23411.688618,    1.826866
23639.003866,    1.829030
23866.318255,    1.829030
24093.633301,    1.831194
24320.947568,    1.831194
24548.262428,    1.833358
24775.576519,    1.833358
25002.891079,    1.835522
25230.205016,    1.835522
25457.519263,    1.837686
25684.833053,    1.837686
25912.146945,    1.839850
26139.460572,    1.839850
26246.719160,    1.839850
