Ground Distance, Angular Velocity
   0.000000,    0.000000
   0.000006,    0.000000
   0.000075,    0.000000
   0.000601,    0.000000
   0.003316,    0.000000
   0.012138,    0.000000
   0.028742,    0.000000
   0.052487,    0.000000
   0.083396,    0.000000
   0.121521,    0.000000
   0.166979,    0.000000
   0.219654,    0.000000
   0.279868,    0.000000
   0.347670,    0.000000
   0.422407,    0.000000
   0.504818,    0.000000
   0.594954,    0.000000
   0.693210,    0.000000
   0.800191,    0.000000
   0.914869,    0.000000
   1.037233,    0.000000
   1.168430,    0.000000
   1.308269,    0.000000
   1.455952,    0.000000
   1.615558,    0.000000
   1.781965,    0.000000
   1.959532,    0.000000
   2.146823,    0.000000
   2.342789,    0.000000
   2.547713,    0.000000
   2.763441,    0.000000
   2.990209,    0.000000
   3.229612,    0.000000
   3.478639,    0.000000
   3.738729,    0.000000
   4.006762,    0.000000
   4.288792,    0.000000
   4.580830,    0.000000
   4.883153,    0.000000
   5.201310,    0.000000
   5.531897,    0.000000
   5.880269,    0.000000
   6.234660,    0.000000
   6.604679,    0.000000
   6.985407,    0.000000
   7.382265,    0.000000
   7.790329,    0.000000
   8.212008,    0.000000
   8.648136,    0.000000
   9.100903,    0.000000
   9.580039,    0.000000
  10.062788,    0.000000
  10.557985,    0.000000
  11.064893,    0.000000
  11.592689,    0.000000
  11.614337,    0.000000
  11.630877,    0.000000
  11.646960,    0.000000
  11.659655,    0.000000
  11.669680,    0.000000
  11.677070,    0.000000
  11.684287,    0.000000
  11.686091,    0.000000
  11.688266,    0.000000
  11.690253,    0.000000
  11.702637,    0.000000
  11.753946,    0.000000
  11.933986,    0.000000
  12.487164,    0.000000
  13.057777,    0.000000
  13.644497,    0.000000
  14.251123,    0.000000
  14.879474,    0.000000
  15.518049,    0.000000
  16.180160,    0.000000
  16.851137,    0.000000
  17.545241,    0.000000
  18.262654,    0.000000
  18.998670,    0.000000
  19.748803,    0.000000
  20.518175,    0.000000
  21.301702,    0.000000
  22.121606,    0.000000
  22.959638,    0.000000
  23.819375,    0.000000
  24.695031,    0.000000
  25.594802,    0.000000
  26.512656,    0.000000
  27.455728,    0.000000
  28.419448,    0.000000
  29.404764,    0.000000
  30.412155,    0.000000
  31.446413,    0.000000
  32.498674,    0.000000
  33.585468,    0.000000
  34.688519,    0.000000
  35.829568,    0.000000
  36.982051,    0.000000
  38.151881,    0.000000
  39.340680,    0.000000
  40.564660,    0.000000
  41.821647,    0.000000
  43.102414,    0.000000
  44.397854,    0.000000
  45.717127,    0.000000
  47.067647,    0.000000
  47.341362,    0.000000
  47.363202,    0.000000
  47.371024,    0.000000
  47.372942,    0.000000
  47.374884,    0.000000
  47.387566,    0.000000
  47.452429,    0.000000
  47.735913,    0.000000
  48.532047,    0.000000
  49.845685,    0.000000
  51.281430,    0.000000
  52.742663,    0.000000
  54.226612,    0.000000
  55.740176,    0.000000
  57.273923,    0.000000
  58.843571,    0.000000
  60.436699,    0.000000
  62.059430,    0.000000
  63.719915,    0.000000
  65.384717,    0.000000
  67.102198,    0.000000
  68.842701,    0.000000
  70.625269,    0.000000
  72.412984,    0.000000
  74.236257,    0.000000
  76.101834,    0.000000
  77.989173,    0.000000
  79.907263,    0.000000
  81.859617,    0.000000
  83.859463,    0.000000
  85.885776,    0.000000
  87.955207,    0.000000
  90.040502,    0.000000
  92.168949,    0.000000
  94.325070,    0.000000
  96.535959,    0.000000
  98.764908,    0.000000
 101.018851,    0.000000
 103.332256,    0.000000
 105.661318,    0.000000
 108.024166,    0.000000
 108.053843,    0.000000
 108.066781,    0.000000
 108.075674,    0.000000
 108.080222,    0.000000
 108.085332,    0.000000
 108.121344,    0.000000
 108.295212,    0.000000
 109.025297,    0.000000
 110.921816,    0.000000
 113.376948,    0.000000
 115.853601,    0.000000
 118.369663,    0.000000
 120.923940,    0.000000
 123.511473,    0.000000
 126.129019,    0.000000
 128.802575,    0.000000
 131.493457,    0.000000
 134.231764,    0.000000
 137.012917,    0.000000
 139.832736,    0.000000
 142.694052,    0.000000
 145.581254,    0.000000
 148.505553,    0.000000
 151.485477,    0.000000
 154.507032,    0.000000
 157.555768,    0.000000
 160.639061,    0.000000
 163.795298,    0.000000
 166.972971,    0.000000
 170.214525,    0.000000
 173.467921,    0.000000
 176.751809,    0.000000
 180.081398,    0.000000
 183.486532,    0.000000
 186.880490,    0.000000
 190.340666,    0.000000
 193.871478,    0.000000
 194.583531,    0.000000
 194.678702,    0.000000
 194.762572,    0.000000
 194.849791,    0.000000
 194.926123,    0.000000
 194.948568,    0.000000
 194.955347,    0.000000
 194.959788,    0.000000
 194.963934,    0.000000
 194.998712,    0.000000
 195.258064,    0.000000
