Speed, Powers
 135.117976, 3894876.939523
 135.590906, 3902209.606252
 136.063836, 3909476.237125
 136.536766, 3916676.601817
 137.009697, 3924768.711121
 137.482627, 3933937.970409
 137.955557, 3943061.969117
 138.428488, 3952140.551550
 138.901418, 3962431.604826
 139.374348, 3973032.954291
 139.847279, 3983604.835385
 140.320209, 3994147.148115
 140.793139, 4006794.708685
 141.266069, 4019494.800359
 141.739000, 4032187.257254
 142.211930, 4044879.212337
 142.684860, 4058448.443065
 143.157791, 4072018.847643
 143.630721, 4085590.429963
 144.103651, 4099163.193915
 144.576582, 4113494.635977
 145.049512, 4127935.497980
 145.522442, 4142386.010845
 145.995372, 4156846.206037
 146.468303, 4171821.285868
 146.941233, 4187169.989193
 147.414163, 4202536.858097
 147.887094, 4217921.951046
 148.360024, 4233424.543220
 148.832954, 4249805.721582
 149.305885, 4266214.457256
 149.778815, 4282650.837807
 150.251745, 4299114.950801
 150.724675, 4316026.976097
 151.197606, 4333543.578025
 151.670536, 4351097.530652
 152.143466, 4368688.950808
 152.616397, 4386317.955321
 153.089327, 4404563.428441
 153.562257, 4423362.627090
 154.035188, 4442209.873546
 154.508118, 4461105.315785
 154.981048, 4480049.101780
 155.453978, 4499371.556868
 155.926909, 4519220.905881
 156.399839, 4539126.400573
 156.872769, 4559088.211236
 157.345700, 4579106.508160
 157.818630, 4599218.677685
 158.291560, 4620179.862954
 158.764491, 4641205.489559
 159.237421, 4662295.750034
 159.710351, 4683450.836910
 160.183281, 4704670.942721
 160.656212, 4726266.703090
 161.129142, 4748389.529397
 161.602072, 4770584.752787
 162.075003, 4792852.585754
 162.547933, 4815193.240790
 163.020863, 4837606.930388
 163.493794, 4860458.444281
 163.966724, 4883799.360774
 164.439654, 4907220.703701
 164.912585, 4930722.705038
 165.385515, 4954305.596759
 165.858445, 4977969.610839
 166.331375, 5001890.527530
 166.804306, 5026536.440506
 167.277236, 5051271.143233
 167.750166, 5076094.887449
 168.223097, 5101007.924896
 168.696027, 5126010.507314
 169.168957, 5151102.886443
 169.641888, 5176842.805276
 170.114818, 5203033.558691
 170.587748, 5229322.518230
 171.060678, 5255709.956911
 171.533609, 5282196.147753
 172.006539, 5308781.363778
 172.479469, 5335465.878002
 172.952400, 5362744.056730
 173.425330, 5390424.859978
 173.898260, 5418212.297532
 174.371191, 5446106.660184
 174.844121, 5474108.238725
 175.317051, 5502217.323948
 175.789981, 5530434.206643
 176.262912, 5558942.102919
 176.735842, 5588207.531213
 177.208772, 5617588.314072
 177.681703, 5647084.760176
 178.154633, 5676697.178204
 178.627563, 5706425.876835
 179.100494, 5736271.164748
 179.573424, 5766233.350622
 180.046354, 5796574.787148
 180.519284, 5827534.233078
 180.992215, 5858617.498617
 181.465145, 5889824.908152
 181.938075, 5921156.786068
