Speed (CAS), Efficiency
 273.605698,   18.968854
 274.251780,   18.992546
 274.897863,   19.016353
 275.543945,   19.040277
 276.190027,   19.064317
 276.836109,   19.088474
 277.482191,   19.107167
 278.128274,   19.124103
 278.774356,   19.141109
 279.420438,   19.158184
 280.066520,   19.175330
 280.712602,   19.190814
 281.358685,   19.202497
 282.004767,   19.214220
 282.650849,   19.225985
 283.296931,   19.237791
 283.943013,   19.249639
 284.589096,   19.259415
 285.235178,   19.268122
 285.881260,   19.276856
 286.527342,   19.285618
 287.173424,   19.294408
 287.819507,   19.303225
 288.465589,   19.309534
 289.111671,   19.315156
 289.757753,   19.320793
 290.403835,   19.326446
 291.049918,   19.332116
 291.696000,   19.337801
 292.342082,   19.341421
 292.988164,   19.344022
 293.634246,   19.346629
 294.280329,   19.349242
 294.926411,   19.351862
 295.572493,   19.354488
 296.218575,   19.356195
 296.864657,   19.355750
 297.510740,   19.355303
 298.156822,   19.354856
 298.802904,   19.354408
 299.448986,   19.353959
 300.095068,   19.353509
 300.741151,   19.350857
 301.387233,   19.347058
 302.033315,   19.343252
 302.679397,   19.339440
 303.325480,   19.335621
 303.971562,   19.331795
 304.617644,   19.327963
 305.263726,   19.321678
 305.909808,   19.314446
 306.555891,   19.307204
 307.201973,   19.299953
 307.848055,   19.292691
 308.494137,   19.285420
 309.140219,   19.278139
 309.786302,   19.269138
 310.432384,   19.258223
 311.078466,   19.247298
 311.724548,   19.236362
 312.370630,   19.225416
 313.016713,   19.214459
 313.662795,   19.203493
 314.308877,   19.192517
 314.954959,   19.179167
 315.601041,   19.165495
 316.247124,   19.151814
 316.893206,   19.138125
 317.539288,   19.124428
 318.185370,   19.110723
 318.831452,   19.097009
 319.477535,   19.083288
 320.123617,   19.067061
 320.769699,   19.050643
 321.415781,   19.034219
 322.061863,   19.017791
 322.707946,   19.001359
 323.354028,   18.984921
 324.000110,   18.968480
 324.646192,   18.952034
 325.292274,   18.934199
 325.938357,   18.915319
 326.584439,   18.896440
 327.230521,   18.877561
 327.876603,   18.858683
 328.522685,   18.839805
 329.168768,   18.820929
 329.814850,   18.802052
 330.460932,   18.783177
 331.107014,   18.762467
 331.753096,   18.741229
 332.399179,   18.719998
 333.045261,   18.698774
 333.691343,   18.677557
 334.337425,   18.656347
 334.983508,   18.635145
 335.629590,   18.613950
 336.275672,   18.592762
 336.921754,   18.570379
 337.567836,   18.546829
