CLe, Static Stability Margin
  -0.355987,   -0.379694
  -0.280265,   -0.383151
  -0.204559,   -0.389780
  -0.128865,   -0.398714
  -0.053180,   -0.401274
   0.022500,   -0.403229
   0.098179,   -0.413431
   0.173860,   -0.423247
   0.249548,   -0.399113
   0.326256,   -0.440603
   0.401003,   -0.515102
   0.475767,   -0.522987
   0.550552,   -0.530184
   0.625361,   -0.536791
   0.700200,   -0.543299
   0.775070,   -0.549115
   0.849977,   -0.553693
   0.924922,   -0.557478
