Speed, Powers
 248.972406, 12496.267880
 250.976563, 12285.759779
 252.980720, 12082.241597
 254.984877, 11884.711308
 256.989034, 11704.510273
 258.993191, 11529.680895
 260.997348, 11361.210736
 263.001505, 11207.047305
 265.005662, 11054.616398
 267.009819, 10914.883263
 269.013976, 10779.523604
 271.018133, 10651.219552
 273.022290, 10531.002433
 275.026447, 10414.062266
 277.030604, 10307.102339
 279.034761, 10201.409149
 281.038918, 10105.875104
 283.043075, 10011.264932
 285.047232, 9925.389084
 287.051389, 9841.655545
 289.055546, 9763.742247
 291.059703, 9690.641117
 293.063860, 9619.073915
 295.068017, 9556.327630
 297.072174, 9490.953469
 299.076331, 9436.877151
 301.080488, 9381.824899
 303.084645, 9330.516512
 305.088802, 9285.438488
 307.092959, 9238.249258
 309.097116, 9200.072952
 311.101273, 9162.733112
 313.105430, 9124.088085
 315.109587, 9096.198601
 317.113744, 9066.657365
 319.117901, 9037.078349
 321.122058, 9016.790734
 323.126215, 8995.056099
 325.130372, 8972.427369
 327.134529, 8959.714296
 329.138686, 8945.747217
 331.142843, 8930.518451
 333.147000, 8922.823365
 335.151157, 8916.543045
 337.155314, 8909.183868
 339.159471, 8903.979144
 341.163628, 8905.268168
 343.167785, 8905.649983
 345.171942, 8905.119259
 347.176099, 8909.773380
 349.180256, 8917.736287
 351.184413, 8924.948523
 353.188570, 8931.405779
 355.192727, 8943.302881
 357.196884, 8958.061099
 359.201041, 8972.216643
 361.205198, 8985.766134
 363.209354, 9002.340705
 365.213511, 9023.965667
 367.217668, 9045.127589
 369.221825, 9065.823929
 371.225982, 9086.052146
 373.230139, 9113.086974
 375.234296, 9141.273889
 377.238453, 9169.127461
 379.242610, 9196.645908
 381.246767, 9223.827451
 383.250924, 9258.183831
 385.255081, 9293.165887
 387.259238, 9327.937765
 389.263395, 9362.498373
 391.267552, 9396.846615
 393.271709, 9435.376902
 395.275866, 9477.331271
 397.280023, 9519.192171
 399.284180, 9560.959127
 401.288337, 9602.631666
 403.292494, 9644.209313
 405.296651, 9691.233902
 407.300808, 9740.303620
 409.304965, 9789.390317
 411.309122, 9838.494077
 413.313279, 9887.614984
 415.317436, 9936.753121
 417.321593, 9988.473800
 419.325750, 10044.947425
 421.329907, 10101.543287
 423.334064, 10158.261969
 425.338221, 10215.104055
 427.342378, 10272.070130
 429.346535, 10329.160779
 431.350692, 10388.680065
 433.354849, 10453.009175
 435.359006, 10517.561634
 437.363163, 10582.338474
 439.367320, 10647.340728
 441.371477, 10712.569430
 443.375634, 10778.025613
 445.379791, 10843.710309
 447.383948, 10913.267021
