Ground Distance, Speed
   0.000000,    0.000000
   1.552581,    3.674941
   6.194861,    7.322365
  13.903565,   10.942145
  24.655307,   14.534148
  38.426598,   18.098262
  55.193855,   21.634373
  74.933397,   25.142369
  97.621461,   28.622164
 123.234202,   32.073647
 151.747692,   35.496739
 183.137943,   38.891369
 217.380894,   42.257440
 254.452420,   45.594905
 294.328359,   48.903698
 336.984478,   52.183748
 382.396512,   55.435034
 430.540166,   58.657494
 481.391088,   61.851087
 534.924921,   65.015815
 591.117286,   68.151626
 649.943770,   71.258511
 711.379973,   74.336494
 775.401505,   77.385571
 841.983979,   80.405769
 911.103042,   83.397133
 982.734388,   86.359724
1056.853758,   89.293601
1133.436948,   92.198828
1212.459821,   95.075516
1293.898341,   97.923765
1377.728538,  100.743651
1463.926518,  103.535275
1552.468476,  106.298745
1643.330693,  109.034154
1736.489524,  111.741568
1824.877900,  114.226292
1922.398242,  116.889620
2022.163745,  119.547231
2124.169540,  122.198947
2146.505219,  122.771230
2251.214168,  125.364845
2277.025392,  125.976218
2384.355505,  128.341179
2493.521616,  130.288212
2604.117497,  131.748301
2715.797728,  132.884975
2828.343401,  133.811195
2897.164309,  134.294283
3010.793420,  134.978218
3124.948951,  135.544849
3239.539057,  136.010948
3354.486084,  136.393554
3469.726689,  136.709423
3585.211081,  136.973852
3700.902640,  137.203205
3816.778873,  137.414312
3932.831073,  137.622592
4036.368932,  137.818117
4152.770657,  138.046034
4269.363497,  138.270781
4386.144112,  138.490795
4503.107868,  138.704564
4620.248881,  138.910652
4737.560092,  139.107701
4855.033332,  139.294451
4972.659414,  139.469743
5090.428220,  139.632533
5208.328801,  139.781896
5326.349480,  139.917036
5444.477965,  140.037288
5562.701457,  140.142122
5681.006772,  140.231148
5693.922465,  140.239895
5812.302261,  140.309246
5930.732217,  140.358782
6049.195670,  140.388674
6167.676171,  140.399257
6175.383949,  140.399288
6293.867422,  140.398838
6412.350536,  140.398493
6530.833386,  140.398209
6649.316003,  140.398023
6767.798534,  140.397821
6886.280761,  140.397377
7004.762672,  140.397149
7123.244640,  140.397587
7241.726770,  140.397384
7360.208915,  140.397772
7478.691277,  140.397675
7597.173677,  140.398085
7715.656284,  140.397967
7834.138936,  140.398392
7952.621793,  140.398266
7969.202651,  140.398276
8087.685152,  140.397584
8206.167090,  140.396922
8324.648505,  140.396382
8443.129533,  140.396026
8561.610317,  140.395848
8680.091029,  140.395850
8798.571954,  140.396172
8917.053138,  140.396538
9035.534748,  140.397191
9154.016910,  140.397785
9272.499501,  140.398275
9390.982454,  140.398630
9509.465679,  140.398915
9627.949144,  140.399277
9746.432846,  140.399482
9864.916721,  140.399816
9983.400790,  140.399754
10101.885013,  140.400270
10220.369353,  140.399992
10338.853639,  140.400194
10457.338254,  140.400402
10575.822739,  140.400214
10694.307271,  140.400564
10812.792089,  140.400537
10931.276712,  140.400416
11049.761462,  140.400890
11168.246421,  140.400676
11286.731195,  140.400644
11405.216194,  140.401183
11523.701292,  140.400863
11642.186267,  140.400944
11760.671549,  140.401352
11879.156811,  140.401093
11997.642026,  140.401291
12116.127561,  140.401484
12234.612946,  140.401262
12353.098341,  140.401556
12471.584060,  140.401654
12590.069626,  140.401530
12708.555308,  140.401979
12827.041239,  140.401841
12945.526992,  140.401796
13064.012951,  140.402346
13182.499024,  140.402006
13300.984947,  140.402045
13419.471149,  140.402482
13537.957355,  140.402195
13656.443481,  140.402345
13774.929925,  140.402614
13893.416260,  140.402379
14011.902583,  140.402638
14130.389231,  140.402770
14248.875728,  140.402615
14367.362305,  140.403013
14485.849166,  140.402959
14604.335855,  140.402891
14722.822721,  140.403431
14841.309784,  140.403188
14959.796703,  140.403217
15078.283894,  140.403738
15196.771162,  140.403451
15315.258336,  140.403566
15433.745832,  140.403953
15552.233297,  140.403713
15670.720733,  140.403933
15789.208516,  140.404177
15907.696195,  140.404005
16026.183925,  140.404348
16144.671969,  140.404387
16263.159848,  140.404277
16381.647853,  140.404739
16500.136130,  140.404638
16618.624259,  140.404628
16737.112621,  140.405190
16855.601109,  140.404886
16974.089478,  140.404961
17092.578153,  140.405422
17211.066858,  140.405178
17329.555518,  140.405369
17448.044514,  140.405625
17566.533401,  140.405416
17685.022297,  140.405699
17803.511529,  140.405836
17922.000624,  140.405707
18040.489819,  140.406124
18158.979327,  140.406118
18277.468697,  140.406089
18395.958276,  140.406661
18514.448036,  140.406390
18632.937664,  140.406436
18751.427576,  140.406940
18869.917556,  140.406678
18988.407467,  140.406827
19106.897706,  140.407150
19225.387873,  140.406921
19343.878023,  140.407159
19462.368513,  140.407362
19580.858885,  140.407205
19699.349323,  140.407569
19817.840113,  140.407672
19936.330789,  140.407624
20054.821647,  140.408151
20173.312726,  140.407950
20291.803658,  140.407959
20410.294838,  140.408504
20528.786130,  140.408218
20647.277321,  140.408317
20765.768825,  140.408727
20884.260319,  140.408485
21002.751774,  140.408683
21121.243582,  140.408990
21239.735327,  140.408826
21358.227121,  140.409155
21476.719257,  140.409268
21595.211261,  140.409168
21713.703389,  140.409614
21832.195793,  140.409512
21950.688008,  140.409435
22069.180390,  140.409959
22187.672940,  140.409641
