Speed (CAS), Rate of Climb
  69.804638,    9.272842
  71.240301,    9.388261
  72.675964,    9.557840
  74.111628,    9.717019
  75.547291,    9.864157
  76.982955,    9.994133
  78.418618,   10.118356
  79.854282,   10.230907
  81.289945,   10.334403
  82.725608,   10.425957
  84.161272,   10.512688
  85.596935,   10.585924
  87.032599,   10.654939
  88.468262,   10.709058
  89.903925,   10.760991
  91.339589,   10.800776
  92.775252,   10.831824
  94.210916,   10.861828
  95.646579,   10.878520
  97.082242,   10.885767
  98.517906,   10.893820
  99.953569,   10.895889
 101.389233,   10.879007
 102.824896,   10.864794
 104.260559,   10.845753
 105.696223,   10.820887
 107.131886,   10.783123
 108.567550,   10.740032
 110.003213,   10.691592
 111.438877,   10.644478
 112.874540,   10.590067
 114.310203,   10.516089
 115.745867,   10.440756
 117.181530,   10.362721
 118.617194,   10.278944
 120.052857,   10.192056
 121.488520,   10.098925
 122.924184,    9.986596
 124.359847,    9.869072
 125.795511,    9.749894
 127.231174,    9.624470
 128.666837,    9.492771
 130.102501,    9.359470
 131.538164,    9.219962
 132.973828,    9.061867
 134.409491,    8.894472
 135.845154,    8.721019
 137.280818,    8.540695
 138.716481,    8.355414
 140.152145,    8.164584
 141.587808,    7.966838
 143.023472,    7.763249
 144.459135,    7.554432
 145.894798,    7.338644
 147.330462,    7.105363
 148.766125,    6.859690
 150.201789,    6.606453
 151.637452,    6.345608
 153.073115,    6.078921
 154.508779,    5.804595
 155.944442,    5.522568
 157.380106,    5.233789
 158.815769,    4.937510
 160.251432,    4.633426
 161.687096,    4.321879
 163.122759,    4.002720
 164.558423,    3.675640
 165.994086,    3.340603
 167.429749,    2.993071
 168.865413,    2.624059
 170.301076,    2.246375
 171.736740,    1.859557
 173.172403,    1.464085
 174.608067,    1.059912
 176.043730,    0.645646
 177.479393,    0.222544
 178.915057,   -0.209421
 180.350720,   -0.651950
 181.786384,   -1.103921
 183.222047,   -1.564928
 184.657710,   -2.036699
 186.093374,   -2.518842
 187.529037,   -3.010204
 188.964701,   -3.512245
 190.400364,   -4.025928
 191.836027,   -4.549027
 193.271691,   -5.082408
 194.707354,   -5.629064
 196.143018,   -6.185342
 197.578681,   -6.751290
 199.014344,   -7.332307
 200.450008,   -7.929495
 201.885671,   -8.548236
 203.321335,   -9.182265
 204.756998,   -9.828154
 206.192662,  -10.484548
 207.628325,  -11.155733
 209.063988,  -11.840701
 210.499652,  -12.536423
 211.935315,  -13.246084
