Vfailure/VsTO, Distance
   0.500000,  480.202856
   0.500551,  481.321909
   0.501101,  482.440963
   0.501652,  483.560016
   0.502202,  484.679070
   0.502753,  485.798123
   0.503303,  486.917176
   0.503854,  488.036230
   0.504404,  489.155283
   0.504955,  490.274337
   0.505506,  491.393390
   0.506056,  492.512444
   0.506607,  493.631497
   0.507157,  494.750551
   0.507708,  495.869604
   0.508258,  496.988658
   0.508809,  498.107711
   0.509359,  499.226765
   0.509910,  500.345818
   0.510460,  501.464872
   0.511011,  502.583925
   0.511562,  503.702978
   0.512112,  504.822032
   0.512663,  505.941085
   0.513213,  507.060139
   0.513764,  508.179192
   0.514314,  509.298246
   0.514865,  510.417299
   0.515415,  511.536353
   0.515966,  512.655406
   0.516517,  513.774460
   0.517067,  514.893513
   0.517618,  516.012567
   0.518168,  517.131620
   0.518719,  518.250673
   0.519269,  519.369727
   0.519820,  520.488780
   0.520370,  521.607834
   0.520921,  522.726887
   0.521471,  523.845941
   0.522022,  524.964994
   0.522573,  526.084048
   0.523123,  527.203101
   0.523674,  528.322155
   0.524224,  529.441208
   0.524775,  530.560262
   0.525325,  531.679315
   0.525876,  532.798369
   0.526426,  533.917422
   0.526977,  535.036475
   0.527528,  536.155529
   0.528078,  537.274582
   0.528629,  538.393636
   0.529179,  539.512689
   0.529730,  540.631743
   0.530280,  541.750796
   0.530831,  542.869850
   0.531381,  543.988903
   0.531932,  545.107957
   0.532482,  546.227010
   0.533033,  547.346064
   0.533584,  548.465117
   0.534134,  549.584170
   0.534685,  550.703224
   0.535235,  551.822277
   0.535786,  552.941331
   0.536336,  554.060384
   0.536887,  555.179438
   0.537437,  556.298491
   0.537988,  557.417545
   0.538539,  558.536598
   0.539089,  559.655652
   0.539640,  560.774705
   0.540190,  561.893759
   0.540741,  563.012812
   0.541291,  564.131865
   0.541842,  565.250919
   0.542392,  566.369972
   0.542943,  567.489026
   0.543493,  568.608079
   0.544044,  569.727133
   0.544595,  570.846186
   0.545145,  571.965240
   0.545696,  573.084293
   0.546246,  574.203347
   0.546797,  575.322400
   0.547347,  576.441454
   0.547898,  577.560507
   0.548448,  578.679561
   0.548999,  579.798614
   0.549550,  580.917667
   0.550100,  582.036721
   0.550651,  583.155774
   0.551201,  584.274828
   0.551752,  585.393881
   0.552302,  586.512935
   0.552853,  587.631988
   0.553403,  588.751042
   0.553954,  589.870095
   0.554505,  590.989149
   0.555055,  592.108202
   0.555606,  593.227256
   0.556156,  594.346309
   0.556707,  595.465362
   0.557257,  596.584416
   0.557808,  597.703469
   0.558358,  598.822523
   0.558909,  599.941576
   0.559459,  601.060630
   0.560010,  602.179683
   0.560561,  603.298737
   0.561111,  604.417790
   0.561662,  605.536844
   0.562212,  606.655897
   0.562763,  607.774951
   0.563313,  608.894004
   0.563864,  610.013058
   0.564414,  611.132111
   0.564965,  612.251164
   0.565516,  613.370218
   0.566066,  614.489271
   0.566617,  615.608325
   0.567167,  616.727378
   0.567718,  617.846432
   0.568268,  618.965485
   0.568819,  620.084539
   0.569369,  621.203592
   0.569920,  622.322646
   0.570470,  623.441699
   0.571021,  624.560753
   0.571572,  625.679806
   0.572122,  626.798859
   0.572673,  627.917913
   0.573223,  629.036966
   0.573774,  630.156020
   0.574324,  631.275073
   0.574875,  632.394127
   0.575425,  633.513180
   0.575976,  634.632234
   0.576527,  635.751287
   0.577077,  636.870341
   0.577628,  637.989394
   0.578178,  639.108448
   0.578729,  640.227501
   0.579279,  641.346555
   0.579830,  642.465608
   0.580380,  643.584661
   0.580931,  644.703715
   0.581481,  645.822768
   0.582032,  646.941822
   0.582583,  648.060875
   0.583133,  649.179929
   0.583684,  650.298982
   0.584234,  651.418036
   0.584785,  652.537089
   0.585335,  653.656143
   0.585886,  654.775196
   0.586436,  655.894250
   0.586987,  657.013303
   0.587538,  658.132356
   0.588088,  659.251410
   0.588639,  660.370463
   0.589189,  661.489517
   0.589740,  662.608570
   0.590290,  663.727624
   0.590841,  664.846677
   0.591391,  665.965731
   0.591942,  667.084784
   0.592492,  668.203838
   0.593043,  669.322891
   0.593594,  670.441945
   0.594144,  671.560998
   0.594695,  672.680051
   0.595245,  673.799105
   0.595796,  674.918158
   0.596346,  676.037212
   0.596897,  677.156265
   0.597447,  678.275319
   0.597998,  679.394372
   0.598549,  680.513426
   0.599099,  681.632479
   0.599650,  682.751533
   0.600200,  683.870586
   0.600751,  684.989640
   0.601301,  686.108693
   0.601852,  687.227747
   0.602402,  688.346800
   0.602953,  689.465853
   0.603504,  690.584907
   0.604054,  691.703960
   0.604605,  692.823014
   0.605155,  693.942067
   0.605706,  695.061121
   0.606256,  696.180174
   0.606807,  697.299228
   0.607357,  698.418281
   0.607908,  699.537335
   0.608458,  700.656388
   0.609009,  701.775442
   0.609560,  702.894495
   0.610110,  704.013548
   0.610661,  705.132602
   0.611211,  706.251655
   0.611762,  707.370709
   0.612312,  708.489762
   0.612863,  709.608816
   0.613413,  710.727869
   0.613964,  711.846923
   0.614515,  712.965976
   0.615065,  714.085030
   0.615616,  715.204083
   0.616166,  716.323137
   0.616717,  717.442190
   0.617267,  718.561244
   0.617818,  719.680297
   0.618368,  720.799350
   0.618919,  721.918404
   0.619469,  723.037457
   0.620020,  724.156511
   0.620571,  725.275564
   0.621121,  726.394618
   0.621672,  727.513671
   0.622222,  728.632725
   0.622773,  729.751778
   0.623323,  730.870832
   0.623874,  731.989885
   0.624424,  733.108939
   0.624975,  734.227992
   0.625526,  735.347045
   0.626076,  736.466099
   0.626627,  737.585152
   0.627177,  738.704206
   0.627728,  739.823259
   0.628278,  740.942313
   0.628829,  742.061366
   0.629379,  743.180420
   0.629930,  744.299473
   0.630480,  745.418527
   0.631031,  746.537580
   0.631582,  747.656634
   0.632132,  748.775687
   0.632683,  749.894740
   0.633233,  751.013794
   0.633784,  752.132847
   0.634334,  753.251901
   0.634885,  754.370954
   0.635435,  755.490008
   0.635986,  756.609061
   0.636537,  757.728115
   0.637087,  758.847168
   0.637638,  759.958968
   0.638188,  761.049005
   0.638739,  762.139043
   0.639289,  763.229081
   0.639840,  764.319118
   0.640390,  765.409156
   0.640941,  766.499194
   0.641491,  767.589231
   0.642042,  768.679269
   0.642593,  769.769307
   0.643143,  770.859344
   0.643694,  771.949382
   0.644244,  773.039419
   0.644795,  774.129457
   0.645345,  775.219495
   0.645896,  776.309532
   0.646446,  777.399570
   0.646997,  778.489608
   0.647548,  779.579645
   0.648098,  780.669683
   0.648649,  781.759721
   0.649199,  782.849758
   0.649750,  783.939796
   0.650300,  785.029834
   0.650851,  786.119871
   0.651401,  787.209909
   0.651952,  788.299946
   0.652503,  789.389984
   0.653053,  790.480022
   0.653604,  791.570059
   0.654154,  792.660097
   0.654705,  793.750135
   0.655255,  794.840172
   0.655806,  795.930210
   0.656356,  797.020248
   0.656907,  798.110285
   0.657457,  799.200323
   0.658008,  800.290361
   0.658559,  801.380398
   0.659109,  802.470436
   0.659660,  803.560474
   0.660210,  804.650511
   0.660761,  805.740549
   0.661311,  806.830586
   0.661862,  807.920624
   0.662412,  809.010662
   0.662963,  810.100699
   0.663514,  811.190737
   0.664064,  812.280775
   0.664615,  813.370812
   0.665165,  814.460850
   0.665716,  815.550888
   0.666266,  816.640925
   0.666817,  817.730963
   0.667367,  818.821001
   0.667918,  819.911038
   0.668468,  821.001076
   0.669019,  822.091113
   0.669570,  823.181151
   0.670120,  824.271189
   0.670671,  825.361226
   0.671221,  826.451264
   0.671772,  827.541302
   0.672322,  828.631339
   0.672873,  829.721377
   0.673423,  830.811415
   0.673974,  831.901452
   0.674525,  832.991490
   0.675075,  834.081528
   0.675626,  835.171565
   0.676176,  836.261603
   0.676727,  837.351641
   0.677277,  838.441678
   0.677828,  839.531716
   0.678378,  840.621753
   0.678929,  841.711791
   0.679479,  842.801829
   0.680030,  843.891866
   0.680581,  844.981904
   0.681131,  846.071942
   0.681682,  847.161979
   0.682232,  848.252017
   0.682783,  849.342055
   0.683333,  850.432092
   0.683884,  851.522130
   0.684434,  852.612168
   0.684985,  853.702205
   0.685536,  854.792243
   0.686086,  855.882280
   0.686637,  856.972318
   0.687187,  858.062356
   0.687738,  859.152393
   0.688288,  860.242431
   0.688839,  861.332469
   0.689389,  862.422506
   0.689940,  863.512544
   0.690490,  864.602582
   0.691041,  865.692619
   0.691592,  866.782657
   0.692142,  867.872695
   0.692693,  868.962732
   0.693243,  870.052770
   0.693794,  871.142807
   0.694344,  872.232845
   0.694895,  873.322883
   0.695445,  874.412920
   0.695996,  875.502958
   0.696547,  876.592996
   0.697097,  877.683033
   0.697648,  878.773071
   0.698198,  879.863109
   0.698749,  880.953146
   0.699299,  882.043184
   0.699850,  883.133222
   0.700400,  884.223259
   0.700951,  885.313297
   0.701502,  886.403335
   0.702052,  887.493372
   0.702603,  888.583410
   0.703153,  889.673447
   0.703704,  890.763485
   0.704254,  891.853523
   0.704805,  892.943560
   0.705355,  894.033598
   0.705906,  895.123636
   0.706456,  896.213673
   0.707007,  897.303711
   0.707558,  898.393749
   0.708108,  899.483786
   0.708659,  900.573824
   0.709209,  901.663862
   0.709760,  902.753899
   0.710310,  903.843937
   0.710861,  904.933974
   0.711411,  906.024012
   0.711962,  907.114050
   0.712513,  908.204087
   0.713063,  909.294125
   0.713614,  910.384163
   0.714164,  911.474200
   0.714715,  912.564238
   0.715265,  913.654276
   0.715816,  914.744313
   0.716366,  915.834351
   0.716917,  916.924389
   0.717467,  918.014426
