Ground Distance, Acceleration
   0.000000,    3.042956
   2.424499,    3.026159
   5.462439,    3.009293
  12.335103,    2.992034
  20.303261,    2.974663
  32.061821,    2.956922
  44.903214,    2.939075
  61.489474,    2.920882
  79.145559,    2.902590
 100.499837,    2.883975
 122.910607,    2.865267
 148.971565,    2.843533
 176.075300,    2.820935
 206.772706,    2.795754
 238.496744,    2.769836
 273.747500,    2.743491
 310.005761,    2.717024
 349.723209,    2.690517
 390.428869,    2.663998
 434.526052,    2.637465
 479.592116,    2.610927
 527.981991,    2.584400
 577.321403,    2.557876
 629.916947,    2.530680
 683.442695,    2.503292
 740.151275,    2.469930
 797.769120,    2.434862
 858.483816,    2.400612
 920.083213,    2.366595
 984.692662,    2.332994
1050.162017,    2.299512
1118.555985,    2.266460
1187.785451,    2.233532
1259.855508,    2.201049
1332.737058,    2.168693
1408.376635,    2.136794
1484.804119,    2.105027
1563.908567,    2.073728
1643.777764,    2.042562
1726.244472,    2.012076
1809.453231,    1.981784
1895.182241,    1.952102
1981.631231,    1.922594
2070.525058,    1.893524
2160.117321,    1.864578
2200.785492,    1.851643
2293.597362,    1.823347
2387.036603,    1.791696
2482.607633,    1.748644
2578.807551,    1.702446
2677.144412,    1.645556
2776.064787,    1.587005
2876.967921,    1.522810
2954.927915,    1.473212
3057.582229,    0.804740
3077.370249,    0.675883
3180.626527,    0.271780
3284.089679,   -0.037095
3385.321238,   -0.327506
3446.657518,   -0.000155
3550.017261,    0.002936
3653.377238,   -0.000055
3756.736929,   -0.005206
3860.096069,   -0.002050
3963.455067,    0.000152
4066.814110,    0.000082
4121.766692,    0.000045
4225.125586,    0.000110
4328.484506,   -0.000011
4431.843642,    0.000020
4535.203003,    0.000111
4638.562496,    0.000238
4741.922637,    0.001905
4845.283035,    0.004181
4948.643801,    0.004009
5052.004713,    0.002868
5155.365593,    0.001520
5258.726466,    0.000135
5362.086909,    0.000138
5465.447335,    0.000198
5568.807502,    0.000181
5672.167659,    0.000161
5775.528320,    0.000991
5878.889000,    0.001856
5927.296316,   -0.000399
6030.656933,   -0.000172
6134.017676,    0.000678
6237.378501,    0.001938
6340.739298,    0.001786
6444.100076,    0.000705
6547.460758,    0.000248
6650.821376,    0.000202
6754.182339,    0.000710
6857.543529,    0.001583
6960.904697,    0.001252
7064.265849,    0.000128
7167.626668,   -0.000115
7270.987391,   -0.000102
7374.347783,    0.000026
7477.708079,    0.000188
7581.068188,    0.000202
7684.428242,    0.000174
7787.788718,    0.000856
7891.149317,    0.001745
7994.509911,    0.001092
8097.870504,   -0.000007
8201.230779,   -0.000035
8304.591036,   -0.000002
8407.951045,    0.000171
8511.311039,    0.000351
8614.671018,    0.000351
8718.030997,    0.000340
8821.390781,   -0.005289
8924.750595,    0.000866
9028.110761,    0.001929
9131.470897,    0.002380
9234.830944,    0.001020
9338.190841,    0.000032
9441.550311,    0.000098
9544.909687,    0.000144
9648.268795,    0.000134
9751.628027,    0.000362
9854.987611,    0.001268
9958.347195,    0.001658
10061.706778,    0.000593
10165.066254,    0.000012
10268.425588,    0.000073
10371.784885,    0.000115
