Ground Roll distance, Vertical Forces
1123.401227, 114644.153212
1150.347272, 114644.153212
1337.266456, 114644.153212
1374.238936, 114644.153212
1411.075987, 114644.153212
1447.778321, 114644.153212
1484.346647, 114644.153212
1491.949805, 114644.153212
1492.088829, 114644.153212
1492.181420, 114644.153212
1492.208562, 114644.153212
1492.233508, 114644.153212
1492.482960, 114644.153212
1494.977092, 114644.153212
1519.879383, 114644.153212
1664.029667, 114644.153212
1806.800529, 114644.153212
1941.376200, 114644.153212
1980.998154, 114644.153212
2022.897437, 114644.153212
2138.668808, 114644.153212
2249.654008, 114644.153212
2351.957503, 114644.153212
2445.482891, 114644.153212
2530.404059, 114644.153212
2606.988217, 114644.153212
2675.575441, 114644.153212
2736.559731, 114644.153212
2790.367554, 114644.153212
2801.751453, 114644.153212
2808.960422, 114644.153212
2812.912859, 114644.153212
2816.712588, 114644.153212
2853.061065, 114644.153212
2865.343622, 114644.153212
2872.947971, 114644.153212
2875.710676, 114644.153212
2878.682331, 114644.153212
2906.870211, 114644.153212
2918.933729, 114644.153212
2934.443206, 114644.153212
2936.140661, 114644.153212
2937.371674, 114644.153212
2938.472283, 114644.153212
2949.091369, 114644.153212
2974.671362, 114644.153212
2994.911614, 114644.153212
2997.207921, 114644.153212
2998.208876, 114644.153212
2998.624296, 114644.153212
2999.283214, 114644.153212
3005.238701, 114644.153212
3015.193846, 114644.153212
3016.228399, 114644.153212
3016.727650, 114644.153212
3017.055094, 114644.153212
3017.248078, 114644.153212
3017.328550, 114644.153212
3017.333541, 114644.153212
3017.333829, 114644.153212
3017.333837, 114644.153212
