Mach, Rate of Climb
   0.227619,  658.915029
   0.231381,  670.972599
   0.235142,  681.816074
   0.238904,  691.313221
   0.242665,  699.634908
   0.246426,  706.718218
   0.250188,  712.522287
   0.253949,  717.130391
   0.257711,  720.730766
   0.261472,  723.044247
   0.265234,  724.076050
   0.268995,  724.143164
   0.272756,  723.176366
   0.276518,  720.996043
   0.280279,  717.633405
   0.284041,  713.532395
   0.287802,  708.175734
   0.291563,  701.710169
   0.295325,  694.375261
   0.299086,  686.070689
   0.302848,  676.777631
   0.306609,  666.293326
   0.310371,  654.970444
   0.314132,  643.139264
   0.317893,  629.613933
   0.321655,  615.357569
   0.325416,  600.254863
   0.329178,  584.443833
   0.332939,  566.954672
   0.336701,  549.017981
   0.340462,  529.839768
   0.344223,  509.870331
   0.347985,  488.534569
   0.351746,  466.376122
   0.355508,  443.637411
   0.359269,  419.045004
   0.363030,  393.668810
   0.366792,  367.683025
   0.370553,  340.057584
   0.374315,  311.604122
   0.378076,  282.174345
   0.381838,  251.259316
   0.385599,  219.472317
   0.389360,  186.807500
   0.393122,  152.385961
   0.396883,  117.000886
   0.400645,   80.691024
   0.404406,   43.229523
   0.408168,    4.015984
   0.411929,  -36.171073
   0.415690,  -77.338128
   0.419452, -119.528898
   0.423213, -163.730189
   0.426975, -208.960367
   0.430736, -255.226192
   0.434497, -302.476794
   0.438259, -351.212386
   0.442020, -401.700994
   0.445782, -453.276105
   0.449543, -505.888493
   0.453305, -559.605024
   0.457066, -614.540943
   0.460827, -671.612749
   0.464589, -729.808116
   0.468350, -789.163611
   0.472112, -849.686485
   0.475873, -911.357349
   0.479635, -974.201243
   0.483396, -1039.348347
   0.487157, -1105.744810
   0.490919, -1173.355250
   0.494680, -1242.203262
   0.498442, -1312.296310
   0.502203, -1383.641585
   0.505964, -1456.246485
   0.509726, -1531.042876
   0.513487, -1607.353777
   0.517249, -1684.987387
   0.521010, -1763.940812
   0.524772, -1844.217961
   0.528533, -1925.831712
   0.532294, -2008.817292
   0.536056, -2093.150104
   0.539817, -2179.139889
   0.543579, -2267.367048
   0.547340, -2357.019502
   0.551102, -2448.074927
   0.554863, -2540.541148
   0.558624, -2634.492628
   0.562386, -2729.885478
   0.566147, -2826.713691
   0.569909, -2925.002774
   0.573670, -3024.829088
   0.577431, -3126.115614
   0.581193, -3229.822696
   0.584954, -3335.278635
   0.588716, -3442.303474
   0.592477, -3550.844159
   0.596239, -3660.908660
   0.600000, -3772.635759
