Time, Speed
   0.000100,    0.000539
   0.001100,    0.005931
   0.003671,    0.019792
   0.010362,    0.055865
   0.028882,    0.155700
   0.060165,    0.324299
   0.091278,    0.491938
   0.122690,    0.661149
   0.154123,    0.830421
   0.185567,    0.999710
   0.217045,    1.169139
   0.248920,    1.340658
   0.280657,    1.511386
   0.312410,    1.682154
   0.344202,    1.853088
   0.376445,    2.026401
   0.408747,    2.199982
   0.441602,    2.376484
   0.474516,    2.553254
   0.507488,    2.730287
   0.540309,    2.906461
   0.573983,    3.087159
   0.607864,    3.268918
   0.641841,    3.451138
   0.676000,    3.634277
   0.710884,    3.821253
   0.745482,    4.006635
   0.780390,    4.193628
   0.815977,    4.384196
   0.851617,    4.574991
   0.887533,    4.767206
   0.923127,    4.957634
   0.959042,    5.149725
   0.996038,    5.347529
   1.033163,    5.545967
   1.070231,    5.744031
   1.108148,    5.946565
   1.145881,    6.148049
   1.184041,    6.351750
   1.222380,    6.556334
   1.230232,    6.598227
   1.246482,    6.684914
   1.253238,    6.720953
   1.253977,    6.724891
   1.254256,    6.726382
   1.254359,    6.726933
   1.254478,    6.727565
   1.255109,    6.730931
   1.257770,    6.745126
   1.265851,    6.788222
   1.288354,    6.908228
   1.328544,    7.122492
   1.368777,    7.336910
   1.409213,    7.552333
   1.449512,    7.766955
   1.490090,    7.982981
   1.531731,    8.204586
   1.573020,    8.424236
   1.615359,    8.649394
   1.657669,    8.874311
   1.699631,    9.097291
   1.742582,    9.325446
   1.786424,    9.558239
   1.829601,    9.787417
   1.872805,   10.016643
   1.916663,   10.249252
   1.961416,   10.486517
   2.005981,   10.722686
   2.051153,   10.961978
   2.096504,   11.202121
   2.141941,   11.442621
   2.187657,   11.684494
   2.233774,   11.928394
   2.280446,   12.175124
   2.327534,   12.423945
   2.375408,   12.676810
   2.423614,   12.931319
   2.471563,   13.184364
   2.519928,   13.439486
   2.521872,   13.449740
   2.522617,   13.453670
   2.522684,   13.454023
   2.522814,   13.454706
   2.523636,   13.459044
   2.527321,   13.478477
   2.539416,   13.542255
   2.568574,   13.695980
   2.618722,   13.960274
   2.668231,   14.221083
   2.717782,   14.481998
   2.767572,   14.744044
   2.817925,   15.008936
