Speed (CAS), Climb Angle
  59.818193,   -0.990262
  60.563792,   -0.568751
  61.309391,   -0.291906
  62.054990,   -0.120992
  62.800589,    0.031685
  63.546188,    0.123090
  64.291787,    0.216043
  65.037386,    0.293685
  65.782984,    0.351511
  66.528583,    0.410438
  67.274182,    0.467766
  68.019781,    0.507507
  68.765380,    0.548107
  69.510979,    0.589566
  70.256578,    0.624707
  71.002177,    0.648918
  71.747776,    0.675951
  72.493375,    0.703634
  73.238974,    0.730390
  73.984573,    0.741264
  74.730172,    0.752600
  75.475771,    0.764399
  76.221370,    0.776660
  76.966969,    0.787112
  77.712568,    0.782678
  78.458167,    0.778532
  79.203766,    0.774676
  79.949365,    0.771109
  80.694964,    0.767830
  81.440563,    0.762282
  82.186162,    0.745423
  82.931761,    0.728694
  83.677360,    0.712094
  84.422959,    0.695623
  85.168557,    0.679282
  85.914156,    0.663070
  86.659755,    0.641655
  87.405354,    0.609311
  88.150953,    0.576953
  88.896552,    0.544581
  89.642151,    0.512196
  90.387750,    0.479798
  91.133349,    0.449358
  91.878948,    0.420198
  92.624547,    0.391024
  93.370146,    0.351670
  94.115745,    0.309009
  94.861344,    0.266226
  95.606943,    0.223320
  96.352542,    0.180291
  97.098141,    0.137140
  97.843740,    0.093866
  98.589339,    0.050470
  99.334938,    0.006951
 100.080537,   -0.036691
 100.826136,   -0.079434
 101.571735,   -0.131156
 102.317334,   -0.184402
 103.062933,   -0.237861
 103.808531,   -0.291535
 104.554130,   -0.345424
 105.299729,   -0.399528
 106.045328,   -0.453845
 106.790927,   -0.508378
 107.536526,   -0.563125
 108.282125,   -0.618088
 109.027724,   -0.673265
 109.773323,   -0.728656
 110.518922,   -0.784145
 111.264521,   -0.837933
 112.010120,   -0.897058
 112.755719,   -0.962285
 113.501318,   -1.027802
 114.246917,   -1.093608
 114.992516,   -1.159705
 115.738115,   -1.226091
 116.483714,   -1.292767
 117.229313,   -1.359734
 117.974912,   -1.426991
 118.720511,   -1.494538
 119.466110,   -1.562376
 120.211709,   -1.630505
 120.957308,   -1.697922
 121.702907,   -1.765357
 122.448506,   -1.833083
 123.194104,   -1.901100
 123.939703,   -1.969408
 124.685302,   -2.038007
 125.430901,   -2.106898
 126.176500,   -2.176081
 126.922099,   -2.245558
 127.667698,   -2.325293
 128.413297,   -2.405380
 129.158896,   -2.485820
 129.904495,   -2.566613
 130.650094,   -2.647863
 131.395693,   -2.729566
 132.141292,   -2.811623
 132.886891,   -2.894033
 133.632490,   -2.976797
