Speed, Powers
 129.773322, 4815094.685589
 130.250781, 4820894.120115
 130.728239, 4826853.328963
 131.205697, 4832905.868333
 131.683155, 4838874.153414
 132.160613, 4844758.184207
 132.638071, 4850557.960710
 133.115530, 4856273.482925
 133.592988, 4861904.750850
 134.070446, 4867451.764487
 134.547904, 4872914.523835
 135.025362, 4878657.868819
 135.502821, 4884430.473570
 135.980279, 4890122.186000
 136.457737, 4895733.006108
 136.935195, 4901262.933895
 137.412653, 4906711.969361
 137.890111, 4912080.112506
 138.367570, 4917367.363329
 138.845028, 4922573.721831
 139.322486, 4928202.422005
 139.799944, 4933778.058882
 140.277402, 4939276.419131
 140.754861, 4944697.502755
 141.232319, 4950041.309752
 141.709777, 4955307.840122
 142.187235, 4960497.093866
 142.664693, 4965609.070984
 143.142151, 4970725.212300
 143.619610, 4976264.900392
 144.097068, 4981731.181484
 144.574526, 4987124.055575
 145.051984, 4992443.522667
 145.529442, 4997689.582758
 146.006900, 5002862.235849
 146.484359, 5007961.481941
 146.961817, 5012987.321032
 147.439275, 5018147.841555
 147.916733, 5023666.194378
 148.394191, 5029115.263203
 148.871650, 5034495.048030
 149.349108, 5039805.548860
 149.826566, 5045046.765691
 150.304024, 5050218.698525
 150.781482, 5055321.347361
 151.258940, 5060354.712199
 151.736399, 5065664.266092
 152.213857, 5071235.237338
 152.691315, 5076741.159759
 153.168773, 5082182.033354
 153.646231, 5087557.858124
 154.123689, 5092868.634068
 154.601148, 5098114.361188
 155.078606, 5103295.039481
 155.556064, 5108410.668950
 156.033522, 5113886.861913
 156.510980, 5119483.735911
 156.988439, 5125019.283104
 157.465897, 5130493.503492
 157.943355, 5135906.397074
 158.420813, 5141257.963851
 158.898271, 5146548.203823
 159.375729, 5151777.116989
 159.853188, 5156944.703350
 160.330646, 5162503.273026
 160.808104, 5168061.401518
 161.285562, 5173561.242682
 161.763020, 5179002.796520
 162.240478, 5184386.063031
 162.717937, 5189711.042215
 163.195395, 5194977.734072
 163.672853, 5200186.138602
 164.150311, 5205365.737732
 164.627769, 5210863.974620
 165.105228, 5216306.281031
 165.582686, 5221692.656963
 166.060144, 5227023.102418
 166.537602, 5232297.617396
 167.015060, 5237516.201895
 167.492518, 5242678.855917
 167.969977, 5247785.579461
 168.447435, 5252912.910863
 168.924893, 5258204.082553
 169.402351, 5263440.997547
 169.879809, 5268623.655843
 170.357268, 5273752.057443
 170.834726, 5278826.202345
 171.312184, 5283846.090551
 171.789642, 5288811.722060
 172.267100, 5293723.096871
 172.744558, 5298660.100760
 173.222017, 5303642.920624
 173.699475, 5308572.474626
 174.176933, 5313448.762765
 174.654391, 5318271.785043
 175.131849, 5323041.541458
 175.609307, 5327758.032012
 176.086766, 5332421.256703
 176.564224, 5337031.215533
 177.041682, 5341624.116770
