Speed (CAS), Rate of Climb
 121.965363,  655.393746
 122.758224,  658.670803
 123.551085,  661.883486
 124.343946,  664.738734
 125.136807,  667.464191
 125.929668,  669.881337
 126.722529,  672.135607
 127.515391,  674.098965
 128.308252,  675.900852
 129.101113,  677.395382
 129.893974,  678.766535
 130.686835,  679.777872
 131.479696,  680.742860
 132.272558,  682.069158
 133.065419,  683.630729
 133.858280,  684.811104
 134.651141,  685.880710
 135.444002,  686.733907
 136.236863,  687.299441
 137.029724,  687.840847
 137.822586,  687.910186
 138.615447,  687.928695
 139.408308,  687.740304
 140.201169,  687.225525
 140.994030,  686.671794
 141.786891,  685.763790
 142.579752,  684.659803
 143.372614,  683.509544
 144.165475,  681.917533
 144.958336,  680.201072
 145.751197,  678.431004
 146.544058,  676.197064
 147.336919,  673.845928
 148.129781,  671.443086
 148.922642,  669.577751
 149.715503,  667.542883
 150.508364,  665.449987
 151.301225,  663.077897
 152.094086,  660.398166
 152.886947,  657.653102
 153.679809,  654.837075
 154.472670,  651.493918
 155.265531,  648.078161
 156.058392,  644.589747
 156.851253,  640.864582
 157.644114,  636.760975
 158.436976,  632.577454
 159.229837,  628.313927
 160.022698,  623.747810
 160.815559,  618.853532
 161.608420,  613.872018
 162.401281,  608.803140
 163.194142,  603.476598
 163.987004,  597.763051
 164.779865,  592.132438
 165.572726,  586.938484
 166.365587,  581.656441
 167.158448,  575.823259
 167.951309,  569.890949
 168.744170,  563.863384
 169.537032,  557.740373
 170.329893,  551.370896
 171.122754,  544.587375
 171.915615,  537.701315
 172.708476,  530.712495
 173.501337,  523.620695
 174.294199,  516.271411
 175.087060,  508.504018
 175.879921,  500.626609
 176.672782,  492.638936
 177.465643,  484.540751
 178.258504,  476.331804
 179.051365,  467.557388
 179.844227,  458.653331
 180.637088,  449.631525
 181.429949,  440.875256
 182.222810,  432.398397
 183.015671,  423.715522
 183.808532,  414.546860
 184.601394,  405.259788
 185.394255,  395.854005
 186.187116,  386.329207
 186.979977,  376.685092
 187.772838,  366.921357
 188.565699,  356.588111
 189.358560,  346.111915
 190.151422,  335.509270
 190.944283,  324.779849
 191.737144,  313.923326
 192.530005,  302.939372
 193.322866,  291.739898
 194.115727,  280.032470
 194.908588,  268.190892
 195.701450,  256.214814
 196.494311,  244.103885
 197.287172,  231.857755
 198.080033,  220.026359
 198.872894,  208.261245
 199.665755,  195.994187
 200.458617,  183.497277
