Mach, Rate of Climb
   0.233952, 2093.354984
   0.235831, 2111.896263
   0.237711, 2127.898947
   0.239590, 2143.992849
   0.241469, 2157.997605
   0.243349, 2170.822517
   0.245228, 2183.655195
   0.247107, 2196.497227
   0.248986, 2207.231810
   0.250866, 2218.035793
   0.252745, 2228.951791
   0.254624, 2239.837692
   0.256503, 2249.580455
   0.258383, 2258.584361
   0.260262, 2267.522005
   0.262141, 2276.394308
   0.264020, 2285.285507
   0.265900, 2293.433034
   0.267779, 2300.993245
   0.269658, 2308.464931
   0.271538, 2315.848782
   0.273417, 2323.145484
   0.275296, 2330.078435
   0.277175, 2335.904466
   0.279055, 2342.083569
   0.280934, 2348.274742
   0.282813, 2354.363203
   0.284692, 2360.349459
   0.286572, 2366.085909
   0.288451, 2370.588787
   0.290330, 2374.965894
   0.292210, 2379.514779
   0.294089, 2384.363038
   0.295968, 2389.095758
   0.297847, 2393.713283
   0.299727, 2397.981344
   0.301606, 2401.125913
   0.303485, 2404.133029
   0.305364, 2407.026991
   0.307244, 2410.541267
   0.309123, 2413.928246
   0.311002, 2417.188127
   0.312882, 2420.321109
   0.314761, 2422.937681
   0.316640, 2424.151469
   0.318519, 2425.209245
   0.320399, 2426.581411
   0.322278, 2428.061834
   0.324157, 2429.394850
   0.326036, 2430.580483
   0.327916, 2431.618754
   0.329795, 2432.509687
   0.331674, 2433.253305
   0.333554, 2432.608634
   0.335433, 2432.235048
   0.337312, 2431.696728
   0.339191, 2430.993560
   0.341071, 2430.125426
   0.342950, 2429.092210
   0.344829, 2427.893794
   0.346708, 2426.530064
   0.348588, 2425.512929
   0.350467, 2424.407686
   0.352346, 2423.143070
   0.354226, 2420.370405
   0.356105, 2417.381613
   0.357984, 2414.210908
   0.359863, 2410.858056
   0.361743, 2407.568096
   0.363622, 2404.351735
   0.365501, 2400.957697
   0.367380, 2397.385748
   0.369260, 2393.635654
   0.371139, 2389.707181
   0.373018, 2385.600096
   0.374897, 2381.357926
   0.376777, 2377.299037
   0.378656, 2371.694409
   0.380535, 2365.161789
   0.382415, 2358.422009
   0.384294, 2351.474678
   0.386173, 2344.319408
   0.388052, 2336.955810
   0.389932, 2329.603315
   0.391811, 2322.128119
   0.393690, 2314.446355
   0.395569, 2306.557635
   0.397449, 2298.461571
   0.399328, 2290.157772
   0.401207, 2281.645850
   0.403087, 2272.999395
   0.404966, 2264.289473
   0.406845, 2255.372295
   0.408724, 2246.184079
   0.410604, 2234.864682
   0.412483, 2223.309527
   0.414362, 2211.518100
   0.416241, 2199.489888
   0.418121, 2187.402421
   0.420000, 2175.087220
