Mach, Rate of Climb
   0.310587,    1.958630
   0.315328,    2.094365
   0.320070,    2.224966
   0.324811,    2.350550
   0.329553,    2.470718
   0.334294,    2.584603
   0.339036,    2.693103
   0.343777,    2.796469
   0.348519,    2.894671
   0.353261,    2.988295
   0.358002,    3.077158
   0.362744,    3.160775
   0.367485,    3.240079
   0.372227,    3.315451
   0.376968,    3.387486
   0.381710,    3.455935
   0.386451,    3.518677
   0.391193,    3.577949
   0.395935,    3.635409
   0.400676,    3.685875
   0.405418,    3.734324
   0.410159,    3.778863
   0.414901,    3.817392
   0.419642,    3.854287
   0.424384,    3.881950
   0.429125,    3.908261
   0.433867,    3.924950
   0.438608,    3.939656
   0.443350,    3.944021
   0.448092,    3.946068
   0.452833,    3.938636
   0.457575,    3.927935
   0.462316,    3.912229
   0.467058,    3.893132
   0.471799,    3.874764
   0.476541,    3.856073
   0.481282,    3.837190
   0.486024,    3.831613
   0.490766,    3.818564
   0.495507,    3.815899
   0.500249,    3.810502
   0.504990,    3.801900
   0.509732,    3.792926
   0.514473,    3.783229
   0.519215,    3.764003
   0.523956,    3.742743
   0.528698,    3.719601
   0.533439,    3.691278
   0.538181,    3.655506
   0.542923,    3.617725
   0.547664,    3.577763
   0.552406,    3.532658
   0.557147,    3.480098
   0.561889,    3.425373
   0.566630,    3.368465
   0.571372,    3.309355
   0.576113,    3.240333
   0.580855,    3.168070
   0.585596,    3.093359
   0.590338,    3.016159
   0.595080,    2.936452
   0.599821,    2.846843
   0.604563,    2.753340
   0.609304,    2.657055
   0.614046,    2.557966
   0.618787,    2.456049
   0.623529,    2.350234
   0.628270,    2.234045
   0.633012,    2.114765
   0.637754,    1.992372
   0.642495,    1.866841
   0.647237,    1.738150
   0.651978,    1.606274
   0.656720,    1.466919
   0.661461,    1.319986
   0.666203,    1.169610
   0.670944,    1.015767
   0.675686,    0.858431
   0.680427,    0.697577
   0.685169,    0.533181
   0.689911,    0.365216
   0.694652,    0.187251
   0.699394,    0.003425
   0.704135,   -0.184221
   0.708877,   -0.375713
   0.713618,   -0.571078
   0.718360,   -0.770342
   0.723101,   -0.973530
   0.727843,   -1.180670
   0.732585,   -1.391787
   0.737326,   -1.611256
   0.742068,   -1.839004
   0.746809,   -2.070974
   0.751551,   -2.307195
   0.756292,   -2.547692
   0.761034,   -2.792493
   0.765775,   -3.041626
   0.770517,   -3.295117
   0.775258,   -3.552995
   0.780000,   -3.815285
