Mach, Rate of Climb
   0.408794,    2.333609
   0.412543,    2.413673
   0.416293,    2.491620
   0.420043,    2.567292
   0.423792,    2.640615
   0.427542,    2.709672
   0.431291,    2.776056
   0.435041,    2.839461
   0.438790,    2.898980
   0.442540,    2.955290
   0.446289,    3.007818
   0.450039,    3.056316
   0.453789,    3.102124
   0.457538,    3.144771
   0.461288,    3.183275
   0.465037,    3.222296
   0.468787,    3.257269
   0.472536,    3.291699
   0.476286,    3.329928
   0.480035,    3.368290
   0.483785,    3.405826
   0.487535,    3.453612
   0.491284,    3.497106
   0.495034,    3.546461
   0.498783,    3.594742
   0.502533,    3.643526
   0.506282,    3.692210
   0.510032,    3.740147
   0.513781,    3.786836
   0.517531,    3.830451
   0.521281,    3.874395
   0.525030,    3.913846
   0.528780,    3.951979
   0.532529,    3.989814
   0.536279,    4.021982
   0.540028,    4.054154
   0.543778,    4.085002
   0.547527,    4.111136
   0.551277,    4.137214
   0.555027,    4.162100
   0.558776,    4.182121
   0.562526,    4.201962
   0.566275,    4.221622
   0.570025,    4.235655
   0.573774,    4.249039
   0.577524,    4.262143
   0.581274,    4.272281
   0.585023,    4.278928
   0.588773,    4.285162
   0.592522,    4.290968
   0.596272,    4.292153
   0.600021,    4.291222
   0.603771,    4.289744
   0.607520,    4.287715
   0.611270,    4.281086
   0.615020,    4.272066
   0.618769,    4.262375
   0.622519,    4.252008
   0.626268,    4.238992
   0.630018,    4.221425
   0.633767,    4.203063
   0.637517,    4.183902
   0.641266,    4.163936
   0.645016,    4.139668
   0.648766,    4.112218
   0.652515,    4.083846
   0.656265,    4.054546
   0.660014,    4.024313
   0.663764,    3.990661
   0.667513,    3.952705
   0.671263,    3.913699
   0.675012,    3.873637
   0.678762,    3.832513
   0.682512,    3.790320
   0.686261,    3.742743
   0.690011,    3.692529
   0.693760,    3.641132
   0.697510,    3.588545
   0.701259,    3.534761
   0.705009,    3.479774
   0.708758,    3.420913
   0.712508,    3.357663
   0.716258,    3.293097
   0.720007,    3.227208
   0.723757,    3.159987
   0.727506,    3.091429
   0.731256,    3.021526
   0.735005,    2.947584
   0.738755,    2.869136
   0.742504,    2.789232
   0.746254,    2.707864
   0.750004,    2.625025
   0.753753,    2.540707
   0.757503,    2.454902
   0.761252,    2.367604
   0.765002,    2.275271
   0.768751,    2.179118
   0.772501,    2.081362
   0.776250,    1.981995
   0.780000,    1.881009
