Ground distance, CD
   0.000000,    0.208210
  99.978980,    0.167875
 199.974910,    0.167752
 300.009218,    0.167645
 400.054241,    0.167543
 500.142553,    0.167442
 600.242951,    0.167340
 700.387236,    0.167198
 800.543773,    0.167046
 900.744318,    0.166933
1000.957148,    0.166831
1101.213852,    0.166690
1201.482802,    0.166537
1301.795911,    0.166424
1402.121346,    0.166323
1502.490710,    0.166181
1602.872337,    0.166029
1703.298094,    0.165916
1803.736169,    0.165814
1904.218074,    0.165672
2004.712213,    0.165520
2105.250335,    0.165407
2205.800735,    0.165305
2306.394782,    0.165124
2407.001015,    0.164921
2507.651381,    0.164797
2608.314066,    0.164695
2709.020664,    0.164593
2809.739519,    0.164491
2910.503037,    0.164390
3011.279022,    0.164288
3112.099113,    0.164107
3212.931515,    0.163903
3313.808435,    0.163779
3414.697783,    0.163678
3515.631342,    0.163577
3616.577243,    0.163477
3717.568016,    0.163379
3818.571316,    0.163281
3919.618828,    0.163106
4020.678683,    0.162910
4121.783063,    0.162790
4222.899871,    0.162692
4324.060838,    0.162594
4425.234131,    0.162496
4526.452217,    0.162398
4627.682807,    0.162300
4728.957562,    0.162125
4830.244645,    0.161928
4931.576269,    0.161809
5032.920326,    0.161711
5134.308233,    0.161613
5235.708381,    0.161515
5337.151629,    0.161417
5438.606909,    0.161318
5540.105382,    0.161182
5641.615912,    0.161035
5743.169955,    0.160926
5844.736144,    0.160828
5946.346668,    0.160691
6047.969569,    0.160544
6149.636973,    0.160435
6251.316799,    0.160337
6353.041502,    0.160239
6454.778733,    0.160141
6556.560195,    0.159966
6658.354005,    0.159770
6760.192455,    0.159651
6862.043367,    0.159552
6963.938290,    0.159454
7065.845499,    0.159356
7167.796064,    0.159258
7269.758733,    0.159160
7371.764980,    0.159023
7473.783394,    0.158876
7575.845854,    0.158767
7677.920610,    0.158669
7780.039878,    0.158571
7882.171571,    0.158473
7984.347264,    0.158337
8086.535238,    0.158190
8188.767453,    0.158081
8291.012018,    0.157983
8393.300695,    0.157846
8495.601686,    0.157699
8597.947226,    0.157590
8700.305201,    0.157492
8802.708159,    0.157394
8905.123674,    0.157296
9007.583597,    0.157164
9110.055916,    0.157023
9212.572804,    0.156918
9315.102133,    0.156823
9417.675812,    0.156692
9520.261872,    0.156550
9622.892653,    0.156445
9725.535918,    0.156351
9828.224290,    0.156256
9930.925255,    0.156162
10033.670756,    0.156030
10136.428690,    0.155889
10239.231367,    0.155784
10342.046534,    0.155689
10444.906297,    0.155595
10547.778509,    0.155500
10650.695614,    0.155369
10753.625250,    0.155227
10856.599538,    0.155122
10959.586290,    0.155028
11062.617416,    0.154897
11165.660928,    0.154755
11268.749165,    0.154650
11371.849888,    0.154555
11474.995743,    0.154461
11578.154197,    0.154366
11681.357262,    0.154235
11784.572780,    0.154093
11887.833161,    0.153989
11991.106064,    0.153894
12094.424147,    0.153800
12197.754842,    0.153705
12301.130119,    0.153574
12404.517840,    0.153432
12507.950341,    0.153327
12611.395343,    0.153233
12714.885406,    0.153138
12818.388047,    0.153044
12921.935136,    0.152912
13025.494632,    0.152770
13129.098781,    0.152666
13232.715394,    0.152571
13336.376969,    0.152477
13440.051096,    0.152382
13543.769614,    0.152251
13647.500524,    0.152109
13751.276089,    0.152004
13855.064120,    0.151910
13958.897190,    0.151815
14062.742832,    0.151721
14166.633018,    0.151589
14270.535639,    0.151448
14374.483144,    0.151343
14478.443179,    0.151250
14582.448546,    0.151158
14686.466568,    0.151067
14790.529445,    0.150941
14894.604843,    0.150805
14998.725450,    0.150704
15102.858678,    0.150613
15207.037590,    0.150522
15311.229255,    0.150431
15415.466194,    0.150340
15519.715771,    0.150249
15624.010889,    0.150123
15728.318719,    0.149987
15832.671894,    0.149886
15937.037728,    0.149795
16041.448219,    0.149704
16145.871177,    0.149613
16250.338464,    0.149487
16354.818125,    0.149351
16459.342426,    0.149250
16563.879188,    0.149159
16668.461082,    0.149068
16773.055574,    0.148977
16877.694335,    0.148886
16982.345454,    0.148795
17087.040509,    0.148669
17191.747828,    0.148533
17296.499424,    0.148432
17401.263381,    0.148341
17506.072173,    0.148250
17610.893482,    0.148159
17715.758856,    0.148068
17820.636531,    0.147978
17925.558054,    0.147887
18030.491817,    0.147796
18135.469752,    0.147669
18240.460018,    0.147533
18345.494384,    0.147432
18450.541061,    0.147341
18555.632316,    0.147251
18660.736015,    0.147160
18765.883472,    0.147069
18871.043144,    0.146978
18976.246349,    0.146887
19081.461707,    0.146796
19186.720954,    0.146670
19291.992453,    0.146534
19397.307831,    0.146433
19502.635458,    0.146342
19608.007540,    0.146251
19713.392030,    0.146160
19818.820269,    0.146069
19924.260720,    0.145978
20029.744296,    0.145888
20135.239910,    0.145797
20240.778417,    0.145706
20346.328898,    0.145615
20451.922670,    0.145491
20557.528526,    0.145358
20663.177325,    0.145260
20768.838111,    0.145173
20874.540476,    0.145086
20980.254448,    0.144999
21086.008912,    0.144911
21191.774679,    0.144824
21297.579866,    0.144737
21403.396057,    0.144650
21509.250664,    0.144562
21615.115994,    0.144475
21721.019318,    0.144388
21826.933248,    0.144301
21932.886555,    0.144213
22038.850855,    0.144126
22144.855370,    0.144039
22250.871111,    0.143952
22356.927880,    0.143864
22462.996100,    0.143777
22569.105630,    0.143690
22675.226691,    0.143602
22781.388071,    0.143515
22887.560707,    0.143428
22993.774482,    0.143341
23099.999742,    0.143253
23206.265146,    0.143166
23312.541756,    0.143079
23418.859343,    0.142992
23525.188368,    0.142904
23631.557398,    0.142817
23737.937594,    0.142730
23844.359141,    0.142643
23950.792232,    0.142555
24057.266935,    0.142468
24163.753255,    0.142381
24270.280187,    0.142294
24376.818454,    0.142206
24483.398165,    0.142119
24589.989444,    0.142032
24696.621182,    0.141945
24803.264214,    0.141857
24909.949048,    0.141770
25016.645552,    0.141683
25123.384110,    0.141596
25230.134407,    0.141508
25336.925740,    0.141421
25443.728528,    0.141334
25550.573176,    0.141247
25657.429508,    0.141159
25764.326699,    0.141072
25871.235295,    0.140985
25978.186090,    0.140898
26085.148665,    0.140810
26192.153680,    0.140723
26299.170542,    0.140636
26406.228813,    0.140549
26513.298645,    0.140461
26620.410707,    0.140374
26727.534557,    0.140287
26834.699631,    0.140200
26941.876212,    0.140112
27049.095361,    0.140025
27156.326393,    0.139938
27263.600241,    0.139853
27370.886041,    0.139769
27478.213564,    0.139686
27585.552734,    0.139602
27692.934397,    0.139519
27800.327923,    0.139435
27907.762884,    0.139351
28015.209412,    0.139268
28122.698671,    0.139184
28230.199858,    0.139100
28337.744485,    0.139017
28445.301237,    0.138933
28552.901612,    0.138849
28660.514164,    0.138766
28768.168741,    0.138682
28875.835049,    0.138599
28983.542886,    0.138515
29091.262316,    0.138431
29199.024600,    0.138348
29306.798847,    0.138264
29414.616694,    0.138180
29522.446712,    0.138097
29630.321029,    0.138013
29738.207713,    0.137929
29846.138851,    0.137846
29954.082398,    0.137762
30062.068754,    0.137679
30170.067059,    0.137595
30278.107624,    0.137511
30386.159987,    0.137428
30494.255883,    0.137344
30602.363932,    0.137260
30710.515729,    0.137177
30818.679739,    0.137093
30926.886421,    0.137009
31035.105016,    0.136926
31143.367592,    0.136842
31251.642444,    0.136759
31359.961986,    0.136675
31468.294004,    0.136591
31576.670885,    0.136508
31685.060289,    0.136424
31793.492931,    0.136340
31901.937642,    0.136257
32010.425085,    0.136173
32118.924455,    0.136090
32227.467893,    0.136006
32336.023632,    0.135922
32444.624187,    0.135839
32553.237253,    0.135755
32661.895838,    0.135671
32770.567129,    0.135588
32879.284090,    0.135504
32988.013801,    0.135420
33096.787512,    0.135337
33205.573507,    0.135253
33314.402954,    0.135170
33423.244532,    0.135086
33532.130858,    0.135002
33641.029676,    0.134919
33749.973944,    0.134835
33858.930899,    0.134751
33967.933473,    0.134668
34076.948782,    0.134585
34186.008536,    0.134504
34295.080696,    0.134424
34404.198019,    0.134344
34513.327949,    0.134264
34622.501865,    0.134184
34731.688060,    0.134104
34840.919477,    0.134024
34950.163516,    0.133944
35059.453439,    0.133864
35168.756170,    0.133784
35278.104940,    0.133704
35387.466561,    0.133624
35496.873032,    0.133544
35606.292023,    0.133464
35715.757072,    0.133384
35825.234978,    0.133304
35934.759091,    0.133224
36044.296103,    0.133144
36153.878128,    0.133064
36263.472717,    0.132984
36373.113536,    0.132904
36482.767259,    0.132824
36592.467836,    0.132743
36702.181492,    0.132663
36811.942101,    0.132583
36921.715818,    0.132503
37031.534760,    0.132423
37141.366328,    0.132343
37251.242513,    0.132263
37361.131153,    0.132183
37471.065698,    0.132103
37581.013057,    0.132023
37691.007045,    0.131943
37801.014049,    0.131863
37911.068377,    0.131783
38021.135915,    0.131703
38131.251422,    0.131623
38241.380318,    0.131543
38351.557279,    0.131463
38461.747656,    0.131383
38571.984336,    0.131303
38682.233941,    0.131223
38792.529200,    0.131143
38902.837202,    0.131063
39013.192103,    0.130983
39123.560094,    0.130903
39233.975647,    0.130823
39344.404475,    0.130743
39454.881492,    0.130663
39565.371960,    0.130583
39675.910708,    0.130503
39786.462934,    0.130423
39897.061681,    0.130343
40007.673414,    0.130263
40118.331046,    0.130183
40229.001491,    0.130103
40339.719129,    0.130023
40450.449942,    0.129943
40561.228667,    0.129863
40672.020766,    0.129783
40782.861470,    0.129703
40893.715743,    0.129623
41004.619260,    0.129543
41115.536524,    0.129464
41226.503115,    0.129387
41337.483477,    0.129311
41448.511323,    0.129234
41559.552424,    0.129158
41670.640263,    0.129082
41781.741150,    0.129005
41892.889953,    0.128929
42004.052133,    0.128852
42115.262854,    0.128776
42226.487126,    0.128700
42337.760542,    0.128623
42449.047678,    0.128547
42560.384521,    0.128470
42671.735239,    0.128394
42783.135704,    0.128318
42894.550055,    0.128241
43006.012780,    0.128165
43117.489008,    0.128088
43229.014225,    0.128012
43340.553117,    0.127936
43452.139680,    0.127859
43563.739550,    0.127783
43675.388265,    0.127706
43787.050616,    0.127630
43898.762424,    0.127554
44010.488037,    0.127477
44122.263693,    0.127401
44234.053318,    0.127324
44345.893528,    0.127248
44457.747859,    0.127172
44569.652789,    0.127095
44681.571843,    0.127019
44793.539620,    0.126942
44905.520998,    0.126866
45017.550351,    0.126790
45129.593096,    0.126713
45241.685029,    0.126637
45353.790693,    0.126560
45465.946205,    0.126484
45578.115631,    0.126408
45690.335551,    0.126331
45802.569567,    0.126255
45914.854690,    0.126178
46027.154080,    0.126102
46139.505137,    0.126026
46251.870617,    0.125949
46364.287780,    0.125873
46476.719370,    0.125796
46589.200747,    0.125720
46701.696022,    0.125644
46814.240319,    0.125567
46926.798300,    0.125491
47039.406506,    0.125414
47152.028732,    0.125338
47264.701817,    0.125262
47377.389100,    0.125185
47490.127860,    0.125109
47602.880991,    0.125032
47715.686180,    0.124956
47828.505901,    0.124880
47941.377728,    0.124803
48054.264100,    0.124727
48167.201193,    0.124651
48280.152446,    0.124576
48393.155517,    0.124503
48506.173054,    0.124430
48619.242850,    0.124357
48732.327235,    0.124284
48845.463832,    0.124212
48958.615003,    0.124139
49071.816896,    0.124066
49185.032947,    0.123993
49298.300749,    0.123921
49411.582998,    0.123848
49524.917465,    0.123775
49638.266510,    0.123702
49751.668219,    0.123629
