Time, Speed
   0.000100,    0.000330
   0.000512,    0.001690
   0.002789,    0.009211
   0.010588,    0.034971
   0.024105,    0.079613
   0.045860,    0.151438
   0.069118,    0.228202
   0.092372,    0.304927
   0.115680,    0.381805
   0.138982,    0.458637
   0.162280,    0.535430
   0.185755,    0.612784
   0.209139,    0.689809
   0.232747,    0.767545
   0.256324,    0.845152
   0.279997,    0.923049
   0.303708,    1.001047
   0.327622,    1.079685
   0.351528,    1.158267
   0.375737,    1.237820
   0.399742,    1.316672
   0.424172,    1.396896
   0.448726,    1.477496
   0.473150,    1.557641
   0.497874,    1.638741
   0.522708,    1.720176
   0.547548,    1.801596
   0.572791,    1.884308
   0.597987,    1.966840
   0.623363,    2.049925
   0.648469,    2.132101
   0.674312,    2.216654
   0.700124,    2.301076
   0.726127,    2.386090
   0.752297,    2.471616
   0.778759,    2.558063
   0.805478,    2.645315
   0.832315,    2.732919
   0.859136,    2.820439
   0.886229,    2.908808
   0.913409,    2.997425
   0.940881,    3.086958
   0.968502,    3.176940
   0.996430,    3.267887
   1.024454,    3.359107
   1.052581,    3.450624
   1.080960,    3.542925
   1.109571,    3.635939
   1.138463,    3.729825
   1.167415,    3.823867
   1.196558,    3.918488
   1.225884,    4.013664
   1.255390,    4.109379
   1.284956,    4.205248
   1.314723,    4.301726
   1.344387,    4.397826
   1.374771,    4.496216
   1.405053,    4.594230
   1.435602,    4.693064
   1.441795,    4.713094
   1.442671,    4.715927
   1.443291,    4.717932
   1.443881,    4.719842
   1.444364,    4.721403
   1.444555,    4.722020
   1.444667,    4.722381
   1.444718,    4.722546
   1.444764,    4.722697
   1.445067,    4.723677
   1.446512,    4.728349
   1.451530,    4.744578
   1.468213,    4.798517
   1.497615,    4.893551
   1.528751,    4.994143
   1.560004,    5.095065
   1.591711,    5.197406
   1.623524,    5.300036
   1.655439,    5.402950
   1.687904,    5.507583
   1.720358,    5.612130
   1.752831,    5.716688
   1.785915,    5.823160
   1.818556,    5.928153
   1.851422,    6.033815
   1.884602,    6.140436
   1.917950,    6.247539
   1.951923,    6.356597
   1.985763,    6.465171
   2.019815,    6.574366
   2.053885,    6.683564
   2.088256,    6.793668
   2.122923,    6.904659
   2.157859,    7.016453
   2.193185,    7.129435
   2.228349,    7.241836
   2.264178,    7.356301
   2.299566,    7.469293
   2.335119,    7.582751
   2.371229,    7.697925
   2.407483,    7.813489
   2.443903,    7.929518
   2.480604,    8.046377
   2.517352,    8.163318
   2.554215,    8.280557
   2.591627,    8.399474
   2.628821,    8.517627
   2.666635,    8.637682
   2.703882,    8.755866
   2.741698,    8.875783
   2.779775,    8.996457
   2.818367,    9.118690
   2.856785,    9.240298
