Speed (CAS), Efficiency
 142.067163,   14.635897
 143.424961,   14.745392
 144.782759,   14.850475
 146.140557,   14.951322
 147.498354,   15.048149
 148.856152,   15.139324
 150.213950,   15.224982
 151.571748,   15.307008
 152.929546,   15.384681
 154.287344,   15.455501
 155.645141,   15.523329
 157.002939,   15.586095
 158.360737,   15.643072
 159.718535,   15.697939
 161.076333,   15.744726
 162.434131,   15.789478
 163.791928,   15.828242
 165.149726,   15.863315
 166.507524,   15.893774
 167.865322,   15.919738
 169.223120,   15.941682
 170.580918,   15.959229
 171.938715,   15.972519
 173.296513,   15.982455
 174.654311,   15.987021
 176.012109,   15.990251
 177.369907,   15.986093
 178.727704,   15.981904
 180.085502,   15.970787
 181.443300,   15.957889
 182.801098,   15.942290
 184.158896,   15.920823
 185.516694,   15.899255
 186.874491,   15.872050
 188.232289,   15.842100
 189.590087,   15.812047
 190.947885,   15.774921
 192.305683,   15.736756
 193.663481,   15.698506
 195.021278,   15.653267
 196.379076,   15.607245
 197.736874,   15.561177
 199.094672,   15.509712
 200.452470,   15.456267
 201.810268,   15.402829
 203.168065,   15.347061
 204.525863,   15.286684
 205.883661,   15.226382
 207.241459,   15.166161
 208.599257,   15.101449
 209.957055,   15.034827
 211.314852,   14.968363
 212.672650,   14.902062
 214.030448,   14.831158
 215.388246,   14.759025
 216.746044,   14.687140
 218.103842,   14.615507
 219.461639,   14.541091
 220.819437,   14.464202
 222.177235,   14.387656
 223.535033,   14.311454
 224.892831,   14.235598
 226.250628,   14.155179
 227.608426,   14.074725
 228.966224,   13.994706
 230.324022,   13.915125
 231.681820,   13.835981
 233.039618,   13.752912
 234.397415,   13.669800
 235.755213,   13.587212
 237.113011,   13.505148
 238.470809,   13.423606
 239.828607,   13.340922
 241.186405,   13.255999
 242.544202,   13.171679
 243.902000,   13.087962
 245.259798,   13.004843
 246.617596,   12.922320
 247.975394,   12.839247
 249.333192,   12.753949
 250.690989,   12.669322
 252.048787,   12.585359
 253.406585,   12.502057
 254.764383,   12.419412
 256.122181,   12.337420
 257.479979,   12.254235
 258.837776,   12.170066
 260.195574,   12.086612
 261.553372,   12.003867
 262.911170,   11.921826
 264.268968,   11.840482
 265.626766,   11.759830
 266.984563,   11.679865
 268.342361,   11.597704
 269.700159,   11.516121
 271.057957,   11.435274
 272.415755,   11.355157
 273.773552,   11.275763
 275.131350,   11.197085
 276.489148,   11.119116
