V (EAS), 
  87.287489,    0.000000
  87.287489,    1.000000
  91.304785,    1.094165
  95.322081,    1.192567
  99.339376,    1.295206
 103.356672,    1.402081
 107.373968,    1.513192
 111.391264,    1.628539
 115.408559,    1.748123
 119.425855,    1.871943
 123.443151,    2.000000
 153.139177,    2.000000
 153.139177,    0.000000
