Speed (TAS), Efficiency
 154.520775,   12.395218
 158.003233,   12.756936
 161.485692,   13.105542
 164.968150,   13.441027
 168.450609,   13.762814
 171.933067,   14.066547
 175.415526,   14.355379
 178.897985,   14.627774
 182.380443,   14.879518
 185.862902,   15.113940
 189.345360,   15.330105
 192.827819,   15.527379
 196.310277,   15.705451
 199.792736,   15.864352
 203.275194,   16.004457
 206.757653,   16.126491
 210.240111,   16.231511
 213.722570,   16.313276
 217.205028,   16.378055
 220.687487,   16.428685
 224.169946,   16.461698
 227.652404,   16.475013
 231.134863,   16.479024
 234.617321,   16.461542
 238.099780,   16.434268
 241.582238,   16.391713
 245.064697,   16.337425
 248.547155,   16.270509
 252.029614,   16.194189
 255.512072,   16.104134
 258.994531,   16.011227
 262.476989,   15.899656
 265.959448,   15.788171
 269.441907,   15.664640
 272.924365,   15.533954
 276.406824,   15.403794
 279.889282,   15.259067
 283.371741,   15.112329
 286.854199,   14.966624
 290.336658,   14.810029
 293.819116,   14.650463
 297.301575,   14.492458
 300.784033,   14.332694
 304.266492,   14.163459
 307.748951,   13.996294
 311.231409,   13.831192
 314.713868,   13.665105
 318.196326,   13.491654
 321.678785,   13.320713
 325.161243,   13.152259
 328.643702,   12.986266
 332.126160,   12.815865
 335.608619,   12.644380
 339.091077,   12.475705
 342.573536,   12.309799
 346.055994,   12.146618
 349.538453,   11.983858
 353.020912,   11.817417
 356.503370,   11.653953
 359.985829,   11.493411
 363.468287,   11.335734
 366.950746,   11.180868
 370.433204,   11.028760
 373.915663,   10.873621
 377.398121,   10.720304
 380.880580,   10.569888
 384.363038,   10.422309
 387.845497,   10.277507
 391.327955,   10.135421
 394.810414,    9.995991
 398.292873,    9.859160
 401.775331,    9.719772
 405.257790,    9.583105
 408.740248,    9.449097
 412.222707,    9.317686
 415.705165,    9.188810
 419.187624,    9.062411
 422.670082,    8.938430
 426.152541,    8.816812
 429.634999,    8.697500
 433.117458,    8.579962
 436.599916,    8.461557
 440.082375,    8.345465
 443.564834,    8.231631
 447.047292,    8.119999
 450.529751,    8.010517
 454.012209,    7.903131
 457.494668,    7.797793
 460.977126,    7.694452
 464.459585,    7.593061
 467.942043,    7.493574
 471.424502,    7.395946
 474.906960,    7.300133
 478.389419,    7.205692
 481.871878,    7.111116
 485.354336,    7.018330
 488.836795,    6.927292
 492.319253,    6.837960
 495.801712,    6.750292
 499.284170,    6.664249
