Speed (CAS), Efficiency
  79.855547,   12.605741
  80.511344,   12.639126
  81.167140,   12.718085
  81.822937,   12.803455
  82.478733,   12.891729
  83.134530,   12.980153
  83.790326,   13.066664
  84.446123,   13.155029
  85.101919,   13.238450
  85.757715,   13.319695
  86.413512,   13.402579
  87.069308,   13.484864
  87.725105,   13.556024
  88.380901,   13.628481
  89.036698,   13.702265
  89.692494,   13.777406
  90.348290,   13.842016
  91.004087,   13.901802
  91.659883,   13.962544
  92.315680,   14.024261
  92.971476,   14.086972
  93.627273,   14.150696
  94.283069,   14.195024
  94.938866,   14.236452
  95.594662,   14.278413
  96.250458,   14.320913
  96.906255,   14.363959
  97.562051,   14.407561
  98.217848,   14.446789
  98.873644,   14.467994
  99.529441,   14.489402
 100.185237,   14.511016
 100.841033,   14.532837
 101.496830,   14.554867
 102.152626,   14.577108
 102.808423,   14.599560
 103.464219,   14.611687
 104.120016,   14.613643
 104.775812,   14.615613
 105.431609,   14.617596
 106.087405,   14.619591
 106.743201,   14.621600
 107.398998,   14.623621
 108.054794,   14.625655
 108.710591,   14.627703
 109.366387,   14.619640
 110.022184,   14.601155
 110.677980,   14.582606
 111.333776,   14.563995
 111.989573,   14.545322
 112.645369,   14.526588
 113.301166,   14.507792
 113.956962,   14.488937
 114.612759,   14.470022
 115.268555,   14.451048
 115.924352,   14.432016
 116.580148,   14.399661
 117.235944,   14.361907
 117.891741,   14.324140
 118.547537,   14.286362
 119.203334,   14.248575
 119.859130,   14.210780
 120.514927,   14.172980
 121.170723,   14.135176
 121.826519,   14.097369
 122.482316,   14.059561
 123.138112,   14.021755
 123.793909,   13.983951
 124.449705,   13.946151
 125.105502,   13.900374
 125.761298,   13.846573
 126.417095,   13.792909
 127.072891,   13.739384
 127.728687,   13.685996
 128.384484,   13.632737
 129.040280,   13.579586
 129.696077,   13.526511
 130.351873,   13.473465
 131.007670,   13.420393
 131.663466,   13.367221
 132.319262,   13.313865
 132.975059,   13.260226
 133.630855,   13.206189
 134.286652,   13.151626
 134.942448,   13.096393
 135.598245,   13.040331
 136.254041,   12.973369
 136.909838,   12.902404
 137.565634,   12.830243
 138.221430,   12.756672
 138.877227,   12.681470
 139.533023,   12.604399
 140.188820,   12.525213
 140.844616,   12.443656
 141.500413,   12.359460
 142.156209,   12.272353
 142.812005,   12.182058
 143.467802,   12.088291
 144.123598,   11.990772
 144.779395,   11.889218
