Ground Distance, Acceleration
   0.000000, 44825.378549
   1.552558, 44487.948693
   6.194505, 44141.364759
  13.901772, 43785.874967
  24.649676, 43421.825644
  38.412938, 43049.671552
  55.165712, 42669.415912
  74.881597, 42281.746201
  97.533673, 41886.883187
 123.094521, 41484.967561
 151.536232, 41076.760784
 182.830460, 40662.180019
 216.948417, 40241.756510
 253.860912, 39816.138514
 293.538381, 39384.938637
 335.950890, 38949.136280
 381.068176, 38509.224366
 428.859681, 38064.535200
 479.294536, 37616.446509
 532.341627, 37165.258777
 587.969612, 36710.327581
 646.146912, 36253.039938
 706.841772, 35793.721300
 770.022291, 35332.121711
 835.656422, 34869.131348
 903.712013, 34405.064056
 974.156842, 33940.323247
1046.958635, 33475.119291
1122.085087, 33009.711501
1199.503882, 32544.747589
1279.182732, 32080.513114
1361.089399, 31616.860781
1445.191686, 31154.044012
1531.457459, 30692.699240
1619.854677, 30232.665229
1710.351395, 29774.166114
1802.915772, 29316.804675
1897.516043, 28860.056005
1935.404270, 28680.399635
1937.332591, 28671.304754
2034.751534, 27534.068504
2083.646823, 26806.637589
2138.082329, 25618.533518
2239.270979, 24038.182176
2241.312162, 24005.488092
2344.203073, 22378.830463
2448.647491, 20642.534053
2554.525024, 18827.551392
2661.709692, 16951.700457
2770.071469, 15044.544251
2879.477997, 13136.329138
2907.890491, 12645.989245
3018.424023, 10810.101286
3129.708465, 9027.417278
3241.620019, 7300.140554
3354.039124, 5660.627880
3466.851774, 4116.233133
3579.951053, 2694.410554
3693.238067, 1396.191622
3806.622728,  228.469988
3920.023929, -806.348793
4033.370117, -1681.864531
4146.600308, -2403.431844
4259.664502, -2961.041448
4372.523956, -3363.005117
4485.150950, -3605.276117
4597.528756, -3675.491339
4709.652278, -3581.007416
4757.370765, -3493.458286
4757.370765, -3493.458286
4869.263629,    0.000000
4981.156493,    0.000000
5204.942221,    0.000000
5204.942221,    0.000000
5428.727949,    0.000000
5428.727949,    0.000000
5604.817418,    0.000000
5604.817418,    0.000000
5716.710282,    0.000000
5940.496010,    0.000000
5940.496010,    0.000000
6164.281738,    0.000000
6164.281738,    0.000000
6388.067466,    0.000000
6388.067466,    0.000000
6611.853194,    0.000000
6611.853194,    0.000000
6835.638922,    0.000000
6835.638922,    0.000000
7059.424650,    0.000000
7059.424650,    0.000000
7283.210378,    0.000000
7283.210378,    0.000000
7506.996106,    0.000000
7506.996106,    0.000000
7730.781834,    0.000000
7730.781834,    0.000000
7954.567562,    0.000000
7954.567562,    0.000000
8178.353290,    0.000000
8178.353290,    0.000000
8402.139018,    0.000000
8402.139018,    0.000000
8625.924746,    0.000000
8625.924746,    0.000000
8849.710474,    0.000000
8849.710474,    0.000000
9073.496202,    0.000000
9073.496202,    0.000000
9297.281930,    0.000000
9297.281930,    0.000000
9521.067658,    0.000000
9521.067658,    0.000000
9744.853386,    0.000000
9744.853386,    0.000000
9968.639114,    0.000000
9968.639114,    0.000000
10192.424842,    0.000000
10192.424842,    0.000000
10416.210570,    0.000000
10416.210570,    0.000000
10639.996298,    0.000000
10639.996298,    0.000000
10863.782026,    0.000000
10863.782026,    0.000000
11087.567754,    0.000000
11087.567754,    0.000000
11311.353482,    0.000000
11311.353482,    0.000000
11535.139210,    0.000000
11535.139210,    0.000000
11758.924938,    0.000000
11758.924938,    0.000000
11982.710666,    0.000000
11982.710666,    0.000000
12206.496394,    0.000000
12206.496394,    0.000000
12430.282122,    0.000000
12430.282122,    0.000000
12654.067850,    0.000000
12654.067850,    0.000000
12877.853578,    0.000000
12877.853578,    0.000000
13101.639306,    0.000000
13101.639306,    0.000000
13325.425034,    0.000000
13325.425034,    0.000000
13549.210762,    0.000000
13549.210762,    0.000000
13772.996490,    0.000000
13772.996490,    0.000000
13996.782218,    0.000000
13996.782218,    0.000000
14220.567946,    0.000000
14220.567946,    0.000000
14444.353674,    0.000000
14444.353674,    0.000000
14668.139402,    0.000000
14668.139402,    0.000000
14891.925130,    0.000000
14891.925130,    0.000000
15115.710858,    0.000000
15115.710858,    0.000000
15339.496587,    0.000000
15339.496587,    0.000000
15563.282315,    0.000000
15563.282315,    0.000000
15787.068043,    0.000000
15787.068043,    0.000000
16010.853771,    0.000000
16010.853771,    0.000000
