Speed (CAS), Rate of Climb
  60.791224,   -3.833020
  61.318043,   -3.385400
  61.844861,   -3.055177
  62.371679,   -2.841714
  62.898497,   -2.682771
  63.425316,   -2.518790
  63.952134,   -2.405277
  64.478952,   -2.320520
  65.005771,   -2.232841
  65.532589,   -2.142210
  66.059407,   -2.074212
  66.586225,   -2.019582
  67.113044,   -1.962941
  67.639862,   -1.904267
  68.166680,   -1.843540
  68.693498,   -1.799809
  69.220317,   -1.753810
  69.747135,   -1.706184
  70.273953,   -1.656913
  70.800772,   -1.605983
  71.327590,   -1.564569
  71.854408,   -1.532979
  72.381226,   -1.500196
  72.908045,   -1.466206
  73.434863,   -1.430998
  73.961681,   -1.394560
  74.488499,   -1.364921
  75.015318,   -1.348244
  75.542136,   -1.330782
  76.068954,   -1.312528
  76.595772,   -1.293471
  77.122591,   -1.271129
  77.649409,   -1.245833
  78.176227,   -1.225780
  78.703046,   -1.221644
  79.229864,   -1.217074
  79.756682,   -1.212062
  80.283500,   -1.206604
  80.810319,   -1.200694
  81.337137,   -1.194328
  81.863955,   -1.187499
  82.390773,   -1.180203
  82.917592,   -1.194102
  83.444410,   -1.209489
  83.971228,   -1.224849
  84.498047,   -1.240180
  85.024865,   -1.255479
  85.551683,   -1.267611
  86.078501,   -1.278612
  86.605320,   -1.289522
  87.132138,   -1.300337
  87.658956,   -1.311057
  88.185774,   -1.344057
  88.712593,   -1.378593
  89.239411,   -1.413462
  89.766229,   -1.448664
  90.293048,   -1.484200
  90.819866,   -1.520068
  91.346684,   -1.556271
  91.873502,   -1.592808
  92.400321,   -1.629679
  92.927139,   -1.666884
  93.453957,   -1.704425
  93.980775,   -1.739347
  94.507594,   -1.788710
  95.034412,   -1.845118
  95.561230,   -1.902183
  96.088049,   -1.959907
  96.614867,   -2.018292
  97.141685,   -2.077341
  97.668503,   -2.137056
  98.195322,   -2.197439
  98.722140,   -2.258493
  99.248958,   -2.320219
  99.775776,   -2.382621
 100.302595,   -2.445699
 100.829413,   -2.509457
 101.356231,   -2.573897
 101.883050,   -2.638663
 102.409868,   -2.705092
 102.936686,   -2.790314
 103.463504,   -2.876532
 103.990323,   -2.963750
 104.517141,   -3.051973
 105.043959,   -3.141203
 105.570777,   -3.231446
 106.097596,   -3.322705
 106.624414,   -3.414983
 107.151232,   -3.508286
 107.678051,   -3.602616
 108.204869,   -3.697979
 108.731687,   -3.794377
 109.258505,   -3.891815
 109.785324,   -3.990297
 110.312142,   -4.089558
 110.838960,   -4.189407
 111.365778,   -4.290305
 111.892597,   -4.392255
 112.419415,   -4.495262
 112.946233,   -4.599329
