Mach, Climb Angle
   0.244858,  693.226272
   0.250263,  694.175191
   0.255668,  696.349337
   0.261074,  698.269074
   0.266479,  699.884848
   0.271885,  700.879637
   0.277290,  701.682237
   0.282696,  701.969206
   0.288101,  702.179282
   0.293507,  701.520158
   0.298912,  700.907190
   0.304318,  698.884120
   0.309723,  696.353190
   0.315129,  693.850693
   0.320534,  690.674190
   0.325940,  687.333744
   0.331345,  684.007054
   0.336751,  680.309910
   0.342156,  676.134986
   0.347562,  671.960254
   0.352967,  667.785705
   0.358373,  663.260857
   0.363778,  658.268153
   0.369184,  653.263825
   0.374589,  648.247871
   0.379995,  643.220290
   0.385400,  637.793335
   0.390805,  631.983859
   0.396211,  626.152675
   0.401616,  620.530456
   0.407022,  615.426915
   0.412427,  610.301190
   0.417833,  604.951672
   0.423238,  599.090069
   0.428644,  593.197843
   0.434049,  587.275008
   0.439455,  581.321574
   0.444860,  575.337551
   0.450266,  569.322948
   0.455671,  563.277776
   0.461077,  557.163643
   0.466482,  550.438066
   0.471888,  543.675137
   0.477293,  536.874869
   0.482699,  530.037269
   0.488104,  523.162346
   0.493510,  516.250109
   0.498915,  509.300564
   0.504321,  502.639719
   0.509726,  496.023208
   0.515132,  489.369148
   0.520537,  482.677547
   0.525942,  475.710047
   0.531348,  468.400266
   0.536753,  461.047741
   0.542159,  453.652478
   0.547564,  446.214478
   0.552970,  438.733745
   0.558375,  431.210277
   0.563781,  423.644076
   0.569186,  416.035140
   0.574592,  408.383465
   0.579997,  400.689049
   0.585403,  392.951885
   0.590808,  385.171969
   0.596214,  377.349292
   0.601619,  369.247493
   0.607025,  360.550516
   0.612430,  351.811185
   0.617836,  343.029475
   0.623241,  334.109251
   0.628647,  324.790728
   0.634052,  315.426085
   0.639458,  306.015282
   0.644863,  296.558281
   0.650268,  287.055040
   0.655674,  277.505516
   0.661079,  267.909661
   0.666485,  258.267429
   0.671890,  248.578768
   0.677296,  238.843627
   0.682701,  229.061949
   0.688107,  219.233679
   0.693512,  209.358757
   0.698918,  199.437120
   0.704323,  189.689034
   0.709729,  179.949172
   0.715134,  170.162308
   0.720540,  160.328380
   0.725945,  150.447319
   0.731351,  140.519056
   0.736756,  130.543104
   0.742162,  120.514185
   0.747567,  110.420032
   0.752973,  100.241724
   0.758378,   89.950410
   0.763784,   79.507798
   0.769189,   68.865502
   0.774595,   57.964363
   0.780000,   46.733767
