Mach, Efficiency
   0.212719,   13.955080
   0.214813,   14.044579
   0.216907,   14.129171
   0.219000,   14.209024
   0.221094,   14.284341
   0.223188,   14.354906
   0.225282,   14.418623
   0.227375,   14.478201
   0.229469,   14.533970
   0.231563,   14.583066
   0.233657,   14.627631
   0.235750,   14.669106
   0.237844,   14.703106
   0.239938,   14.733985
   0.242032,   14.760361
   0.244125,   14.781029
   0.246219,   14.799562
   0.248313,   14.810534
   0.250407,   14.820531
   0.252500,   14.822983
   0.254594,   14.824603
   0.256688,   14.819038
   0.258782,   14.813070
   0.260875,   14.799523
   0.262969,   14.785892
   0.265063,   14.765408
   0.267157,   14.743869
   0.269250,   14.717786
   0.271344,   14.688509
   0.273438,   14.657857
   0.275532,   14.621060
   0.277625,   14.584168
   0.279719,   14.542844
   0.281813,   14.498723
   0.283907,   14.454543
   0.286000,   14.404196
   0.288094,   14.353142
   0.290188,   14.302023
   0.292282,   14.244439
   0.294375,   14.186908
   0.296469,   14.129434
   0.298563,   14.066263
   0.300656,   14.002761
   0.302750,   13.939393
   0.304844,   13.872449
   0.306938,   13.803518
   0.309031,   13.734803
   0.311125,   13.665804
   0.313219,   13.591999
   0.315313,   13.518500
   0.317406,   13.445309
   0.319500,   13.370977
   0.321594,   13.293256
   0.323688,   13.215934
   0.325781,   13.139014
   0.327875,   13.061731
   0.329969,   12.980829
   0.332063,   12.900418
   0.334156,   12.820498
   0.336250,   12.741068
   0.338344,   12.659103
   0.340438,   12.576302
   0.342531,   12.494075
   0.344625,   12.412423
   0.346719,   12.331343
   0.348813,   12.247607
   0.350906,   12.163720
   0.353000,   12.080483
   0.355094,   11.997891
   0.357188,   11.915943
   0.359281,   11.833009
   0.361375,   11.748762
   0.363469,   11.665228
   0.365563,   11.582400
   0.367656,   11.500275
   0.369750,   11.418847
   0.371844,   11.336377
   0.373938,   11.253162
   0.376031,   11.170703
   0.378125,   11.088994
   0.380219,   11.008027
   0.382313,   10.927797
   0.384406,   10.848296
   0.386500,   10.766793
   0.388594,   10.685993
   0.390688,   10.605970
   0.392781,   10.526715
   0.394875,   10.448223
   0.396969,   10.370484
   0.399063,   10.293491
   0.401156,   10.215746
   0.403250,   10.137844
   0.405344,   10.060726
   0.407438,    9.984381
   0.409531,    9.908802
   0.411625,    9.833980
   0.413719,    9.759906
   0.415813,    9.686572
   0.417906,    9.613361
   0.420000,    9.539459
