Speed, Powers
  72.033397, 1062392.180934
  72.662539, 1064401.782814
  73.291681, 1066617.962806
  73.920822, 1069021.660723
  74.549964, 1071707.280897
  75.179106, 1074721.547680
  75.808247, 1077886.418736
  76.437389, 1081330.700974
  77.066531, 1085090.540092
  77.695672, 1088953.777425
  78.324814, 1093232.493458
  78.953956, 1097660.955530
  79.583097, 1102334.766133
  80.212239, 1107316.133408
  80.841381, 1112414.069032
  81.470522, 1117931.071540
  82.099664, 1123481.081697
  82.728806, 1129511.320554
  83.357947, 1135540.197323
  83.987089, 1142055.966243
  84.616231, 1148589.267778
  85.245372, 1155557.374586
  85.874514, 1162619.348619
  86.503656, 1170000.936767
  87.132797, 1177614.444118
  87.761939, 1185364.814197
  88.391081, 1193551.252276
  89.020222, 1201731.023193
  89.649364, 1210398.909849
  90.278506, 1219184.197603
  90.907647, 1228118.737364
  91.536789, 1237527.682498
  92.165931, 1246955.446444
  92.795072, 1256713.015185
  93.424214, 1266793.456999
  94.053356, 1276905.522545
  94.682497, 1287430.947989
  95.311639, 1298222.719807
  95.940780, 1309058.939136
  96.569922, 1320284.439926
  97.199064, 1331825.258421
  97.828205, 1343423.338380
  98.457347, 1355268.007739
  99.086489, 1367593.300825
  99.715630, 1379988.630815
 100.344772, 1392454.442403
 100.973914, 1405500.654932
 101.603055, 1418726.134797
 102.232197, 1432034.875373
 102.861339, 1445501.848026
 103.490480, 1459587.715941
 104.119622, 1473769.524611
 104.748764, 1488047.857282
 105.377905, 1502504.926567
 106.007047, 1517587.079971
 106.636189, 1532778.374161
 107.265330, 1548079.456878
 107.894472, 1563490.975860
 108.523614, 1579523.223487
 109.152755, 1595773.868624
 109.781897, 1612147.529801
 110.411039, 1628644.916066
 111.040180, 1645385.170374
 111.669322, 1662741.434622
 112.298464, 1680233.867165
 112.927605, 1697863.235171
 113.556747, 1715630.305809
 114.185889, 1733628.700385
 114.815030, 1752282.155713
 115.444172, 1771085.640187
 116.073314, 1790039.975909
 116.702455, 1809145.984981
 117.331597, 1828404.489502
 117.960739, 1848211.387940
 118.589880, 1868390.679637
 119.219022, 1888734.686918
 119.848164, 1909244.283631
 120.477305, 1929920.343623
 121.106447, 1950763.740740
 121.735589, 1972149.420755
 122.364730, 1993942.768308
 122.993872, 2015915.518931
 123.623014, 2038068.595031
 124.252155, 2060402.919012
 124.881297, 2082919.413281
 125.510439, 2105619.000244
 126.139580, 2129084.011112
 126.768722, 2152767.955122
 127.397864, 2176646.901144
 128.027005, 2200721.816953
 128.656147, 2224993.670328
 129.285289, 2249463.429046
 129.914430, 2274132.060883
 130.543572, 2299337.804711
 131.172714, 2325018.494884
 131.801855, 2350909.756683
 132.430997, 2377012.600070
 133.060139, 2403328.035007
 133.689280, 2429857.071455
 134.318422, 2456600.719376
