Ground Roll distance, Vertical Forces
 331.646776, 149671.278912
 339.078318, 149082.332933
 389.865521, 145089.643291
 399.940509, 144304.228441
 409.988191, 143523.121494
 420.008643, 142746.294427
 430.001942, 141973.719439
 431.997350, 141819.712261
 432.006798, 141818.983220
 432.009893, 141818.744442
 432.011097, 141818.651564
 432.011551, 141818.616492
 432.011906, 141818.515055
 432.012226, 141818.417456
 432.015425, 141817.441459
 432.047416, 141807.681054
 432.367271, 141710.033368
 435.559737, 140729.189704
 466.849179, 130482.652370
 497.981317, 119016.031117
 526.433221, 107239.246444
 552.133144, 95354.570360
 575.157408, 83534.121937
 595.619655, 71946.892824
 613.654700, 60755.580708
 619.384226, 56984.932380
 623.380218, 54288.713373
 627.509632, 51442.690360
 628.398225, 50822.140245
 629.209181, 50253.354360
 637.064106, 44619.497675
 642.020120, 40943.620743
 645.711843, 38141.172615
 646.479303, 37551.463091
 647.335126, 36890.883415
 655.468661, 30450.040221
 658.991159, 27564.505887
 662.046974, 25011.178333
 664.390854, 23019.841842
 664.732294, 22727.309938
 665.063764, 22442.744831
 668.262832, 19667.298580
 676.417265, 12338.896038
 682.763490, 6351.202905
 683.119573, 6006.812839
 683.371226, 5762.833998
 683.475865, 5661.240524
 683.574717, 5565.178302
 684.516570, 4645.499365
 688.008079, 1156.997002
 688.591430,  558.842218
 688.820354,  322.332752
 688.970607,  166.391574
 689.065993,   67.009164
 689.122864,    7.540771
 689.126917,    3.291537
 689.129323,    0.766882
 689.129924,    0.136161
 689.130043,    0.011180
 689.130053,    0.000954
