Ground Roll distance, Vertical Forces
 331.646776, 206478.392163
 339.078318, 206478.392163
 389.865521, 206478.392163
 399.940509, 206478.392163
 409.988191, 206478.392163
 420.008643, 206478.392163
 430.001942, 206478.392163
 431.997350, 206478.392163
 432.006798, 206478.392163
 432.009893, 206478.392163
 432.011097, 206478.392163
 432.011551, 206478.392163
 432.011906, 206478.392163
 432.012226, 206478.392163
 432.015425, 206478.392163
 432.047416, 206478.392163
 432.367271, 206478.392163
 435.559737, 206478.392163
 466.849179, 206478.392163
 497.981317, 206478.392163
 526.433221, 206478.392163
 552.133144, 206478.392163
 575.157408, 206478.392163
 595.619655, 206478.392163
 613.654700, 206478.392163
 619.384226, 206478.392163
 623.380218, 206478.392163
 627.509632, 206478.392163
 628.398225, 206478.392163
 629.209181, 206478.392163
 637.064106, 206478.392163
 642.020120, 206478.392163
 645.711843, 206478.392163
 646.479303, 206478.392163
 647.335126, 206478.392163
 655.468661, 206478.392163
 658.991159, 206478.392163
 662.046974, 206478.392163
 664.390854, 206478.392163
 664.732294, 206478.392163
 665.063764, 206478.392163
 668.262832, 206478.392163
 676.417265, 206478.392163
 682.763490, 206478.392163
 683.119573, 206478.392163
 683.371226, 206478.392163
 683.475865, 206478.392163
 683.574717, 206478.392163
 684.516570, 206478.392163
 688.008079, 206478.392163
 688.591430, 206478.392163
 688.820354, 206478.392163
 688.970607, 206478.392163
 689.065993, 206478.392163
 689.122864, 206478.392163
 689.126917, 206478.392163
 689.129323, 206478.392163
 689.129924, 206478.392163
 689.130043, 206478.392163
 689.130053, 206478.392163
