Ground distance, CD
   0.000000,    0.067683
   0.050435,    0.067683
   0.553755,    0.067683
   1.112916,    0.067683
   1.672076,    0.067683
   2.231237,    0.067683
   2.790397,    0.067683
   3.349558,    0.067683
   3.908718,    0.067683
   4.467879,    0.067683
   5.027040,    0.067683
   5.586200,    0.067683
   6.952679,    0.067683
   8.419959,    0.067683
   9.887239,    0.067683
  11.354518,    0.067683
  12.821798,    0.067683
  14.289078,    0.067683
  15.756358,    0.067683
  17.223638,    0.067683
  18.690918,    0.067683
  20.158198,    0.067683
  22.424280,    0.067683
  24.790100,    0.067683
  27.155921,    0.067683
  29.521741,    0.067683
  31.887561,    0.067683
  34.253382,    0.067683
  36.619202,    0.067683
  38.985022,    0.067683
  41.350842,    0.067683
  43.716663,    0.067683
  46.872517,    0.067683
  50.127015,    0.067683
  53.381512,    0.067683
  56.636010,    0.067683
  59.890507,    0.067683
  63.145005,    0.067683
  66.399502,    0.067683
  69.654000,    0.067683
  72.908497,    0.067683
  76.162995,    0.067683
  80.198519,    0.067683
  84.331562,    0.067683
  88.464605,    0.067683
  92.597648,    0.067683
  96.730691,    0.067683
 100.863734,    0.067683
 104.996777,    0.067683
 109.129820,    0.067683
 113.262862,    0.067683
 117.395905,    0.067683
 122.300743,    0.067683
 127.301948,    0.067683
 132.303152,    0.067683
 137.304356,    0.067683
 142.305560,    0.067683
 147.306764,    0.067683
 152.307968,    0.067683
 157.309172,    0.067683
 162.310376,    0.067683
 167.311580,    0.067683
 173.074813,    0.067683
 178.933193,    0.067683
 184.791573,    0.067683
 190.649954,    0.067683
 196.508334,    0.067683
 202.366714,    0.067683
 208.225094,    0.067683
 214.083474,    0.067683
 219.941854,    0.067683
 225.800234,    0.067683
 232.408500,    0.067683
 239.110397,    0.067683
 245.812293,    0.067683
 252.514190,    0.067683
 259.216086,    0.067683
 265.917982,    0.067683
 272.619879,    0.067683
 279.321775,    0.067683
 286.023672,    0.067683
 292.725568,    0.067683
 300.164186,    0.067683
 307.694790,    0.067683
 315.225394,    0.067683
 322.755998,    0.067683
 330.286603,    0.067683
 337.817207,    0.067683
 345.347811,    0.067683
 352.878415,    0.067683
 360.409020,    0.067683
 367.939624,    0.067683
 376.193726,    0.067683
 384.538164,    0.067683
 392.882602,    0.067683
 401.227039,    0.067683
 409.571477,    0.067683
 417.915915,    0.067683
 426.260353,    0.067683
 434.604791,    0.067683
 442.949228,    0.067683
 451.293666,    0.067683
 460.348337,    0.067683
 469.491687,    0.067683
 478.635037,    0.067683
 487.778387,    0.067683
 496.921738,    0.067683
 506.065088,    0.067683
 515.208438,    0.067683
 524.351788,    0.067683
 533.495138,    0.067683
 542.638488,    0.067683
 552.478781,    0.067683
 562.406093,    0.067683
 572.333406,    0.067683
 582.260718,    0.067683
 592.188030,    0.067683
 602.115343,    0.067683
 612.042655,    0.067683
 621.969968,    0.067683
 631.897280,    0.067683
 641.824593,    0.067683
 652.435547,    0.067683
 663.131860,    0.067683
 673.828173,    0.067683
 684.524487,    0.067683
 695.220800,    0.067683
 705.917114,    0.067683
 716.613427,    0.067683
 727.309740,    0.067683
 738.006054,    0.067683
 748.702367,    0.067683
 760.068552,    0.067683
 771.518377,    0.067683
 782.968201,    0.067683
 794.418026,    0.067683
 805.867851,    0.067683
 817.317676,    0.067683
 828.767500,    0.067683
 840.217325,    0.067683
 851.667150,    0.067683
 863.116975,    0.067683
 875.220360,    0.067683
 887.405349,    0.067683
 899.590338,    0.067683
 911.775326,    0.067683
 923.960315,    0.067683
 936.145304,    0.067683
 948.330293,    0.067683
 960.515281,    0.067683
 972.700270,    0.067683
 984.885259,    0.067683
 997.706746,    0.067683
1010.607705,    0.067683
1023.508665,    0.067683
1036.409624,    0.067683
1049.310584,    0.067683
1062.211543,    0.067683
1075.112503,    0.067683
1088.013462,    0.067683
1100.914422,    0.067683
1113.815381,    0.067683
1127.336007,    0.067683
1140.934004,    0.067683
1154.532001,    0.067683
1168.129998,    0.067683
1181.727995,    0.067683
1195.325992,    0.067683
1208.923989,    0.067683
1222.521986,    0.067683
1236.119983,    0.067683
1249.717980,    0.067683
1263.919053,    0.067683
1278.195426,    0.067683
1292.471800,    0.067683
1306.748173,    0.067683
1321.024546,    0.067683
1335.300919,    0.067683
1349.577292,    0.067683
1363.853666,    0.067683
1378.130039,    0.067683
1392.406412,    0.067683
1407.269524,    0.067683
1422.205896,    0.067683
1437.142267,    0.067683
1452.078639,    0.067683
1467.015011,    0.067683
1481.951382,    0.067683
1496.887754,    0.067683
1511.824126,    0.067683
1526.760497,    0.067683
1541.696869,    0.067683
1557.203902,    0.067683
1572.782188,    0.067683
1588.360473,    0.067683
1603.938758,    0.067683
1619.517044,    0.067683
1635.095329,    0.067683
1650.673615,    0.067683
1666.251900,    0.067683
1681.830186,    0.067683
1697.408471,    0.067683
1713.541609,    0.067683
1729.744026,    0.067683
1745.946442,    0.067683
1762.148859,    0.067683
1778.351276,    0.067683
1794.553692,    0.067683
1810.756109,    0.067683
1826.958525,    0.067683
1843.160942,    0.067683
1859.363359,    0.067683
1876.105101,    0.067683
1892.914184,    0.067683
1909.723266,    0.067683
1926.532349,    0.067683
1943.341432,    0.067683
1960.150514,    0.067683
1976.959597,    0.067683
1993.768680,    0.067683
2010.577762,    0.067683
2027.386845,    0.067683
2044.720113,    0.067683
2062.118830,    0.067683
2079.517547,    0.067683
2096.916264,    0.067683
2114.314981,    0.067683
2131.713698,    0.067683
2149.112415,    0.067683
2166.511132,    0.067683
2183.909849,    0.067683
2201.308566,    0.067683
2219.216681,    0.067683
2237.188400,    0.067683
2255.160118,    0.067683
2273.131837,    0.067683
2291.103555,    0.067683
2309.075273,    0.067683
2327.046992,    0.067683
2345.018710,    0.067683
2362.990429,    0.067683
2380.962147,    0.067683
2399.289770,    0.067683
2417.661831,    0.067683
2436.033892,    0.067683
2454.405953,    0.067683
2462.037455,    0.067683
2480.684016,    0.068588
2499.330577,    0.069493
2517.977138,    0.070398
2536.623699,    0.071303
2555.270260,    0.072207
2574.044318,    0.073069
2593.109742,    0.073830
2612.175166,    0.074591
2631.240590,    0.075351
2650.306014,    0.076112
2669.371438,    0.076873
2688.436862,    0.077634
2707.502286,    0.078395
2726.567710,    0.079156
2745.633134,    0.079917
2764.853962,    0.080903
2784.429937,    0.082404
2804.005911,    0.083904
2823.581886,    0.085404
2843.157861,    0.086905
2862.733835,    0.088405
2882.309810,    0.089905
2901.885784,    0.091406
2921.461759,    0.092906
2941.037733,    0.094406
2960.759486,    0.095917
2980.814385,    0.097452
3000.869285,    0.098986
3020.924184,    0.100521
3040.979084,    0.102055
3061.033983,    0.103590
3081.088882,    0.105125
3101.143782,    0.106659
3121.198681,    0.108194
3141.253581,    0.109728
3155.204043,    0.110796
3175.638905,    0.117464
3196.073767,    0.124131
3216.508629,    0.130799
3236.943491,    0.137466
3257.378353,    0.144134
3277.813215,    0.150802
3298.248078,    0.157469
3318.682940,    0.164137
3339.117802,    0.170805
3359.552664,    0.177472
3380.121575,    0.177472
3400.690486,    0.177472
3421.259398,    0.177472
3441.828309,    0.177472
3462.397220,    0.177472
3482.999390,    0.177472
3503.601559,    0.177472
3524.203729,    0.177472
3544.805898,    0.177472
3565.408068,    0.177472
3585.995996,    0.177472
3606.583923,    0.177472
3627.171851,    0.177472
3647.759778,    0.177472
3668.347706,    0.177472
3688.935633,    0.177472
3709.523561,    0.177472
3730.111489,    0.177472
