Speed (TAS), Efficiency
  77.975486,   14.034629
  79.331255,   14.162647
  80.687023,   14.450056
  82.042792,   14.753197
  83.398560,   15.008780
  84.754329,   15.267823
  86.110097,   15.502844
  87.465866,   15.737885
  88.821634,   15.946635
  90.177403,   16.161752
  91.533171,   16.339202
  92.888940,   16.523328
  94.244708,   16.683321
  95.600477,   16.829918
  96.956245,   16.981265
  98.312014,   17.092006
  99.667782,   17.201228
 101.023551,   17.313381
 102.379319,   17.386789
 103.735088,   17.453782
 105.090856,   17.522186
 106.446625,   17.576047
 107.802393,   17.598436
 109.158162,   17.621166
 110.513930,   17.644240
 111.869699,   17.655272
 113.225467,   17.632783
 114.581236,   17.610081
 115.937004,   17.587168
 117.292773,   17.564047
 118.648541,   17.519575
 120.004309,   17.453208
 121.360078,   17.386596
 122.715846,   17.319751
 124.071615,   17.252683
 125.427383,   17.185405
 126.783152,   17.088641
 128.138920,   16.983092
 129.494689,   16.877738
 130.850457,   16.772595
 132.206226,   16.667678
 133.561994,   16.563005
 134.917763,   16.458590
 136.273531,   16.331048
 137.629300,   16.195387
 138.985068,   16.060652
 140.340837,   15.926852
 141.696605,   15.793996
 143.052374,   15.662092
 144.408142,   15.531149
 145.763911,   15.401172
 147.119679,   15.272168
 148.475448,   15.124577
 149.831216,   14.972747
 151.186985,   14.822595
 152.542753,   14.674113
 153.898522,   14.527290
 155.254290,   14.382115
 156.610059,   14.238577
 157.965827,   14.096665
 159.321596,   13.956367
 160.677364,   13.817670
 162.033133,   13.680562
 163.388901,   13.545030
 164.744670,   13.395786
 166.100438,   13.245995
 167.456207,   13.098330
 168.811975,   12.952760
 170.167744,   12.809254
 171.523512,   12.667784
 172.879281,   12.528318
 174.235049,   12.390827
 175.590818,   12.255282
 176.946586,   12.121653
 178.302355,   11.989913
 179.658123,   11.860032
 181.013892,   11.731983
 182.369660,   11.605737
 183.725429,   11.481267
 185.081197,   11.358546
 186.436966,   11.237546
 187.792734,   11.108905
 189.148503,   10.980856
 190.504271,   10.854835
 191.860040,   10.730805
 193.215808,   10.608726
 194.571577,   10.488564
 195.927345,   10.370281
 197.283114,   10.253842
 198.638882,   10.139213
 199.994651,   10.026358
 201.350419,    9.915247
 202.706188,    9.805844
 204.061956,    9.698119
 205.417725,    9.592041
 206.773493,    9.487578
 208.129262,    9.384701
 209.485030,    9.283381
 210.840799,    9.183588
 212.196567,    9.085294
