Ground Roll distance, Vertical Forces
1088.079973, 46418.200864
1112.461672, 46418.200864
1279.086354, 46418.200864
1312.140776, 46418.200864
1345.105613, 46418.200864
1377.981114, 46418.200864
1410.767526, 46418.200864
1417.314140, 46418.200864
1417.345139, 46418.200864
1417.355292, 46418.200864
1417.359241, 46418.200864
1417.360732, 46418.200864
1417.361896, 46418.200864
1417.362945, 46418.200864
1417.373441, 46418.200864
1417.478401, 46418.200864
1418.527793, 46418.200864
1429.001763, 46418.200864
1531.657412, 46418.200864
1633.796971, 46418.200864
1727.143115, 46418.200864
1811.460447, 46418.200864
1886.999371, 46418.200864
1954.132725, 46418.200864
2013.302823, 46418.200864
2032.100479, 46418.200864
2045.210688, 46418.200864
2058.758636, 46418.200864
2061.673967, 46418.200864
2064.334584, 46418.200864
2090.105336, 46418.200864
2106.365224, 46418.200864
2118.477174, 46418.200864
2120.995089, 46418.200864
2123.802905, 46418.200864
2150.487731, 46418.200864
2162.044484, 46418.200864
2172.070123, 46418.200864
2179.760021, 46418.200864
2180.880229, 46418.200864
2181.967730, 46418.200864
2192.463359, 46418.200864
2219.216750, 46418.200864
2240.037697, 46418.200864
2241.205949, 46418.200864
2242.031583, 46418.200864
2242.374886, 46418.200864
2242.699204, 46418.200864
2245.789272, 46418.200864
2257.244352, 46418.200864
2259.158233, 46418.200864
2259.909296, 46418.200864
2260.402254, 46418.200864
2260.715201, 46418.200864
2260.901784, 46418.200864
2260.915082, 46418.200864
2260.922977, 46418.200864
2260.924949, 46418.200864
2260.925339, 46418.200864
2260.925371, 46418.200864
