Mach, Efficiency
   0.347404,    8.774490
   0.351783,    9.126007
   0.356162,    9.477162
   0.360540,    9.827193
   0.364919,   10.175474
   0.369297,   10.521535
   0.373676,   10.861657
   0.378054,   11.197193
   0.382433,   11.528516
   0.386811,   11.855788
   0.391190,   12.179348
   0.395569,   12.497888
   0.399947,   12.802926
   0.404326,   13.104511
   0.408704,   13.403601
   0.413083,   13.688115
   0.417461,   13.966344
   0.421840,   14.244011
   0.426218,   14.500845
   0.430597,   14.757667
   0.434976,   15.003131
   0.439354,   15.239049
   0.443733,   15.470276
   0.448111,   15.686006
   0.452490,   15.900471
   0.456868,   16.097440
   0.461247,   16.293020
   0.465625,   16.473273
   0.470004,   16.648287
   0.474382,   16.814367
   0.478761,   16.967581
   0.483140,   17.122404
   0.487518,   17.253019
   0.491897,   17.386848
   0.496275,   17.507367
   0.500654,   17.617292
   0.505032,   17.729589
   0.509411,   17.820013
   0.513789,   17.907728
   0.518168,   17.997074
   0.522547,   18.062611
   0.526925,   18.127291
   0.531304,   18.192981
   0.535682,   18.239481
   0.540061,   18.280943
   0.544439,   18.322935
   0.548818,   18.356545
   0.553196,   18.375169
   0.557575,   18.393980
   0.561954,   18.412978
   0.566332,   18.417485
   0.570711,   18.414079
   0.575089,   18.410648
   0.579468,   18.407192
   0.583846,   18.391660
   0.588225,   18.367206
   0.592603,   18.342634
   0.596982,   18.317946
   0.601361,   18.291381
   0.605739,   18.247384
   0.610118,   18.203281
   0.614496,   18.159075
   0.618875,   18.114770
   0.623253,   18.068298
   0.627632,   18.006594
   0.632010,   17.944883
   0.636389,   17.883168
   0.640768,   17.821455
   0.645146,   17.759747
   0.649525,   17.689380
   0.653903,   17.612453
   0.658282,   17.535682
   0.662660,   17.459072
   0.667039,   17.382627
   0.671417,   17.306352
   0.675796,   17.226167
   0.680175,   17.136884
   0.684553,   17.047955
   0.688932,   16.959382
   0.693310,   16.871169
   0.697689,   16.783319
   0.702067,   16.695834
   0.706446,   16.606729
   0.710824,   16.508504
   0.715203,   16.410839
   0.719581,   16.313733
   0.723960,   16.217187
   0.728339,   16.121202
   0.732717,   16.025778
   0.737096,   15.930914
   0.741474,   15.836613
   0.745853,   15.733718
   0.750231,   15.631063
   0.754610,   15.529149
   0.758988,   15.427973
   0.763367,   15.327534
   0.767746,   15.227827
   0.772124,   15.128850
   0.776503,   15.030599
   0.780881,   14.933071
