Ground distance, CL
   0.000000,    0.982000
   0.000002,    0.982000
   0.000044,    0.982000
   0.000511,    0.982000
   0.002564,    0.982000
   0.008820,    0.982000
   0.024257,    0.982000
   0.047446,    0.982000
   0.078337,    0.982000
   0.117028,    0.982000
   0.163513,    0.982000
   0.217974,    0.982000
   0.280304,    0.982000
   0.350338,    0.982000
   0.428427,    0.982000
   0.514999,    0.982000
   0.610619,    0.982000
   0.714109,    0.982000
   0.826235,    0.982000
   0.948334,    0.982000
   1.077203,    0.982000
   1.218595,    0.982000
   1.367585,    0.982000
   1.526118,    0.982000
   1.695332,    0.982000
   1.872477,    0.982000
   2.060661,    0.982000
   2.258038,    0.982000
   2.468563,    0.982000
   2.690184,    0.982000
   2.924539,    0.982000
   3.165388,    0.982000
   3.418501,    0.982000
   3.686976,    0.982000
   3.963501,    0.982000
   4.257880,    0.982000
   4.562639,    0.982000
   4.878714,    0.982000
   5.207155,    0.982000
   5.552586,    0.982000
   5.906441,    0.982000
   6.275954,    0.982000
   6.659839,    0.982000
   7.061480,    0.982000
   7.472530,    0.982000
   7.898835,    0.982000
   8.342580,    0.982000
   8.805684,    0.982000
   9.277850,    0.982000
   9.766738,    0.982000
  10.275192,    0.982000
  10.798010,    0.982000
  11.334453,    0.982000
  11.888120,    0.982000
  12.462053,    0.982000
  13.047038,    0.982000
  13.659095,    0.982000
  14.293507,    0.982000
  14.941658,    0.982000
  15.610882,    0.982000
  16.297049,    0.982000
  17.004910,    0.982000
  17.728054,    0.982000
  18.474511,    0.982000
  19.230680,    0.982000
  20.015877,    0.982000
  20.829825,    0.982000
  21.655329,    0.982000
  22.496453,    0.982000
  23.354912,    0.982000
  24.247787,    0.982000
  25.162056,    0.982000
  26.103163,    0.982000
  27.066409,    0.982000
  28.050798,    0.982000
  29.056622,    0.982000
  30.084805,    0.982000
  31.152242,    0.982000
  32.227198,    0.982000
  33.316255,    0.982000
  34.449277,    0.982000
  35.604656,    0.982000
  36.786403,    0.982000
  37.986906,    0.982000
  39.220483,    0.982000
  40.472815,    0.982000
  41.761548,    0.982000
  43.075114,    0.982000
  44.410689,    0.982000
  45.777456,    0.982000
  47.162949,    0.982000
  48.594311,    0.982000
  50.039602,    0.982000
  51.516321,    0.982000
  53.022048,    0.982000
  54.571155,    0.982000
  56.128514,    0.982000
  57.729139,    0.982000
  59.367418,    0.982000
  61.018195,    0.982000
  62.696408,    0.982000
  64.421682,    0.982000
  66.170138,    0.982000
  67.963192,    0.982000
  69.777303,    0.982000
  71.627266,    0.982000
  73.501847,    0.982000
  75.405490,    0.982000
  77.338441,    0.982000
  79.317637,    0.982000
  81.322469,    0.982000
  83.368657,    0.982000
  85.444021,    0.982000
  85.859314,    0.982000
  86.925349,    0.982000
  87.365508,    0.982000
  87.412004,    0.982000
  87.453963,    0.982000
  87.461513,    0.982000
  87.471151,    0.982000
  87.474147,    0.982000
  87.475338,    0.982000
  87.477552,    0.982000
  87.479576,    0.982000
  87.495581,    0.982000
  87.602101,    0.982000
  87.999910,    0.982000
  89.218185,    0.982000
  91.165673,    0.982000
  93.166650,    0.982000
  95.196486,    0.982000
  97.269298,    0.982000
  99.354878,    0.982000
 101.475746,    0.982000
 103.645503,    0.982000
 105.828081,    0.982000
 108.053992,    0.982000
 110.293889,    0.982000
 112.571652,    0.982000
 114.880480,    0.982000
 117.232427,    0.982000
 119.612188,    0.982000
 122.026676,    0.982000
 124.448993,    0.982000
 126.914524,    0.982000
 129.416094,    0.982000
 131.946832,    0.982000
 134.515653,    0.982000
 137.121898,    0.982000
 139.759147,    0.982000
 142.428014,    0.982000
 145.129501,    0.982000
 147.858302,    0.982000
 150.638333,    0.982000
 153.442205,    0.982000
 156.287791,    0.982000
 159.163785,    0.982000
 162.064504,    0.982000
 165.019815,    0.982000
 167.982597,    0.982000
 170.977177,    0.982000
 174.044874,    0.982000
 177.119179,    0.982000
 180.217953,    0.982000
 183.348607,    0.982000
 186.551477,    0.982000
 189.788710,    0.982000
 193.049969,    0.982000
