Speed (TAS), Rate of Climb
 138.632624, 1118.733285
 139.955364, 1126.040251
 141.278105, 1132.892185
 142.600845, 1139.304008
 143.923585, 1145.292419
 145.246325, 1150.749881
 146.569066, 1155.696738
 147.891806, 1160.251156
 149.214546, 1164.359763
 150.537287, 1167.878569
 151.860027, 1171.046929
 153.182767, 1173.721196
 154.505507, 1175.874999
 155.828248, 1178.664590
 157.150988, 1181.224904
 158.473728, 1183.525847
 159.796469, 1185.281997
 161.119209, 1186.669161
 162.441949, 1187.591274
 163.764689, 1188.087160
 165.087430, 1188.146638
 166.410170, 1187.779627
 167.732910, 1186.949246
 169.055650, 1185.753806
 170.378391, 1184.007799
 171.701131, 1182.024697
 173.023871, 1179.338846
 174.346612, 1176.470502
 175.669352, 1172.967087
 176.992092, 1169.122652
 178.314832, 1166.080059
 179.637573, 1162.479724
 180.960313, 1158.687550
 182.283053, 1154.331122
 183.605793, 1149.545948
 184.928534, 1144.555040
 186.251274, 1138.866313
 187.574014, 1132.852081
 188.896755, 1126.618185
 190.219495, 1119.660837
 191.542235, 1112.375594
 192.864975, 1104.856756
 194.187716, 1096.708806
 195.510456, 1088.113069
 196.833196, 1079.269836
 198.155937, 1070.024257
 199.478677, 1060.307171
 200.801417, 1051.183634
 202.124157, 1041.812300
 203.446898, 1031.829005
 204.769638, 1021.353145
 206.092378, 1010.615675
 207.415118,  999.615832
 208.737859,  987.948415
 210.060599,  975.814216
 211.383339,  963.403896
 212.706080,  950.716620
 214.028820,  937.497741
 215.351560,  923.649870
 216.674300,  909.511401
 217.997041,  895.081432
 219.319781,  880.359059
 220.642521,  864.858797
 221.965262,  849.696085
 223.288002,  835.066756
 224.610742,  820.149335
 225.933482,  804.942853
 227.256223,  788.983453
 228.578963,  772.588693
 229.901703,  755.891444
 231.224443,  738.890678
 232.547184,  721.585365
 233.869924,  703.825526
 235.192664,  685.306516
 236.515405,  666.469709
 237.838145,  647.314022
 239.160885,  627.838367
 240.483625,  608.041659
 241.806366,  587.831160
 243.129106,  566.788766
 244.451846,  546.466813
 245.774587,  526.184177
 247.097327,  505.580458
 248.420067,  484.654516
 249.742807,  463.405212
 251.065548,  441.605315
 252.388288,  419.103647
 253.711028,  396.265724
 255.033768,  373.090358
 256.356509,  349.576361
 257.679249,  325.722542
 259.001989,  301.527714
 260.324730,  276.990688
 261.647470,  251.637934
 262.970210,  225.807304
 264.292950,  199.621783
 265.615691,  173.094700
 266.938431,  147.423461
 268.261171,  121.405795
 269.583911,   95.040465
