Speed (TAS), Rate of Climb
 129.908664, 1308.219436
 131.361431, 1316.648036
 132.814198, 1324.400477
 134.266965, 1331.484542
 135.719732, 1339.337370
 137.172499, 1347.523987
 138.625266, 1355.129430
 140.078033, 1362.170461
 141.530800, 1368.499785
 142.983567, 1374.229653
 144.436334, 1379.424739
 145.889101, 1384.065373
 147.341868, 1387.945490
 148.794635, 1391.334998
 150.247402, 1394.174777
 151.700169, 1396.265461
 153.152936, 1397.925223
 154.605703, 1398.862340
 156.058470, 1399.260848
 157.511237, 1399.256373
 158.964004, 1399.635026
 160.416771, 1399.574156
 161.869538, 1398.777411
 163.322305, 1397.582449
 164.775072, 1395.642640
 166.227839, 1393.278461
 167.680606, 1390.236185
 169.133373, 1386.669653
 170.586140, 1382.574087
 172.038907, 1377.774186
 173.491674, 1372.673622
 174.944441, 1366.621375
 176.397208, 1360.241120
 177.849975, 1353.252142
 179.302742, 1345.565975
 180.755509, 1338.181896
 182.208276, 1330.317398
 183.661043, 1321.938473
 185.113810, 1313.220302
 186.566577, 1303.617276
 188.019344, 1293.545091
 189.472110, 1283.115357
 190.924877, 1271.858651
 192.377644, 1260.040160
 193.830411, 1247.845845
 195.283178, 1235.040345
 196.735945, 1221.426053
 198.188712, 1207.417740
 199.641479, 1193.014148
 201.094246, 1177.733553
 202.547013, 1162.011470
 203.999780, 1146.488598
 205.452547, 1130.561701
 206.905314, 1113.708046
 208.358081, 1096.298754
 209.810848, 1078.467358
 211.263615, 1060.212397
 212.716382, 1041.207206
 214.169149, 1021.435017
 215.621916, 1001.221336
 217.074683,  980.564610
 218.527450,  959.463289
 219.980217,  937.401031
 221.432984,  914.736805
 222.885751,  891.610183
 224.338518,  868.019525
 225.791285,  845.475431
 227.244052,  822.681876
 228.696819,  799.161962
 230.149586,  775.185651
 231.602353,  750.751226
 233.055120,  725.856966
 234.507887,  700.501154
 235.960654,  674.155187
 237.413421,  647.202973
 238.866188,  619.771806
 240.318955,  591.859894
 241.771722,  563.465443
 243.224489,  534.586659
 244.677256,  505.007957
 246.130023,  474.493160
 247.582790,  443.907640
 249.035557,  414.094274
 250.488324,  383.795610
 251.941091,  353.009787
 253.393858,  321.734941
 254.846625,  289.965578
 256.299392,  257.049135
 257.752159,  223.626859
 259.204926,  189.696826
 260.657693,  155.257109
 262.110460,  120.305780
 263.563227,   84.840914
 265.015994,   48.860584
 266.468761,   12.362863
 267.921528,  -25.071241
 269.374295,  -63.273972
 270.827062, -100.943089
 272.279829, -138.841916
 273.732596, -177.264027
