Time, Altitude
   0.000000,    0.000000
   1.000000,    0.000000
   2.000000,    0.000000
   3.000000,    0.000000
   4.000000,    0.000000
   5.000000,    0.000000
   6.000000,    0.000000
   7.000000,    0.000000
   8.000000,    0.000000
   9.000000,    0.000000
  10.000000,    0.000000
  11.000000,    0.000000
  12.000000,    0.000000
  13.000000,    0.000000
  14.000000,    0.000000
  15.000000,    0.000000
  16.000000,    0.000000
  17.000000,    0.000000
  17.960000,    0.000000
  18.960000,    0.000000
  19.582485,    0.000000
  20.189437,    0.450664
  20.689437,    2.261390
  21.689437,   11.453907
  22.689437,   28.420037
  22.990626,   35.000000
  23.990626,   61.325036
  24.990626,   93.685357
  25.990626,  130.760441
  26.990626,  171.056311
  27.942125,  210.942444
  28.942125,  253.241187
  29.942125,  295.818439
  30.942125,  338.827278
  31.942125,  382.407766
  32.942125,  426.682018
  33.942125,  471.749996
  34.942125,  517.686202
  34.990626,  519.937201
  35.990626,  566.832338
  36.990626,  614.651557
  37.035369,  616.812397
  38.035369,  665.428397
  39.035369,  714.291394
  40.035369,  763.172376
  41.035369,  812.006971
  42.035369,  860.774540
  43.035369,  909.472645
  44.035369,  958.101152
  44.568543,  984.000000
  45.568543, 1031.943057
  46.568543, 1077.296248
  47.568543, 1119.248168
  48.568543, 1157.604382
  49.568543, 1192.937587
  50.568543, 1227.156672
  51.568543, 1261.039509
  52.568543, 1294.800546
  53.568543, 1328.500410
  54.568543, 1362.156018
  55.568543, 1395.771447
  56.568543, 1429.349825
  57.568543, 1462.890787
  58.568543, 1496.391514
  59.568543, 1529.854482
  60.568543, 1563.281427
  61.568543, 1596.668109
  62.568543, 1630.016038
  63.568543, 1663.327546
  64.568543, 1696.600646
  65.568543, 1729.834633
  66.568543, 1763.031955
  67.568543, 1796.192375
  68.568543, 1829.313035
  69.568543, 1862.396296
  70.568543, 1895.443620
  71.568543, 1928.451721
  72.568543, 1961.421932
  73.568543, 1994.356576
  74.568543, 2027.252890
  75.568543, 2060.110094
  76.568543, 2092.930532
  77.568543, 2125.713140
  78.568543, 2158.456214
  79.568543, 2191.162147
  80.568543, 2223.832355
  81.568543, 2256.462826
  82.568543, 2289.055060
  83.568543, 2321.611183
  84.568543, 2354.128793
  85.568543, 2386.607785
  86.568543, 2419.050566
  87.568543, 2451.456285
  88.568543, 2483.822840
  89.568543, 2516.152562
  90.568543, 2548.446656
  91.568543, 2580.701780
  92.568543, 2612.919343
  93.568543, 2645.101460
  94.568543, 2677.245358
  95.568543, 2709.350777
  96.568543, 2741.420153
  97.568543, 2773.453697
  98.568543, 2805.447994
  99.568543, 2837.405640
 100.568543, 2869.328273
 101.568543, 2901.212614
 102.568543, 2933.059910
 103.568543, 2964.872089
 104.568543, 2996.646511
 105.568543, 3028.378507
 106.568543, 3060.037793
 107.568543, 3091.610677
 108.568543, 3123.092774
 109.568543, 3154.482816
 110.568543, 3185.778039
 111.568543, 3216.979177
 112.568543, 3248.088015
 113.568543, 3279.104733
 114.568543, 3310.027441
 115.568543, 3340.857645
 116.568543, 3371.597337
 117.568543, 3402.245542
 118.568543, 3432.800755
 119.568543, 3463.265075
 120.568543, 3493.640018
 121.568543, 3523.923272
 121.739227, 3529.083475
