Ground Roll Distance, Horizontal Forces
   0.000000, 20931.767287
   0.000000, 20784.384228
   0.000000, 19789.387029
   0.000000, 19597.217488
   0.000000, 19407.256106
   0.000000, 19219.474383
   0.000000, 19033.844230
   0.000000, 18996.973945
   0.000000, 18996.038625
   0.000000, 18995.609682
   0.000000, 18995.185049
   0.000000, 18994.929090
   0.000000, 18994.843942
   0.000000, 18994.795475
   0.000000, 18994.787813
   0.000000, 18994.773024
   0.000000, 18994.625134
   0.000000, 18993.146238
   0.000000, 18978.357110
   0.000000, 18830.450485
   0.000000, 18436.617806
   0.000000, 18182.574189
   0.000000, 18065.183969
   0.000000, 17938.262184
   0.000000, 16669.507039
   0.000000, 14756.477905
   0.000000, 12875.609327
   0.000000, 11048.989256
   0.000000, 9299.258965
   0.000000, 7648.933688
   0.000000, 6119.659118
   0.000000, 4731.442913
   0.000000, 4612.299560
   0.000000, 4541.776509
   0.000000, 4515.041513
   0.000000, 4487.378750
   0.000000, 4214.575559
   0.000000, 3044.952909
   0.000000, 2046.864810
   0.000000, 1235.988274
   0.000000,  624.034190
   0.000000,  218.244375
   0.000000,   25.431899
   0.000000,   10.690616
   0.000000,    3.088627
   0.000000,    0.103478
   0.000000,    0.019874
   0.000000,    0.001068
   0.000000,    0.000093
