Ground Distance, Acceleration
   0.000000,    4.023410
   0.000001,    4.023381
   0.000007,    4.023295
   0.000051,    4.023093
   0.000464,    4.022445
   0.002624,    4.021106
   0.006735,    4.019713
   0.012741,    4.018322
   0.020659,    4.016928
   0.030470,    4.015535
   0.042237,    4.014136
   0.056013,    4.012727
   0.071646,    4.011324
   0.089302,    4.009913
   0.108948,    4.008499
   0.130715,    4.007073
   0.154517,    4.005644
   0.180380,    4.004211
   0.208553,    4.002761
   0.238667,    4.001316
   0.270866,    3.999867
   0.305484,    3.998403
   0.342198,    3.996937
   0.381298,    3.995460
   0.422798,    3.993972
   0.466539,    3.992480
   0.513006,    3.990969
   0.561826,    3.989453
   0.612900,    3.987936
   0.667173,    3.986391
   0.723445,    3.984853
   0.782370,    3.983305
   0.843569,    3.981757
   0.908326,    3.980178
   0.975615,    3.978596
   1.046007,    3.976997
   1.119326,    3.975388
   1.195260,    3.973775
   1.274357,    3.972148
   1.355975,    3.970520
   1.441266,    3.968870
   1.530365,    3.967197
   1.622074,    3.965524
   1.717684,    3.963829
   1.817482,    3.962109
   1.921258,    3.960369
   2.026725,    3.958647
   2.135910,    3.956910
   2.250112,    3.955140
   2.366608,    3.953378
   2.488282,    3.951584
   2.611643,    3.949808
   2.740520,    3.947996
   2.766698,    3.947633
   2.781104,    3.947434
   2.789397,    3.947320
   2.795659,    3.947234
   2.800890,    3.947162
   2.804546,    3.947112
   2.805673,    3.947096
   2.806452,    3.947085
   2.806871,    3.947080
   2.809258,    3.947047
   2.811428,    3.947017
   2.821550,    3.946878
   2.857709,    3.946384
   2.942423,    3.945239
   3.074172,    3.943489
   3.216748,    3.941637
   3.363140,    3.939776
   3.514904,    3.937889
   3.671984,    3.935977
   3.831504,    3.934075
   3.997074,    3.932143
   4.166659,    3.930203
   4.341944,    3.928238
   4.518440,    3.926299
   4.700307,    3.924339
   4.887906,    3.922355
   5.078702,    3.920376
   5.275962,    3.918367
   5.478374,    3.916343
   5.684932,    3.914316
   5.897243,    3.912268
   6.115424,    3.910202
   6.339421,    3.908117
   6.568424,    3.906022
   6.803701,    3.903907
   7.042558,    3.901795
   7.288895,    3.899653
   7.541048,    3.897497
   7.796216,    3.895351
   8.057268,    3.893190
   8.326295,    3.890998
   8.598427,    3.888816
   8.880016,    3.886593
   9.166543,    3.884365
   9.456086,    3.882148
   9.756542,    3.879883
  10.061610,    3.877616
  10.370455,    3.875355
  10.686037,    3.873078
  11.008882,    3.870783
  11.339437,    3.868465
  11.352800,    3.868372
  11.364685,    3.868290
  11.374415,    3.868222
  11.376754,    3.868206
  11.377221,    3.868203
  11.377650,    3.868200
