Time, Speed
   0.000100,    0.000566
   0.000516,    0.002925
   0.004680,    0.026508
   0.014268,    0.080807
   0.032197,    0.182320
   0.057246,    0.324118
   0.083496,    0.472669
   0.109757,    0.621236
   0.136051,    0.769943
   0.162347,    0.918615
   0.188738,    1.067780
   0.215182,    1.217193
   0.241691,    1.366927
   0.268248,    1.516889
   0.295063,    1.668256
   0.321796,    1.819113
   0.348667,    1.970698
   0.375709,    2.123199
   0.402683,    2.275268
   0.429781,    2.427988
   0.457166,    2.582272
   0.484454,    2.735964
   0.511825,    2.890066
   0.539755,    3.047267
   0.567548,    3.203642
   0.595775,    3.362409
   0.624039,    3.521330
   0.652671,    3.682261
   0.681235,    3.842760
   0.709972,    4.004169
   0.738875,    4.166454
   0.767932,    4.329549
   0.797561,    4.495795
   0.827502,    4.663733
   0.857537,    4.832136
   0.888129,    5.003598
   0.918406,    5.173227
   0.948810,    5.343510
   0.979458,    5.515090
   1.010294,    5.687663
   1.041548,    5.862506
   1.073141,    6.039177
   1.104623,    6.215164
   1.136423,    6.392854
   1.168460,    6.571803
   1.200712,    6.751878
   1.233353,    6.934050
   1.266085,    7.116660
   1.299287,    7.301818
   1.332729,    7.488233
   1.366151,    7.674460
   1.399738,    7.861535
   1.433495,    8.049471
   1.467805,    8.240407
   1.502018,    8.430722
   1.536314,    8.621417
   1.571023,    8.814330
   1.605689,    9.006917
   1.612735,    9.046047
   1.633657,    9.162232
   1.635086,    9.170163
   1.636196,    9.176327
   1.636502,    9.178026
   1.636708,    9.179172
   1.636802,    9.179692
   1.637442,    9.183245
   1.638058,    9.186664
   1.640391,    9.199620
   1.648527,    9.244787
   1.666826,    9.346356
   1.704728,    9.556664
   1.740688,    9.756104
   1.776610,    9.955246
   1.812788,   10.155709
   1.849745,   10.360402
   1.886755,   10.565287
   1.923709,   10.769770
   1.960694,   10.974329
   1.997862,   11.179801
   2.035413,   11.387292
   2.073270,   11.596381
   2.111418,   11.806969
   2.150079,   12.020285
   2.188566,   12.232538
   2.227153,   12.445237
   2.266426,   12.661612
   2.305698,   12.877867
   2.345310,   13.095889
   2.385261,   13.315666
   2.425553,   13.537203
   2.465394,   13.756146
   2.505663,   13.977325
   2.546290,   14.200358
   2.587005,   14.423756
   2.628633,   14.652046
   2.669970,   14.878614
