Ground Roll distance, Vertical Forces
1123.401227, 120723.529190
1150.347271, 120086.625893
1337.266429, 115735.307376
1374.238899, 114888.302016
1411.075939, 114048.846038
1447.778261, 113216.854674
1484.346572, 112392.244327
1491.949666, 112221.338228
1492.088686, 112218.215007
1492.181274, 112216.134955
1492.208415, 112215.517132
1492.233360, 112214.885426
1492.482802, 112208.567564
1494.976841, 112145.308485
1519.878202, 111504.612195
1664.028045, 107447.609666
1806.798650, 102764.397933
1941.374045, 97627.093787
1980.971419, 95962.395684
2022.893978, 94116.202606
2138.666162, 88526.074235
2249.651050, 82394.393592
2351.954151, 75950.961828
2445.479119, 69276.960155
2530.399852, 62455.250948
2606.983566, 55575.591725
2675.570346, 48731.483524
2736.554199, 42016.889616
2790.361597, 35523.587073
2801.747088, 34073.474139
2808.953854, 33140.898744
2812.912285, 32623.718253
2816.702898, 32125.208730
2852.968158, 27190.931983
2865.382153, 25429.659493
2872.969393, 24334.005065
2875.802934, 23920.993458
2878.747721, 23489.503297
2906.693631, 19274.746709
2918.964949, 17351.711685
2933.873512, 14951.553606
2936.099524, 14586.913779
2937.160568, 14412.520820
2938.148464, 14249.827205
2947.716952, 12657.652021
2973.548661, 8202.115420
2994.044217, 4484.707935
2997.803253, 3782.993982
2998.455303, 3660.586509
2998.880099, 3580.727134
2999.312930, 3499.256192
3003.366097, 2731.212295
3014.194198,  627.431280
3015.671070,  333.078922
3016.333745,  200.151620
3016.789402,  108.364762
3017.090228,   47.545079
3017.261156,   12.876433
3017.323292,    0.239677
3017.324339,    0.026285
3017.324467,    0.000159
3017.324468,    0.000000
