Speed, Powers
 136.132229, 3293823.940182
 136.545455, 3298522.629223
 136.958682, 3303173.130428
 137.371909, 3307775.297967
 137.785136, 3312328.986008
 138.198363, 3318354.753377
 138.611589, 3324481.578456
 139.024816, 3330574.408631
 139.438043, 3336633.142556
 139.851270, 3343514.068999
 140.264497, 3350765.575613
 140.677723, 3357993.823292
 141.090950, 3365198.743514
 141.504177, 3372587.729496
 141.917404, 3380472.709387
 142.330631, 3388340.510023
 142.743857, 3396191.081384
 143.157084, 3404024.373447
 143.570311, 3412367.964934
 143.983538, 3420908.304627
 144.396765, 3429437.597471
 144.809991, 3437955.811763
 145.223218, 3446462.915798
 145.636445, 3455645.401410
 146.049672, 3464850.533380
 146.462899, 3474050.566415
 146.876125, 3483245.486088
 147.289352, 3492440.062973
 147.702579, 3502341.809537
 148.115806, 3512244.426434
 148.529033, 3522147.916097
 148.942259, 3532052.280963
 149.355486, 3541957.523465
 149.768713, 3552526.082706
 150.181940, 3563228.054258
 150.595167, 3573937.466754
 151.008393, 3584654.340667
 151.421620, 3595378.696472
 151.834847, 3606471.285572
 152.248074, 3618027.145951
 152.661301, 3629597.198857
 153.074527, 3641181.482812
 153.487754, 3652780.036337
 153.900981, 3664392.897953
 154.314208, 3676733.518967
 154.727435, 3689268.249222
 155.140661, 3701824.553209
 155.553888, 3714402.488545
 155.967115, 3727002.112846
 156.380342, 3739623.483729
 156.793569, 3752872.606382
 157.206795, 3766216.013060
 157.620022, 3779586.682996
 158.033249, 3792984.687855
 158.446476, 3806410.099298
 158.859703, 3819862.988990
 159.272929, 3833838.244124
 159.686156, 3848044.584686
 160.099383, 3862284.036432
 160.512610, 3876556.685046
 160.925837, 3890862.616211
 161.339063, 3905201.915610
 161.752290, 3919710.499327
 162.165517, 3934766.053922
 162.578744, 3949860.200783
 162.991971, 3964993.038248
 163.405198, 3980164.664659
 163.818424, 3995375.178354
 164.231651, 4010624.677675
 164.644878, 4026153.785721
 165.058105, 4042138.478821
 165.471332, 4058167.388111
 165.884558, 4074240.624286
 166.297785, 4090358.298043
 166.711012, 4106520.520077
 167.124239, 4122727.401087
 167.537466, 4139086.024747
 167.950692, 4156067.908867
 168.363919, 4173099.847070
 168.777146, 4190181.962510
 169.190373, 4207314.378341
 169.603600, 4224497.217715
 170.016826, 4241730.603785
 170.430053, 4259014.659706
 170.843280, 4276759.430365
 171.256507, 4294905.035251
 171.669734, 4313107.179184
 172.082960, 4331365.998588
 172.496187, 4349681.629886
 172.909414, 4368054.209503
 173.322641, 4386483.873861
 173.735868, 4404970.759385
 174.149094, 4423838.439736
 174.562321, 4443108.465493
 174.975548, 4462440.867805
 175.388775, 4481835.794332
 175.802002, 4501293.392732
 176.215228, 4520813.810663
 176.628455, 4540397.195786
 177.041682, 4560043.695759
