Fuel used, Altitude
   0.000000,    0.000000
  27.662205,   10.668000
 352.739796, 5181.600000
6640.988128, 5181.600000
6759.308661,  457.200000
6969.142130, 4572.000000
7445.110252, 4572.000000
7550.114444,  457.200000
8068.215801,  457.200000
8080.976137,   15.240000
8080.976137,    0.000000
