alpha body, Efficiency
 -10.000000,    3.259812
  -9.000000,    4.291069
  -8.000000,    5.377689
  -7.000000,    6.492629
  -6.000000,    7.622296
  -5.000000,    8.738703
  -4.000000,    9.806144
  -3.000000,   10.776671
  -2.000000,   11.643567
  -1.000000,   12.382868
   0.000000,   12.977312
   1.000000,   13.421515
   2.000000,   13.721727
   3.000000,   13.799839
   4.000000,   13.828367
