alpha body, Efficiency
 -10.000000,    3.304687
  -9.090909,    4.249430
  -8.181818,    5.235291
  -7.272727,    6.253043
  -6.363636,    7.292141
  -5.454545,    8.328713
  -4.545455,    9.320341
  -3.636364,   10.255632
  -2.727273,   11.121243
  -1.818182,   11.901374
  -0.909091,   12.568487
  -0.000000,   13.109919
   0.909091,   13.520119
   1.818182,   13.805814
   2.727273,   13.978860
   3.636364,   14.043185
   4.545455,   13.937255
   5.454545,   13.803669
