alpha body, Efficiency
 -10.000000,    3.303091
  -9.090909,    4.252681
  -8.181818,    5.243985
  -7.272727,    6.267757
  -6.363636,    7.313417
  -5.454545,    8.357671
  -4.545455,    9.356772
  -3.636364,   10.299671
  -2.727273,   11.172892
  -1.818182,   11.961984
  -0.909091,   12.637397
  -0.000000,   13.185671
   0.909091,   13.602061
   1.818182,   13.897563
   2.727273,   14.077115
   3.636364,   14.152533
   4.545455,   14.128495
   5.454545,   14.001041
   6.363636,   13.748824
