Ground distance, Rate of Climb
   0.000000, -585.072364
  18.623565, -584.791612
  37.247175, -584.774766
  55.870786, -584.757921
  74.494962, -584.695972
  93.119186, -584.630178
 111.743410, -584.564384
 130.367634, -584.498590
 148.991858, -584.432796
 167.616082, -584.367003
 186.240306, -584.301209
 204.864530, -584.235415
 223.488754, -584.169621
 242.112977, -584.103828
 260.737998, -584.069306
 279.363086, -584.037449
 297.988174, -584.005593
 316.613263, -583.973737
 335.238351, -583.941881
 353.863439, -583.910024
 372.488528, -583.878168
 391.113616, -583.846312
 409.738704, -583.814456
 428.363793, -583.782599
 446.989654, -583.773186
 465.615581, -583.765686
 484.241508, -583.758185
 502.867434, -583.750685
 521.493361, -583.743185
 540.119288, -583.735684
 558.745215, -583.728184
 577.371142, -583.720684
 595.997069, -583.713183
 614.622996, -583.705683
 633.249675, -583.710960
 651.876418, -583.717326
 670.503161, -583.723692
 689.129904, -583.730058
 707.756647, -583.736423
 726.383391, -583.742789
 745.010134, -583.749155
 763.636877, -583.755521
 782.263620, -583.761887
 800.890363, -583.768253
 819.517981, -583.798358
 838.145674, -583.830487
 856.773367, -583.862616
 875.401060, -583.894745
 894.028753, -583.926875
 912.656445, -583.959004
 931.284138, -583.991133
 949.911831, -584.023262
 968.539524, -584.055391
 987.167217, -584.087520
1005.795774, -584.046982
1024.424405, -584.000250
1043.053035, -583.953517
1061.681666, -583.906785
1080.310297, -583.860053
1098.938928, -583.813321
1117.567558, -583.766589
1136.196189, -583.719856
1154.824820, -583.673124
1173.453451, -583.626392
1192.082866, -583.611465
1210.712349, -583.599249
1229.341832, -583.587032
1247.971314, -583.574816
1266.600797, -583.562600
1285.230280, -583.550384
1303.859762, -583.538168
1322.489245, -583.525951
1341.118728, -583.513735
1359.748210, -583.501519
1378.378445, -583.502237
1397.008744, -583.504058
1415.639042, -583.505879
1434.269341, -583.507700
1452.899640, -583.509521
1471.529938, -583.511341
1490.160237, -583.513162
1508.790536, -583.514983
1527.420834, -583.516804
1546.051133, -583.518625
1564.682295, -583.544601
1583.313531, -583.572636
1601.944767, -583.600671
1620.576003, -583.628706
1639.207239, -583.656742
1657.838475, -583.684777
1676.469711, -583.712812
1695.100947, -583.740847
1713.732183, -583.768882
1732.363419, -583.796917
1750.995497, -583.752763
1769.627648, -583.702455
1788.259798, -583.652147
1806.891949, -583.601839
1825.524100, -583.551531
1844.156250, -583.501223
1862.788401, -583.450915
1881.420551, -583.400607
1900.052702, -583.350299
1918.684852, -583.299991
1937.317759, -583.282289
1955.950729, -583.267367
1974.583700, -583.252445
1993.216670, -583.237523
2011.849641, -583.222600
2030.482612, -583.207678
2049.115582, -583.192756
2067.748553, -583.177834
2086.381523, -583.162912
2105.014494, -583.147989
2123.648181, -583.147717
2142.281929, -583.148693
2160.915678, -583.149669
2179.549426, -583.150645
2198.183174, -583.151622
2216.816923, -583.152598
2235.450671, -583.153574
2254.084419, -583.154550
2272.718168, -583.155526
2291.351916, -583.156503
2309.986491, -583.180951
2328.621136, -583.207401
