Speed, Forces
 139.564203, 42888.269283
 140.491423, 42808.067330
 141.418643, 42733.967360
 142.345863, 42662.434739
 143.273083, 42590.902118
 144.200304, 42519.369496
 145.127524, 42447.836875
 146.054744, 42378.463888
 146.981964, 42314.592462
 147.909184, 42250.721035
 148.836404, 42186.849608
 149.763625, 42122.978182
 150.690845, 42059.106755
 151.618065, 42000.320113
 152.545285, 41942.361795
 153.472505, 41884.403477
 154.399725, 41826.445160
 155.326945, 41768.486842
 156.254166, 41711.486826
 157.181386, 41655.716607
 158.108606, 41599.946388
 159.035826, 41544.176169
 159.963046, 41488.405949
 160.890266, 41432.576152
 161.817486, 41373.078958
 162.744707, 41313.581764
 163.671927, 41254.084570
 164.599147, 41194.587375
 165.526367, 41135.090181
 166.453587, 41073.557059
 167.380807, 41010.632437
 168.308028, 40947.707815
 169.235248, 40884.783192
 170.162468, 40821.858570
 171.089688, 40760.013494
 172.016908, 40703.363340
 172.944128, 40646.713185
 173.871348, 40590.063030
 174.798569, 40533.412875
 175.725789, 40476.762720
 176.653009, 40430.315969
 177.580229, 40387.268928
 178.507449, 40344.221886
 179.434669, 40301.174844
 180.361889, 40258.127803
 181.289110, 40218.149494
 182.216330, 40184.454859
 183.143550, 40150.760223
 184.070770, 40117.065588
 184.997990, 40083.370953
 185.925210, 40049.676318
 186.852430, 40016.167280
 187.779651, 39982.677466
 188.706871, 39949.187652
 189.634091, 39915.697837
 190.561311, 39882.208023
 191.488531, 39847.630550
 192.415751, 39811.894303
 193.342972, 39776.158057
 194.270192, 39740.421810
 195.197412, 39704.685564
 196.124632, 39669.024716
 197.051852, 39634.500373
 197.979072, 39599.976029
 198.906292, 39565.451685
 199.833513, 39530.927342
 200.760733, 39496.402998
 201.687953, 39464.394298
 202.615173, 39433.799174
 203.542393, 39403.204050
 204.469613, 39372.608926
 205.396833, 39342.013802
 206.324054, 39312.072740
 207.251274, 39284.474001
 208.178494, 39256.875263
 209.105714, 39229.276525
 210.032934, 39201.677786
 210.960154, 39174.079048
 211.887375, 39149.295267
 212.814595, 39125.231539
 213.741815, 39101.167811
 214.669035, 39077.104083
 215.596255, 39053.040355
 216.523475, 39030.353894
 217.450695, 39009.969424
 218.377916, 38989.584955
 219.305136, 38969.200486
 220.232356, 38948.816016
 221.159576, 38928.431547
 222.086796, 38908.943682
 223.014016, 38889.500651
 223.941236, 38870.057620
 224.868457, 38850.614589
 225.795677, 38831.171558
 226.722897, 38811.962767
 227.650117, 38792.961365
 228.577337, 38773.959963
 229.504557, 38754.958562
 230.431778, 38735.957160
 231.358998, 38717.548434
