Speed(CAS), Altitude
  57.491960,    0.000000
  57.491961,  100.000000
  57.491961,  200.000000
  57.491961,  300.000000
  57.491961,  400.000000
  57.491961,  500.000000
  57.491961,  600.000000
  57.491961,  700.000000
  57.491961,  800.000000
  57.491961,  900.000000
  57.491961, 1000.000000
  57.491961, 1100.000000
  57.491961, 1200.000000
  57.491961, 1300.000000
  57.491961, 1400.000000
  57.491961, 1500.000000
  57.491961, 1600.000000
  57.491961, 1700.000000
  57.491961, 1800.000000
  57.491961, 1900.000000
  57.491961, 2000.000000
  57.491961, 2100.000000
  57.491961, 2200.000000
  57.491961, 2300.000000
  57.491961, 2400.000000
  57.491961, 2500.000000
  57.491961, 2600.000000
  57.491961, 2700.000000
  57.491961, 2800.000000
  57.491961, 2900.000000
  57.491961, 3000.000000
  57.491961, 3100.000000
  57.491961, 3200.000000
  57.491961, 3300.000000
  57.491961, 3400.000000
  57.491961, 3500.000000
  57.491961, 3600.000000
  57.491961, 3700.000000
  57.491961, 3800.000000
  57.491961, 3900.000000
  57.491961, 4000.000000
  57.491961, 4100.000000
  57.491961, 4200.000000
  57.491961, 4300.000000
  57.491961, 4400.000000
  57.491961, 4500.000000
  57.491961, 4600.000000
  57.491961, 4700.000000
  57.491961, 4800.000000
  57.491961, 4900.000000
  57.491961, 5000.000000
  57.491961, 5100.000000
  57.491961, 5200.000000
  57.491961, 5300.000000
  57.491961, 5400.000000
  57.491961, 5500.000000
  57.491961, 5600.000000
  57.491961, 5700.000000
  57.491961, 5800.000000
  57.491961, 5900.000000
  57.491961, 6000.000000
  57.665355, 6100.000000
  58.007403, 6200.000000
  58.172920, 6300.000000
  58.335324, 6400.000000
  58.661745, 6500.000000
  58.816427, 6600.000000
  59.296084, 6700.000000
  59.929023, 6800.000000
  60.388830, 6900.000000
  60.998985, 7000.000000
  61.912877, 7100.000000
  62.652377, 7200.000000
  63.531862, 7300.000000
  64.700300, 7400.000000
  65.693221, 7500.000000
  66.816023, 7600.000000
  67.915493, 7700.000000
  69.139224, 7800.000000
  70.774902, 7900.000000
  72.087031, 8000.000000
  74.228981, 8100.000000
  85.671120, 8200.000000
  88.820229, 8100.000000
  90.728259, 8000.000000
  92.669861, 7900.000000
  94.645255, 7800.000000
  96.059031, 7700.000000
  97.194419, 7600.000000
  98.498264, 7500.000000
  99.668412, 7400.000000
 101.010222, 7300.000000
 102.215566, 7200.000000
 103.437916, 7100.000000
 104.517965, 7000.000000
 105.773110, 6900.000000
 106.558152, 6800.000000
 107.515377, 6700.000000
 108.318352, 6600.000000
 109.296706, 6500.000000
 110.117817, 6400.000000
 110.947290, 6300.000000
 111.956980, 6200.000000
 112.804887, 6100.000000
 113.486312, 6000.000000
 114.349669, 5900.000000
 115.043431, 5800.000000
 115.922389, 5700.000000
 116.628612, 5600.000000
 117.340301, 5500.000000
 118.242132, 5400.000000
 118.966462, 5300.000000
 119.696338, 5200.000000
 120.431786, 5100.000000
 121.172828, 5000.000000
 121.726594, 4900.000000
 122.282664, 4800.000000
 123.037287, 4700.000000
 123.599662, 4600.000000
 124.164361, 4500.000000
 124.731386, 4400.000000
 125.300743, 4300.000000
 125.872434, 4200.000000
 126.446464, 4100.000000
 127.022836, 4000.000000
 127.601555, 3900.000000
 128.182624, 3800.000000
 128.766047, 3700.000000
 129.351827, 3600.000000
 129.939970, 3500.000000
 130.530478, 3400.000000
 130.902902, 3300.000000
 131.496370, 3200.000000
 132.092208, 3100.000000
 132.464598, 3000.000000
 132.835759, 2900.000000
 132.976237, 2800.000000
 133.111814, 2700.000000
 133.475530, 2600.000000
 133.603020, 2500.000000
 133.962248, 2400.000000
 134.320119, 2300.000000
 134.676613, 2200.000000
 134.789402, 2100.000000
 135.141222, 2000.000000
 135.491605, 1900.000000
 135.840533, 1800.000000
 136.187986, 1700.000000
 136.533948, 1600.000000
 136.878399, 1500.000000
 137.221322, 1400.000000
 137.305235, 1300.000000
 137.643118, 1200.000000
 137.718087, 1100.000000
 138.050827, 1000.000000
 138.381932,  900.000000
 138.444212,  800.000000
 138.770025,  700.000000
 139.094138,  600.000000
 139.143451,  500.000000
 139.462123,  400.000000
 139.779031,  300.000000
 139.815096,  200.000000
 140.126412,  100.000000
 140.435897,    0.000000
