Speed(CAS), Altitude
 146.059506,    0.000000
 146.059509,  328.083990
 146.059509,  656.167979
 146.059509,  984.251969
 146.059509, 1312.335958
 146.059509, 1640.419948
 146.059509, 1968.503937
 146.059509, 2296.587927
 146.059509, 2624.671916
 146.059509, 2952.755906
 146.059509, 3280.839895
 146.059509, 3608.923885
 146.059509, 3937.007874
 146.059509, 4265.091864
 146.059509, 4593.175853
 146.059509, 4921.259843
 146.059509, 5249.343832
 146.059509, 5577.427822
 146.059509, 5905.511811
 146.059509, 6233.595801
 146.059509, 6561.679790
 146.059509, 6889.763780
 146.059509, 7217.847769
 146.059509, 7545.931759
 146.059509, 7874.015748
 146.059509, 8202.099738
 146.059509, 8530.183727
 146.059509, 8858.267717
 146.059509, 9186.351706
 146.059509, 9514.435696
 146.059509, 9842.519685
 146.059509, 10170.603675
 146.059509, 10498.687664
 146.059509, 10826.771654
 146.059509, 11154.855643
 146.059509, 11482.939633
 146.059509, 11811.023622
 146.059509, 12139.107612
 146.059509, 12467.191601
 146.059509, 12795.275591
 146.059509, 13123.359580
 146.059509, 13451.443570
 146.059509, 13779.527559
 146.059509, 14107.611549
 146.059509, 14435.695538
 146.059509, 14763.779528
 146.059509, 15091.863517
 146.059509, 15419.947507
 146.059509, 15748.031496
 146.059509, 16076.115486
 146.059509, 16404.199475
 146.059509, 16732.283465
 146.059509, 17060.367454
 146.059509, 17388.451444
 146.059509, 17716.535433
 146.059509, 18044.619423
 146.059509, 18372.703412
 146.059509, 18700.787402
 146.059509, 19028.871391
 146.059509, 19356.955381
 146.059509, 19685.039370
 146.059509, 20013.123360
 146.059509, 20341.207349
 146.059509, 20669.291339
 146.059509, 20997.375328
 146.059509, 21325.459318
 146.059509, 21653.543307
 146.059509, 21981.627297
 146.059509, 22309.711286
 146.059509, 22637.795276
 146.059509, 22965.879265
 146.059509, 23293.963255
 146.059509, 23622.047244
 146.059509, 23950.131234
 146.059509, 24278.215223
 146.059509, 24606.299213
 146.059509, 24934.383202
 146.059509, 25262.467192
 146.059509, 25590.551181
 146.059509, 25918.635171
 146.059509, 26246.719160
 146.059509, 26574.803150
 146.059509, 26902.887139
 146.059509, 27230.971129
 146.059509, 27559.055118
 146.059509, 27887.139108
 146.059509, 28215.223097
 146.059509, 28543.307087
 146.059509, 28871.391076
 146.059509, 29199.475066
 146.059509, 29527.559055
 146.059509, 29855.643045
 146.059509, 30183.727034
 146.059509, 30511.811024
 146.059509, 30839.895013
 146.059509, 31167.979003
 146.059509, 31496.062992
 146.059509, 31824.146982
 146.059509, 32152.230971
 146.059509, 32480.314961
 146.059509, 32808.398950
 146.059509, 33136.482940
 146.059509, 33464.566929
 146.059509, 33792.650919
 146.059509, 34120.734908
 146.059509, 34448.818898
 146.059509, 34776.902887
 146.059509, 35104.986877
 146.059509, 35433.070866
 146.059509, 35761.154856
 146.059509, 36089.238845
 146.059509, 36417.322835
 146.059509, 36745.406824
 146.059509, 37073.490814
 146.059509, 37401.574803
 146.059509, 37729.658793
 146.059509, 38057.742782
 146.059509, 38385.826772
 146.059509, 38713.910761
 146.059509, 39041.994751
 146.059509, 39370.078740
 146.059509, 39698.162730
 146.059509, 40026.246719
 146.059509, 40354.330709
 146.059509, 40682.414698
 146.059509, 41010.498688
 146.059509, 41338.582677
 146.059509, 41666.666667
 146.059509, 41994.750656
