Ground distance, Load Factor
   0.000000,    0.000000
   6.087701,    0.002319
  24.231001,    0.009141
  54.248970,    0.020259
  95.959182,    0.035470
 149.177878,    0.054571
 213.720117,    0.077362
 289.399936,    0.103644
 376.030525,    0.133221
 473.424389,    0.165899
 581.393488,    0.201488
 699.749443,    0.239801
 828.303762,    0.280655
 966.868135,    0.323872
1115.254802,    0.369280
1273.276818,    0.416712
1440.748392,    0.466006
1617.484920,    0.517007
1803.303044,    0.569561
1892.083048,    0.594300
2090.868915,    0.844843
2223.019245,    1.012960
2347.010103,    1.174454
2454.916423,    1.216555
2675.751441,    1.279094
2900.678703,    1.314592
2953.360282,    1.320347
3177.476582,    1.335800
3404.795794,    1.121877
3632.112951,    1.040808
3859.428362,    1.015088
4086.742588,    1.006109
4314.055958,    1.003550
4541.369434,    1.003700
4768.682239,    1.003831
4995.995448,    1.002589
5223.308946,    1.002710
5450.622845,    1.002827
5677.937109,    1.002939
5680.901351,    1.002923
5884.134220,    0.999020
6111.448330,    0.999006
6338.762426,    0.997607
6566.076743,    0.997563
6793.391414,    0.997518
7020.706524,    0.997474
7248.022154,    0.997429
7475.338304,    0.997385
7702.654931,    0.997341
7929.972101,    0.997298
8157.289719,    0.997254
8384.607755,    0.997210
8611.926348,    0.998507
8839.245402,    0.998462
9066.564978,    0.998417
9293.884964,    0.998371
9521.205472,    0.998326
9748.526438,    0.998281
9975.847845,    0.998235
10203.169706,    0.998189
10430.492031,    0.998144
10657.814874,    0.998099
10885.138239,    0.998053
11112.462086,    0.998008
11339.786437,    0.997963
11567.111290,    0.997917
11794.436645,    0.997872
12021.762569,    0.997827
12249.089065,    0.997782
12476.416127,    0.997737
12703.743706,    0.997692
12931.071795,    0.997647
13158.400368,    0.997600
13385.729472,    0.997554
13613.059196,    0.997508
13840.389477,    0.997462
14067.720326,    0.997416
14295.051820,    0.997371
14522.383885,    0.997326
14749.716591,    0.997476
14977.049882,    0.998525
15204.383795,    0.998478
15431.718203,    0.998431
15659.053203,    0.998384
15886.388784,    0.998336
16113.724958,    0.998289
16341.061681,    0.998242
16568.399048,    0.998196
16795.737008,    0.998149
17023.075574,    0.998102
17250.414781,    0.998056
17477.754568,    0.998009
17705.094915,    0.997963
17932.435848,    0.997916
18159.776928,    0.996551
18387.116400,    0.995140
18614.455576,    0.994996
18841.795454,    0.994856
19069.135956,    0.994719
19296.476923,    0.994584
19523.818357,    0.994453
19751.160299,    0.995577
19978.502736,    0.995450
20205.845753,    0.995327
20433.189345,    0.995207
20660.533473,    0.995090
20887.878091,    0.994976
21115.223224,    0.994866
21342.568837,    0.994759
21569.915012,    0.994656
21797.261716,    0.995794
22024.608842,    0.995694
22251.956411,    0.995598
22479.304553,    0.995505
22706.653231,    0.995416
22934.002397,    0.995330
23161.352138,    0.995247
23388.702450,    0.995168
23616.053303,    0.995090
23843.404701,    0.995015
24070.756625,    0.994942
24298.109055,    0.994872
24525.462122,    0.994807
24752.815726,    0.995959
24980.169793,    0.995897
25207.524414,    0.995838
25434.879506,    0.995781
25662.235146,    0.995729
25889.591382,    0.995680
26116.948197,    0.995633
26246.719160,    0.996127
