Fuel used, Altitude
   0.000000,    0.000000
   8.873415,   10.668000
 214.986635, 5181.600000
 388.258611, 5181.600000
 458.080910,  457.200000
 549.686222, 3048.000000
 809.130059, 3048.000000
 848.384414,  457.200000
1283.379422,  457.200000
1290.141731,   15.240000
1290.590168,    0.000000
