Ground Distance, 
   0.000000,   15.240000
 252.156588,    2.025033
 260.749132,    1.599796
 269.341676,    1.224688
 277.934220,    0.899672
 286.526765,    0.624714
 295.119309,    0.399787
 303.711853,    0.224867
 312.304397,    0.099936
 320.896942,    0.024983
 329.489486,    0.000000
 330.222222,    0.000000
 337.541733,    0.000000
 387.431833,    0.000000
 397.329943,    0.000000
 407.201582,    0.000000
 417.046822,    0.000000
 426.865733,    0.000000
 427.257943,    0.000000
 428.042237,    0.000000
 428.355907,    0.000000
 428.489195,    0.000000
 428.755757,    0.000000
 428.777854,    0.000000
 428.796766,    0.000000
 428.807152,    0.000000
 428.814229,    0.000000
 428.816604,    0.000000
 428.817961,    0.000000
 428.818625,    0.000000
 428.819035,    0.000000
 428.819413,    0.000000
 428.823190,    0.000000
 428.860964,    0.000000
 429.238617,    0.000000
 433.006388,    0.000000
 464.091448,    0.000000
 493.841567,    0.000000
 521.007085,    0.000000
 545.570886,    0.000000
 567.604972,    0.000000
 587.212601,    0.000000
 604.516208,    0.000000
 609.095721,    0.000000
 612.881117,    0.000000
 614.534514,    0.000000
 615.361070,    0.000000
 616.275506,    0.000000
 625.102632,    0.000000
 629.975607,    0.000000
 633.348193,    0.000000
 634.407108,    0.000000
 635.398806,    0.000000
 644.744938,    0.000000
 647.625550,    0.000000
 649.558982,    0.000000
 651.839192,    0.000000
 652.490147,    0.000000
 653.656908,    0.000000
 654.700485,    0.000000
 663.023111,    0.000000
 669.604766,    0.000000
 670.768427,    0.000000
 671.357120,    0.000000
 671.676596,    0.000000
 671.960970,    0.000000
 674.389369,    0.000000
 676.647926,    0.000000
 676.872630,    0.000000
 676.981229,    0.000000
 677.042513,    0.000000
 677.066363,    0.000000
 677.067300,    0.000000
 677.067312,    0.000000
