Time, Acceleration
   0.000100,    3.170699
   0.001100,    3.170659
   0.003796,    3.170552
   0.010748,    3.170275
   0.025249,    3.169696
   0.048314,    3.168776
   0.074348,    3.167737
   0.100476,    3.166694
   0.126658,    3.165649
   0.152901,    3.164601
   0.179242,    3.163548
   0.205590,    3.162495
   0.232077,    3.161437
   0.258681,    3.160373
   0.285148,    3.159314
   0.311743,    3.158250
   0.338450,    3.157181
   0.365351,    3.156104
   0.392554,    3.155014
   0.419766,    3.153924
   0.446983,    3.152833
   0.474437,    3.151733
   0.502055,    3.150626
   0.529665,    3.149518
   0.557976,    3.148382
   0.586043,    3.147256
   0.614585,    3.146110
   0.643325,    3.144955
   0.672086,    3.143800
   0.700907,    3.142642
   0.730023,    3.141471
   0.759433,    3.140289
   0.789298,    3.139088
   0.819216,    3.137884
   0.849343,    3.136671
   0.879317,    3.135464
   0.909796,    3.134237
   0.940322,    3.133007
   0.970919,    3.131774
   1.002116,    3.130516
   1.033540,    3.129249
   1.065660,    3.127953
   1.097376,    3.126673
   1.129548,    3.125374
   1.161727,    3.124075
   1.194354,    3.122757
   1.227005,    3.121437
   1.259863,    3.120109
   1.292976,    3.118770
   1.326485,    3.117415
   1.361055,    3.116016
   1.395027,    3.114641
   1.429043,    3.113263
   1.463052,    3.111886
   1.497650,    3.110484
   1.499052,    3.110427
   1.500122,    3.110384
   1.501162,    3.110342
   1.501983,    3.110308
   1.502631,    3.110282
   1.503108,    3.110263
   1.503574,    3.110244
   1.503690,    3.110239
   1.503831,    3.110233
   1.503959,    3.110228
   1.504758,    3.110196
   1.508063,    3.110062
   1.519607,    3.109594
   1.554543,    3.108177
   1.589783,    3.106747
   1.625230,    3.105308
   1.661092,    3.103852
   1.697449,    3.102375
   1.733624,    3.100906
   1.770361,    3.099412
   1.806836,    3.097929
   1.843818,    3.096425
   1.881287,    3.094901
   1.918977,    3.093367
   1.956652,    3.091833
   1.994562,    3.090289
   2.032453,    3.088745
   2.071371,    3.087158
   2.110418,    3.085566
   2.149748,    3.083962
   2.189091,    3.082357
   2.228804,    3.080736
   2.268609,    3.079110
   2.308803,    3.077468
   2.349177,    3.075818
   2.389762,    3.074159
   2.430566,    3.072491
   2.471768,    3.070805
   2.513006,    3.069118
   2.554909,    3.067402
   2.596759,    3.065688
   2.639365,    3.063943
   2.681722,    3.062207
   2.724054,    3.060471
   2.766421,    3.058734
   2.809386,    3.056971
   2.852849,    3.055187
   2.896475,    3.053396
   2.939955,    3.051610
   2.983597,    3.049817
   3.027632,    3.048007
   3.036481,    3.047643
   3.037186,    3.047614
   3.037438,    3.047603
   3.037500,    3.047601
   3.037563,    3.047598
   3.037972,    3.047581
   3.040064,    3.047495
   3.049192,    3.047120
   3.074683,    3.046071
   3.116297,    3.044357
   3.161165,    3.042510
   3.206199,    3.040655
   3.251307,    3.038796
   3.296693,    3.036924
   3.342070,    3.035053
   3.387893,    3.033163
   3.433789,    3.031268
   3.479931,    3.029363
   3.526535,    3.027439
   3.572664,    3.025533
   3.619651,    3.023591
   3.666668,    3.021647
   3.714219,    3.019680
   3.761319,    3.017732
   3.808770,    3.015768
   3.856733,    3.013782
   3.904671,    3.011796
   3.952809,    3.009802
   4.001229,    3.007795
   4.050242,    3.005763
   4.099321,    3.003727
   4.148862,    3.001671
   4.198208,    2.999623
   4.248000,    2.997556
   4.297867,    2.995485
   4.348425,    2.993384
   4.398824,    2.991289
   4.449224,    2.989194
   4.500384,    2.987066
   4.551327,    2.984947
   4.602450,    2.982819
   4.603089,    2.982792
   4.603367,    2.982781
   4.603559,    2.982773
   4.603656,    2.982769
   4.603766,    2.982764
   4.604541,    2.982732
   4.608280,    2.982576
   4.623946,    2.981923
   4.664403,    2.980236
   4.716277,    2.978073
   4.768052,    2.975914
   4.820099,    2.973742
   4.872387,    2.971559
   4.924807,    2.969370
   4.977292,    2.967178
   5.030354,    2.964961
   5.083219,    2.962752
   5.136476,    2.960525
   5.190026,    2.958285
   5.243782,    2.956036
   5.297790,    2.953776
   5.351754,    2.951517
   5.405883,    2.949250
   5.460509,    2.946962
   5.515365,    2.944663
   5.570188,    2.942365
   5.625109,    2.940063
   5.680801,    2.937727
   5.736345,    2.935397
   5.792478,    2.933041
   5.848296,    2.930698
   5.904122,    2.928353
   5.960213,    2.925997
   6.017057,    2.923609
   6.073207,    2.921249
   6.129945,    2.918863
   6.187327,    2.916450
   6.198837,    2.915966
   6.200374,    2.915901
   6.201728,    2.915844
   6.203136,    2.915785
   6.204368,    2.915733
   6.204730,    2.915718
   6.204839,    2.915714
   6.204911,    2.915711
   6.204978,    2.915708
   6.205539,    2.915684
   6.209722,    2.915508
   6.225816,    2.914830
   6.271085,    2.912922
   6.328547,    2.910501
   6.385679,    2.908092
   6.443652,    2.905647
   6.501821,    2.903194
   6.560032,    2.900737
   6.618575,    2.898267
   6.677061,    2.895798
   6.735659,    2.893323
   6.794480,    2.890839
   6.853368,    2.888351
   6.912683,    2.885844
   6.971985,    2.883337
   7.031251,    2.880832
   7.091212,    2.878296
   7.151020,    2.875766
   7.211062,    2.873225
   7.271234,    2.870678
   7.331474,    2.868128
   7.392143,    2.865559
   7.453274,    2.862970
   7.514260,    2.860386
   7.575292,    2.857800
   7.636620,    2.855201
   7.698295,    2.852586
   7.760195,    2.849962
   7.821863,    2.847346
   7.834251,    2.846821
   7.842119,    2.846487
   7.843217,    2.846441
   7.843552,    2.846426
   7.843800,    2.846416
   7.843941,    2.846410
   7.843999,    2.846407
   7.844054,    2.846405
   7.844589,    2.846382
   7.847919,    2.846241
   7.866542,    2.845449
   7.919560,    2.843196
   7.981984,    2.840542
   8.044220,    2.837896
   8.106975,    2.835227
   8.169741,    2.832557
   8.233058,    2.829863
   8.296067,    2.827182
   8.359437,    2.824485
   8.422740,    2.821790
   8.486491,    2.819076
   8.550089,    2.816367
   8.613680,    2.813659
   8.678114,    2.810914
   8.742449,    2.808173
   8.807028,    2.805421
   8.871714,    2.802664
   8.936477,    2.799903
   9.001343,    2.797137
   9.066583,    2.794355
   9.132058,    2.791563
   9.197628,    2.788766
   9.263446,    2.785958
   9.329168,    2.783154
   9.394933,    2.780347
   9.460950,    2.777530
   9.474194,    2.776964
   9.516723,    2.775149
   9.519343,    2.775037
   9.521667,    2.774938
   9.523584,    2.774856
   9.524043,    2.774837
   9.524176,    2.774831
   9.525159,    2.774789
   9.526367,    2.774737
   9.532506,    2.774474
   9.553331,    2.773584
   9.617819,    2.770825
   9.684211,    2.767984
   9.750849,    2.765132
   9.817907,    2.762262
   9.884895,    2.759395
   9.951745,    2.756533
  10.019044,    2.753652
  10.086571,    2.750761
  10.154423,    2.747856
  10.222562,    2.744938
  10.290646,    2.742022
  10.358747,    2.739105
  10.427253,    2.736170
  10.495931,    2.733228
  10.564582,    2.730287
  10.633117,    2.727351
  10.702001,    2.724399
  10.770975,    2.721443
  10.839917,    2.718489
  10.909446,    2.715509
  10.978891,    2.712533
  11.048748,    2.709539
  11.118764,    2.706538
  11.188824,    2.703535
  11.202864,    2.702933
  11.212332,    2.702527
  11.243623,    2.701186
  11.246488,    2.701063
  11.248928,    2.700958
  11.249012,    2.700955
  11.249406,    2.700938
  11.249765,    2.700922
  11.252066,    2.700824
  11.262447,    2.700378
  11.295096,    2.698975
  11.359855,    2.696193
  11.430861,    2.693142
  11.501283,    2.690116
  11.571838,    2.687085
  11.642946,    2.684029
  11.713950,    2.680978
  11.785123,    2.677920
  11.856420,    2.674857
  11.927684,    2.671795
  11.999440,    2.668712
  12.070945,    2.665639
  12.142867,    2.662549
  12.214722,    2.659462
  12.286882,    2.656361
  12.359361,    2.653247
  12.431663,    2.650141
  12.504237,    2.647023
  12.576875,    2.643903
  12.649891,    2.640766
  12.722808,    2.637634
  12.795783,    2.634500
  12.869049,    2.631353
  12.942320,    2.628206
  13.016011,    2.625041
  13.018958,    2.624915
  13.021623,    2.624800
  13.022299,    2.624771
  13.022453,    2.624765
  13.022627,    2.624757
  13.022786,    2.624750
  13.024331,    2.624684
  13.031540,    2.624374
  13.059462,    2.623173
  13.129134,    2.620177
  13.202767,    2.617011
  13.277033,    2.613818
  13.350999,    2.610638
  13.425313,    2.607444
  13.499987,    2.604234
  13.574277,    2.601041
  13.649150,    2.597824
  13.724116,    2.594603
  13.799001,    2.591385
  13.874205,    2.588155
  13.949583,    2.584917
  14.025213,    2.581669
  14.100939,    2.578417
